n_nodes,n_edges,total_edge_length,edge_density_km_per_sqkm,street_density_km_per_sqkm,avg_street_length,circuity_avg,status,lsoa_code,lsoa_name,area_sqkm,road_density
15,29,2143.2113017011934,15818.017627440271,8352.978782281305,70.73499564983322,1.0135226339151784,success,E01003127,Lambeth 010E,0.13549177603540297,0.015818017627440274
10,18,922.0447684690487,10622.953271894938,5311.476635947468,51.22470935939159,1.0206845868223517,success,E01003128,Lambeth 008E,0.08679740415581938,0.010622953271894936
16,35,2404.448790970541,28220.11730582414,14244.05104351584,67.4244998483088,1.0869933439844912,success,E01003129,Lambeth 004E,0.08520335918214998,0.028220117305824136
8,12,1548.0782269495744,10354.61698289438,5841.51369258927,124.7631187802409,1.004743260873225,success,E01003130,Lambeth 026A,0.14950608308419022,0.01035461698289438
26,55,4271.918608027119,23250.12992152025,12475.175154791044,71.6298858625163,1.046276438535673,success,E01003131,Lambeth 026B,0.18373740802510719,0.02325012992152025
8,14,2179.8862877204206,15218.936735692021,7609.468367846009,155.70616340860144,1.360905850365025,success,E01003132,Lambeth 024A,0.14323512381834597,0.01521893673569202
17,38,4659.844962389092,27135.187883353014,13567.593941676507,122.62749901023926,1.0793035388642231,success,E01003133,Lambeth 027C,0.1717270203700277,0.02713518788335301
14,32,4190.700105539819,26574.50619648721,13411.169092794335,124.4053612379175,1.0401517981489548,success,E01003134,Lambeth 027D,0.15769625499546525,0.026574506196487213
5,10,954.0040846133819,9332.389827587374,4666.194913793687,95.40040846133817,1.106101193452365,success,E01003135,Lambeth 026C,0.10222505727238922,0.009332389827587375
10,22,1640.2982958920127,14317.405810645303,7158.702905322652,74.55901344963695,1.164150404992871,success,E01003136,Lambeth 022A,0.11456672511666989,0.014317405810645304
15,20,1767.782738583022,15753.942325319029,11586.152883015839,92.86474208999321,1.08772954930045,success,E01003137,Lambeth 022B,0.11221208647831095,0.01575394232531903
13,28,3624.551169017167,26756.39849889824,13378.199249449117,129.44825603632736,1.0521054989361336,success,E01003138,Lambeth 026D,0.13546483728616976,0.026756398498898243
8,18,1883.0666349755168,14424.450274862234,7212.225137431117,104.61481305419538,1.0416616796980185,success,E01003139,Lambeth 035A,0.13054685614308456,0.014424450274862236
11,26,3302.05367135403,23162.7312456405,11581.36562282025,127.00206428284731,1.0376169053537556,success,E01003140,Lambeth 035B,0.1425589079429273,0.023162731245640503
17,36,4150.118562722548,24928.012604746007,14308.4012289102,125.37483007259317,1.050997347591931,success,E01003141,Lambeth 034B,0.1664841328719648,0.024928012604746006
11,23,2411.0674599566637,18484.46394525326,9408.271293349275,102.26595713488348,1.0016819506697598,success,E01003142,Lambeth 035C,0.13043751050058536,0.01848446394525326
8,14,892.6883578035508,5573.357412961236,2786.678706480618,63.76345412882506,1.0687432835578272,success,E01003143,Lambeth 035D,0.16017066404669134,0.0055733574129612365
26,59,6521.35885579106,12897.101935725193,7354.001962457055,109.3681311515725,1.0165199733905286,success,E01003144,Lambeth 034C,0.5056452905692544,0.012897101935725195
7,14,1805.4573075628327,10967.546240509739,5483.7731202548675,128.96123625448803,1.0910759448409886,success,E01003145,Lambeth 034D,0.16461816234648677,0.010967546240509739
9,19,1782.4917442820977,14234.381659851651,8461.762030438791,105.9618979016055,1.3527254523815264,success,E01003146,Lambeth 035E,0.12522438886893486,0.01423438165985165
18,34,2785.5799560876294,15712.091112432528,8362.067615167723,78.02642588262704,1.0260164031560683,success,E01003147,Lambeth 034E,0.17728893857314,0.01571209111243253
5,10,1678.6973910686465,8799.45845230561,4399.729226152806,167.8697391068647,1.0118758925647364,success,E01003148,Lambeth 032E,0.19077280723210857,0.00879945845230561
17,35,3844.554345904737,14244.437122035457,7505.031496309517,106.61041406843846,1.0402922311332172,success,E01003149,Lambeth 030D,0.2698986497653457,0.014244437122035457
8,14,2217.4402072667463,13501.472256627827,7872.198614892993,161.61320591985955,1.12654083188596,success,E01003150,Lambeth 032F,0.16423691913881558,0.013501472256627827
10,20,1492.2094681504218,11224.198934206834,5612.099467103417,74.61047340752108,1.0810555478648882,success,E01003151,Lambeth 026E,0.13294574311247895,0.011224198934206833
12,23,2208.35417039437,9916.728135294861,4980.515087573214,92.42582427639373,1.007525436791996,success,E01003152,Lambeth 027E,0.22268979649997309,0.009916728135294862
6,6,626.5151765642382,5099.818170138658,4167.2322930747505,102.38930835484815,1.0017723519558432,success,E01003153,Lambeth 029D,0.12285049302987286,0.005099818170138658
23,48,3651.9505206906642,19714.679623597865,9857.339811798925,76.08230251438879,1.1607737136392162,success,E01003154,Lambeth 030E,0.18524016572500585,0.019714679623597863
17,36,3904.5733372661543,23916.89401107318,11958.447005536584,108.46037047961535,1.0081240505164297,success,E01003155,Lambeth 029E,0.16325586990762234,0.023916894011073175
19,38,2646.1233175062134,22708.97858595349,11521.60793541884,67.12674305821562,1.0627281283124286,success,E01003156,Lambeth 023B,0.11652322042978006,0.022708978585953492
11,19,1359.158337302181,8201.665848173443,4321.920226002007,71.62171706414699,1.0015111206334222,success,E01003157,Lambeth 023C,0.1657173508970587,0.008201665848173443
12,26,2561.9038680799245,20659.66973910148,10329.834869550743,98.5347641569202,1.0055701245126958,success,E01003158,Lambeth 023D,0.12400507367410345,0.02065966973910148
35,77,4635.6976796169,32667.21018681686,16634.20187825717,60.52578341207465,1.0725668852201327,success,E01003159,Lambeth 022C,0.14190675154402002,0.03266721018681686
7,12,1342.7145647495956,13181.76633710179,6590.883168550895,111.89288039579964,1.0012725419562072,success,E01003160,Lambeth 022D,0.10186150553817294,0.01318176633710179
13,26,2641.6777979215954,21779.559173551646,10889.779586775823,101.60299222775367,1.4376549253462645,success,E01003161,Lambeth 023E,0.12129161003082004,0.021779559173551646
14,22,1704.7690062089146,15520.311061225088,8902.028977973512,69.84351498293526,1.151086213168922,success,E01003162,Lambeth 022E,0.10984116229912402,0.015520311061225086
32,68,5410.72005548425,26950.723120815695,13850.721633720561,79.44910313383744,1.1544426581779648,success,E01003163,Lambeth 023F,0.20076344635462562,0.026950723120815694
34,63,4311.634765082885,24038.581617155975,14976.128839289628,63.956310672948085,1.0273042913662633,success,E01003164,Lambeth 025A,0.17936311025962262,0.024038581617155975
18,33,3214.0198865783796,17721.61503408302,10427.977588572085,94.56171822377743,1.0683902507183571,success,E01003165,Lambeth 025B,0.1813615678027668,0.01772161503408302
23,51,4226.001178308695,18024.112397009336,9648.630758172458,83.7871946098407,1.0592534106065525,success,E01003166,Lambeth 028D,0.23446376083461934,0.018024112397009337
18,40,4401.372058969148,21991.23364942566,10995.616824712828,110.03430147422868,1.038278215562472,success,E01003167,Lambeth 028E,0.20014211704235602,0.021991233649425658
15,38,2004.83937842807,9943.877039121795,4971.9385195608975,52.758931011265,1.129295877964356,success,E01003168,Lambeth 025C,0.2016154635199642,0.009943877039121796
15,30,1683.4507147559502,8723.15914319091,4361.579571595455,56.11502382519834,1.2883120832616106,success,E01003169,Lambeth 025D,0.19298635816704227,0.008723159143190908
31,66,4159.007091639515,12812.46626886001,6585.650005850641,61.07838257485198,1.1354174810418232,success,E01003170,Lambeth 025E,0.3246062861252366,0.01281246626886001
13,25,2498.2041310487734,23056.30984659955,12081.174808034557,100.69408002260894,1.0054585925484494,success,E01003171,Lambeth 020B,0.10835229694908094,0.02305630984659955
18,42,2318.243317654848,18651.250074397434,9325.625037198712,55.19626946797255,1.3108317006984787,success,E01003172,Lambeth 024B,0.1242942595486991,0.018651250074397434
8,18,2295.0960305003277,18304.433999409586,9152.216999704791,127.50533502779597,1.038321719008824,success,E01003173,Lambeth 020C,0.1253847035409211,0.018304433999409588
24,54,3757.7589406876486,24619.389003232784,12309.694501616392,69.58812853125275,1.2141280671037042,success,E01003174,Lambeth 024C,0.1526341267118455,0.024619389003232784
21,40,2168.2873047785943,17869.146657095964,8934.573328547984,54.20718261946487,1.0930193024941888,success,E01003175,Lambeth 024D,0.12134252107207101,0.017869146657095963
15,34,2461.358803118806,19387.12102467547,9693.560512337732,72.39290597408251,1.2564890909560147,success,E01003176,Lambeth 016E,0.12695844834238393,0.01938712102467547
18,43,3503.8566242650927,35904.77957135823,18279.537475364603,81.08426489604466,1.6186170875167964,success,E01003177,Lambeth 020D,0.09758747069596747,0.03590477957135823
6,12,1624.3205349454868,15420.510408146843,7710.255204073419,135.36004457879054,1.0754397183291655,success,E01003178,Lambeth 020E,0.1053350694596554,0.015420510408146845
21,54,3521.447439758171,47695.780808765834,25723.877116345204,67.82966039880775,1.2456370501458374,success,E01003179,Lambeth 024E,0.07383142450015154,0.04769578080876583
20,29,1797.9257550821724,12750.982650799198,8988.226670250342,57.60755381306985,1.0145494964606077,success,E01003180,Lambeth 005D,0.14100291752569227,0.012750982650799199
22,48,3309.2518967975484,40395.05284986997,20197.526424934997,68.94274784994896,1.033612604211551,success,E01003181,Lambeth 007A,0.08192220738258547,0.040395052849869974
24,50,3636.5407750103486,20040.387194558287,10106.90219978953,70.53863780512442,1.0118934837155162,success,E01003182,Lambeth 009D,0.18146060451355975,0.020040387194558286
19,35,2658.237953106659,17520.965917610654,8788.62102845586,74.0771119683749,1.0106271030403393,success,E01003183,Lambeth 005E,0.15171754603065654,0.017520965917610654
3,4,238.41903653909586,4263.706673813642,2131.853336906821,59.604759134773964,1.004224199825286,success,E01003184,Lambeth 007B,0.055918254884509605,0.004263706673813642
10,17,1780.7861609387483,20604.193976115166,10526.834228208127,101.09074952744618,1.0543837038578348,success,E01003185,Lambeth 007C,0.08642833410533189,0.020604193976115168
17,35,3049.52558666098,14597.396322817745,7709.483434163658,89.47663782901719,1.0910606978943285,success,E01003186,Lambeth 007D,0.20890887109053485,0.014597396322817747
23,52,3532.8701756218247,24895.62172446069,12447.810862230346,67.93981106965049,1.099282979021008,success,E01003187,Lambeth 007E,0.14190728854747478,0.02489562172446069
5,8,692.5462071259955,8389.345043119622,4194.672521559811,86.56827589074945,1.0229957552307014,success,E01003188,Lambeth 009E,0.08255068823208976,0.008389345043119622
19,46,4840.102203850239,25668.291240100054,12834.145620050025,105.21961312717909,1.0217679163736324,success,E01003189,Lewisham 034A,0.1885634754014647,0.025668291240100057
50,88,5320.410893212337,16174.7064719249,10293.069316290905,57.385431509038874,1.0573904335638298,success,E01003190,Lewisham 034B,0.3289339996646735,0.0161747064719249
20,43,3319.2694228751616,16836.184081476873,8587.240700841396,76.95375126473539,1.1275756665687857,success,E01003191,Lewisham 034C,0.19715093436920858,0.016836184081476874
33,76,5743.232196749768,5641.271108811483,3302.3998361943563,78.18808958551338,1.0289565543053414,success,E01003192,Lewisham 034D,1.0180741336432184,0.005641271108811482
13,24,1708.3014069153523,4936.421335298144,2468.210667649073,71.1792252881397,1.0361409077981958,success,E01003193,Lewisham 029A,0.34606069678454143,0.004936421335298145
14,26,2234.059725347837,6686.467427805202,3613.9635862017326,86.24894325720545,1.0807625973079962,success,E01003194,Lewisham 029B,0.33411659437054275,0.006686467427805202
26,66,5030.474407815726,25657.33807047988,12828.66903523994,76.21930920932918,1.0741533625664914,success,E01003195,Lewisham 029C,0.19606376912512027,0.02565733807047988
25,54,5174.723212368042,19357.741439622594,9678.870719811295,95.82820763644521,1.0104735594381709,success,E01003196,Lewisham 029D,0.2673206080630929,0.019357741439622593
25,54,3673.798960495999,17373.454621978985,8686.727310989496,68.03331408325927,1.0247919711722147,success,E01003197,Lewisham 029E,0.21146047463975948,0.017373454621978982
14,30,1991.9315672219961,11818.848107117305,5909.424053558652,66.39771890739988,1.0539878702310925,success,E01003198,Lewisham 009A,0.16853855377178897,0.011818848107117304
14,28,3880.413116915453,12251.850392194796,6277.635564026666,132.55042357456338,1.3627714146057561,success,E01003199,Lewisham 007A,0.31672057629658307,0.012251850392194796
76,145,13139.752577955762,17592.49043097976,10101.096508382187,81.1232676921663,1.0861067584633723,success,E01003200,Lewisham 009B,0.7468955364510028,0.01759249043097976
18,38,2781.185034425163,17772.478081026886,8886.239040513437,73.18907985329372,1.0693183928670564,success,E01003201,Lewisham 007B,0.15648830859407464,0.017772478081026884
29,62,6052.040440733311,26640.854126423805,13320.427063211899,97.61355549569853,1.0653208409277246,success,E01003202,Lewisham 009C,0.227171411697742,0.026640854126423804
16,32,1970.4506813524642,13567.848702469373,8361.744392728055,67.46506759086938,1.0377983551313519,success,E01003203,Lewisham 009D,0.1452294114242178,0.013567848702469373
27,54,3872.091906651219,15163.650536092475,8170.0840122670525,69.54199695133106,1.0346496515466486,success,E01003204,Lewisham 007C,0.2553535441505248,0.015163650536092475
24,49,2327.7383751360244,26033.302928667617,13579.527139972803,48.56792321209104,1.1340970989507284,success,E01003205,Lewisham 007D,0.08941387043795898,0.02603330292866762
18,42,2597.118668485335,12586.95595613936,6293.477978069678,61.83615877346035,1.0196676130765014,success,E01003206,Lewisham 007E,0.20633413491993477,0.012586955956139359
29,53,2981.932488511171,24579.765490310187,14988.346285786702,58.65595311650385,1.0538523090882654,success,E01003207,Lewisham 005A,0.12131655567205088,0.024579765490310188
17,32,2207.0837067460247,17485.609033531982,9217.667015985136,64.6377977524808,1.1127396823528657,success,E01003209,Lewisham 005B,0.12622286718829878,0.017485609033531982
20,40,4038.9221272312766,20953.109477763588,12281.328892483427,102.92823450318177,1.0040081311846256,success,E01003210,Lewisham 005C,0.19276003552205787,0.020953109477763587
27,54,4728.753323227859,23363.185310315195,11681.592655157607,87.56950598570117,1.0292312750593304,success,E01003211,Lewisham 008B,0.20240190968908867,0.023363185310315195
10,18,2041.9227289389964,9094.055723593656,4811.781883582518,108.04075863856073,1.0058367947063667,success,E01003212,Lewisham 005D,0.2245337823960572,0.009094055723593656
15,30,3379.051386076865,15596.431945023563,7798.21597251178,112.63504620256214,1.0217083894144117,success,E01003213,Lewisham 008C,0.21665541182674394,0.015596431945023562
12,29,3412.173571227963,21654.020170816675,11003.774881651287,115.59605572460792,1.1572361815854795,success,E01003214,Lewisham 008D,0.1575769092441588,0.021654020170816673
10,11,813.6871480937518,3893.706107424621,3421.9995343212545,79.45691970692482,1.0533554348706764,success,E01003215,Lewisham 005E,0.20897497798875775,0.003893706107424621
10,26,3526.4569124718932,16484.67482522367,8242.337412611836,135.6329581719959,1.0058794654031333,success,E01003216,Lewisham 025A,0.21392335304521515,0.01648467482522367
6,10,1184.533443993729,7339.304769793782,3669.652384896892,118.45334439937292,1.124221448921377,success,E01003217,Lewisham 022A,0.16139586529624544,0.007339304769793782
7,12,1718.3327478989565,12182.58382870275,6091.291914351375,143.19439565824638,1.0000777951847524,success,E01003218,Lewisham 022B,0.14104830075952215,0.01218258382870275
9,16,1546.7690842612847,7373.567388537225,3686.783694268612,96.67306776633028,1.0104230818047872,success,E01003219,Lewisham 025B,0.20977214999972138,0.007373567388537225
11,20,3258.3931223383534,17968.352870173025,9164.12205471821,151.07527455791117,1.0004097407520325,success,E01003220,Lewisham 022C,0.1813406685566153,0.017968352870173024
15,30,3019.2348422799737,9140.010888087041,4851.872935596829,100.17044835090397,1.0669286724861549,success,E01003221,Lewisham 025C,0.33033164612694293,0.00914001088808704
6,12,1960.9884419120935,10711.261633685142,5355.630816842571,163.41570349267445,1.000151362054451,success,E01003222,Lewisham 022D,0.1830772610151833,0.010711261633685142
4,6,1632.283367308709,5491.264423836401,2745.632211918201,272.0472278847849,1.000088158997819,success,E01003223,Lewisham 025D,0.2972509136918115,0.005491264423836401
4,5,518.1966851245594,3412.0335859546617,1894.2126113276404,95.89341872753785,1.0025532125980656,success,E01003224,Lewisham 022E,0.1518732662121706,0.0034120335859546616
15,30,2873.2912417391835,13421.179613847484,6710.58980692374,95.77637472463942,1.044479219503809,success,E01003225,Lewisham 015A,0.2140863414699127,0.013421179613847483
27,56,4667.313842368294,26526.879475127636,14350.48579755368,72.14054179102436,1.0016142375649553,success,E01003226,Lewisham 019A,0.1759465845481185,0.02652687947512763
19,36,4127.206555131305,16837.871455485958,8578.923412066817,105.14092899407311,1.0166816999312362,success,E01003227,Lewisham 019B,0.24511450666685172,0.01683787145548596
12,30,2556.587087802613,17771.94942214771,8885.974711073854,85.21956959342042,1.0169407613746546,success,E01003228,Lewisham 019C,0.14385518589291899,0.01777194942214771
11,22,2326.0054520707195,10995.277439378851,5497.638719689425,105.72752054866905,1.0001367499062095,success,E01003229,Lewisham 019D,0.2115458627483365,0.010995277439378852
19,37,3292.60975661071,15421.02264746375,8165.931499909948,91.7654539489117,1.0360115451732756,success,E01003230,Lewisham 019E,0.21351435841073976,0.015421022647463749
17,28,1317.37636353016,7521.74236383391,4694.820973492974,48.368378450867496,1.009624011555249,success,E01003231,Lewisham 015B,0.1751424470298767,0.00752174236383391
20,42,3051.9813901241614,15008.1312753837,7504.0656376918505,72.6662235743848,1.0017532745165783,success,E01003232,Lewisham 015C,0.20335519020479345,0.0150081312753837
18,40,3800.5299533167877,27164.97949766116,13582.489748830578,95.01324883291969,1.1283272326454294,success,E01003233,Lewisham 015D,0.13990549684177028,0.02716497949766116
19,39,3856.2875280412745,7881.373901378601,4104.38930730979,100.41209498534351,1.1221629079000588,success,E01003235,Lewisham 038A,0.48929128046656145,0.0078813739013786
12,25,3277.817741471568,18290.642661329293,9519.26072695971,131.22473552888692,1.0373887575489558,success,E01003236,Lewisham 037A,0.17920735767265536,0.018290642661329293
12,22,3139.8896741461413,11844.742618741195,5922.371309370598,142.7222579157337,1.0340837921024695,success,E01003237,Lewisham 037B,0.26508720157229,0.011844742618741196
20,42,2887.2146239218087,22973.24764625993,11486.623823129967,68.74320533147164,1.0227783721646382,success,E01003238,Lewisham 037C,0.12567725157447865,0.02297324764625993
17,40,4104.528886590878,18860.75525611433,9430.377628057162,102.61322216477193,1.0203567544406364,success,E01003239,Lewisham 037D,0.21762272140508587,0.01886075525611433
8,16,1506.3176090633171,6946.99174681639,3473.495873408195,94.14485056645732,1.0127262105503638,success,E01003240,Lewisham 038B,0.21683019988524097,0.00694699174681639
28,52,3869.6325587414476,13694.793784770296,7482.240972179184,72.90342374736761,1.0306435315419005,success,E01003241,Lewisham 038C,0.28256230941168226,0.013694793784770298
25,50,3154.662545607828,13202.15737641293,7552.743774361467,62.23214319480941,1.0378850957183434,success,E01003243,Lewisham 038D,0.23895053328511076,0.01320215737641293
6,10,745.1967043703238,11147.959685116182,5573.97984255809,74.51967043703237,1.0661614433380693,success,E01003244,Lewisham 001A,0.06684601715641722,0.011147959685116181
16,40,2483.457990649835,22691.734764122528,11345.867382061262,62.08644976624587,1.0044586540578948,success,E01003245,Lewisham 001B,0.10944328481118965,0.022691734764122527
11,20,900.6363589808806,3764.5315742353355,1882.265787117667,45.03181794904402,1.0233605072449488,success,E01003246,Lewisham 002A,0.2392426099291838,0.0037645315742353353
23,43,2775.6773950131615,13847.243626049158,6999.799684659785,63.77766080129224,1.0398290339564829,success,E01003247,Lewisham 001C,0.20044981297155867,0.013847243626049156
10,18,1229.0374115883671,4806.878864657448,2403.4394323287233,68.27985619935372,1.002826928444061,success,E01003248,Lewisham 002B,0.25568304219706023,0.004806878864657448
12,30,2345.4872289091472,20763.51009455329,10381.755047276643,78.1829076303049,1.2009276595994498,success,E01003249,Lewisham 001D,0.11296198081288858,0.02076351009455329
11,18,727.9526168281392,3810.9975418120903,1994.6771716858118,38.10106017978727,1.0278745622538341,success,E01003250,Lewisham 001E,0.19101366737749328,0.0038109975418120904
17,35,1671.6897926371457,7393.336346533382,3999.084078542561,47.59070743717342,1.088854126876929,success,E01003251,Lewisham 002C,0.2261076345351141,0.007393336346533382
12,22,1406.488089255693,19383.143102940445,9691.571551470222,63.931276784349684,1.2411469517953977,success,E01003252,Lewisham 002D,0.07256243643180486,0.019383143102940446
37,69,3711.6175512124373,25885.481332988194,14384.377309950254,51.562984864062116,1.0345836791302627,success,E01003253,Lewisham 002E,0.14338607435830794,0.025885481332988194
16,34,3663.5518051599174,11428.24130720338,5714.120653601689,107.75152368117402,1.1444942553731932,success,E01003254,Lewisham 021A,0.3205700428158381,0.01142824130720338
28,54,3763.2408462952653,20410.26777176468,11775.559652239428,63.85809391572901,1.1237398280381896,success,E01003255,Lewisham 021B,0.18437978807418134,0.02041026777176468
23,46,4191.930441245691,18834.274415285498,9417.137207642749,91.1289226357759,1.0579364890841525,success,E01003256,Lewisham 028A,0.22256925585854315,0.0188342744152855
17,28,2510.899133394861,11513.059514296074,6545.354549212734,83.96973298515752,1.065245950553355,success,E01003257,Lewisham 028B,0.21809138832966254,0.011513059514296074
12,24,1153.6528436434342,9547.681373764637,4773.840686882317,48.06886848514307,1.054405111275793,success,E01003258,Lewisham 028C,0.12083068113410979,0.009547681373764636
32,64,5264.46507740126,25270.903678742572,12635.45183937129,82.25726683439471,1.0590894702021871,success,E01003259,Lewisham 028D,0.208321203876442,0.025270903678742573
9,13,1370.9053092445984,6458.391165213956,3543.253471397774,94.01460966977605,1.014672929864254,success,E01003260,Lewisham 021C,0.2122673084015936,0.006458391165213956
21,46,4707.064536610353,25926.901782991597,12963.450891495795,102.327489926312,1.0746008816427692,success,E01003261,Lewisham 021D,0.18155136992489598,0.025926901782991597
19,38,3225.9367082666668,20085.838818183565,10042.91940909178,84.89307127017541,1.0211657679789248,success,E01003262,Lewisham 021E,0.1606075174389157,0.020085838818183568
53,106,5555.011508535456,15701.586522269125,7944.409101467002,51.102287048941136,1.0393492352764018,success,E01003263,Lewisham 023A,0.3537866380990824,0.015701586522269124
40,85,6570.170526027512,29264.21135930693,14751.996649719025,77.02330791824738,1.1682988784606918,success,E01003264,Lewisham 031A,0.22451213345060786,0.02926421135930693
13,28,2437.555855270366,10469.076626297418,5234.53831314871,87.05556625965595,1.2139432943871364,success,E01003265,Lewisham 031B,0.2328338918780512,0.010469076626297417
16,40,2819.9594467555135,16437.442233363567,8218.721116681787,70.49898616888785,1.2565742035550185,success,E01003266,Lewisham 031C,0.17155707115014265,0.016437442233363568
21,50,4178.213662839279,12669.788949074144,6334.894474537072,83.56427325678558,1.0828819937802283,success,E01003267,Lewisham 031D,0.32977768450867573,0.012669788949074143
27,48,4259.705212802955,14386.706392445223,7702.790490507486,69.11181692509798,1.0601631151481525,success,E01003268,Lewisham 023B,0.2960861990649799,0.014386706392445223
36,68,5374.176369199221,25933.97281147063,14096.850890879865,76.87433521702475,1.0672745890863065,success,E01003269,Lewisham 023C,0.20722534138009954,0.02593397281147063
9,16,1104.625113077757,3949.5474797467828,1974.7737398733918,69.03906956735983,1.0465687980549865,success,E01003270,Lewisham 023D,0.2796839685412714,0.003949547479746783
25,56,6396.1374827412665,21326.133022518083,10746.83230024562,111.14454452432554,1.0488513942243298,success,E01003271,Lewisham 023E,0.2999201719312001,0.021326133022518082
11,24,2752.0270952141045,18212.585376446583,9106.292688223293,114.66779563392105,1.124387508067374,success,E01003272,Lewisham 014A,0.15110578966856414,0.018212585376446586
14,30,3261.0706001279855,17808.329385022054,8904.164692511025,108.70235333759949,1.0364754239621732,success,E01003273,Lewisham 011A,0.1831205235270836,0.017808329385022054
19,44,4084.6990938218796,27346.334046190957,13673.167023095479,92.83407031413363,1.0229967038852985,success,E01003274,Lewisham 014B,0.14936916542167497,0.02734633404619096
21,42,3387.1440946302505,17441.530650519948,8720.765325259972,80.64628796738691,1.204283564391376,success,E01003275,Lewisham 014C,0.1941999336239034,0.017441530650519947
17,37,3359.717701048171,7273.41152671571,3670.0628554968675,89.22458329566066,1.077237069025416,success,E01003276,Lewisham 014D,0.4619177244004015,0.00727341152671571
5,8,703.8837002746388,5223.325077183174,2611.662538591587,87.98546253432987,1.0025835243727996,success,E01003277,Lewisham 011B,0.13475778165701074,0.005223325077183173
22,47,3645.8142958746607,24662.396372849555,13235.328517269736,81.52348821081642,1.2793201369981748,success,E01003278,Lewisham 011C,0.14782887440282488,0.024662396372849556
14,32,5160.342669727504,28597.330169629506,14298.665084814756,161.26070842898451,1.2910419362871801,success,E01003279,Lewisham 011D,0.18044840686589025,0.028597330169629506
19,27,1159.4089506376845,5752.344784376093,3443.500076741411,31.54780560362528,1.0743687183755897,success,E01003280,Lewisham 016A,0.20155414776018776,0.005752344784376093
21,46,4479.716451102427,12727.901407942534,6363.950703971267,97.3851402413571,1.0396873160614106,success,E01003281,Lewisham 016B,0.35196033560622725,0.012727901407942535
16,34,2767.4120657729327,12796.027730284422,8172.943904209425,93.0301186148351,1.0862927888814613,success,E01003282,Lewisham 013A,0.21627118384741265,0.012796027730284423
9,13,1709.6463714755143,7427.764888580758,4115.551976483916,118.40941738125984,1.1610456282014996,success,E01003283,Lewisham 013B,0.23016969399554874,0.007427764888580758
18,33,2349.3558180244636,14622.833629938188,7333.8829068006,69.31102295557,1.044636594818425,success,E01003284,Lewisham 013C,0.16066351279648625,0.01462283362993819
39,80,5446.89128163029,24867.836160037816,13227.232858779558,68.98114809725378,1.0297822782774044,success,E01003285,Lewisham 016C,0.21903358404714562,0.024867836160037817
15,25,1601.2949158370018,8435.99887612306,4534.179893983911,57.37758952905831,1.0624460838311778,success,E01003286,Lewisham 013D,0.18981687164151337,0.00843599887612306
16,36,4362.987512112355,17790.134716285724,8895.067358142865,121.19409755867657,1.01037693588374,success,E01003287,Lewisham 016D,0.24524758140916833,0.017790134716285724
25,49,3386.217782442661,19831.271652841344,10151.380359994208,69.33450419741789,1.0287421053458594,success,E01003288,Lewisham 012A,0.17075141936031607,0.019831271652841344
22,49,4167.336771168027,28862.96530458168,15906.697157506096,88.33327157748423,1.0642899836376556,success,E01003290,Lewisham 012C,0.14438352841405755,0.028862965304581684
21,43,3640.5483166100425,13020.580743741091,8478.422460599088,94.82251897644403,1.1848507107523392,success,E01003291,Lewisham 012D,0.279599534633663,0.01302058074374109
8,13,1100.9067251652914,8353.82825532588,4889.50112661429,92.05163204343127,1.0075601850720006,success,E01003292,Lewisham 017A,0.13178469696973025,0.00835382825532588
7,14,1475.5912238792066,13156.63291502578,6578.316457512889,105.39937313422902,1.0707130269640808,success,E01003293,Lewisham 017B,0.11215568857241429,0.01315663291502578
26,57,5686.4248765083385,31108.33226395219,15602.845747756379,98.34864803682835,1.029752669869358,success,E01003295,Lewisham 017D,0.18279426965931156,0.03110833226395219
49,98,6446.954195125217,17738.773513214583,10586.487002820419,64.12562546825092,1.071102930062269,success,E01003296,Lewisham 012E,0.3634385539858507,0.017738773513214585
24,46,3458.6317087149837,9332.741559191325,4666.370779595664,75.18764584163011,1.0301879840791341,success,E01003297,Lewisham 003A,0.370591180177786,0.009332741559191325
13,24,1105.4896074633784,8038.538747876458,4019.269373938229,46.06206697764077,1.1355405309637703,success,E01003298,Lewisham 039A,0.13752370202300956,0.008038538747876458
17,39,3708.1918191794175,24284.593653430507,12360.098652689041,94.36768298916432,1.0392888869631762,success,E01003299,Lewisham 003B,0.15269729739355092,0.024284593653430508
27,56,2896.7271820771657,25099.739753039987,12549.869876519993,51.72727110852082,1.113491970459973,success,E01003300,Lewisham 039B,0.11540865405691407,0.025099739753039987
17,34,2187.1983189050698,10098.623366109307,5049.311683054653,64.32936232073735,1.025540542656713,success,E01003301,Lewisham 003C,0.21658380945716277,0.010098623366109307
7,16,1095.774903238836,8833.381002820719,4416.690501410359,68.48593145242724,1.2617188995673885,success,E01003302,Lewisham 003D,0.12404931960807847,0.008833381002820719
33,60,3440.290209124447,15167.306112576163,8967.085787885224,56.498309242457736,1.0826208787762295,success,E01003303,Lewisham 039C,0.22682275834545773,0.015167306112576164
31,54,3531.8519620281554,20422.57503873036,11052.863543638097,61.66022509735472,1.0516050044431802,success,E01003304,Lewisham 039D,0.1729386208805785,0.02042257503873036
17,42,3317.8346485622933,29533.345762060984,14766.67288103049,78.99606306100698,1.0629409449996179,success,E01003305,Lewisham 003E,0.11234198371199912,0.029533345762060986
12,22,1890.006281154371,13114.001190110148,6557.000595055073,85.90937641610776,1.0524050602974433,success,E01003307,Lewisham 024A,0.14412125283164598,0.013114001190110148
