lsoa_code,n_oas,population_density,population_density_median,population_density_min,population_density_max,population_density_sd
E01004258,0,NA,NA,NA,NA,NA
E01004259,0,NA,NA,NA,NA,NA
E01004260,0,NA,NA,NA,NA,NA
E01004261,0,NA,NA,NA,NA,NA
E01004262,0,NA,NA,NA,NA,NA
E01004263,0,NA,NA,NA,NA,NA
E01004264,0,NA,NA,NA,NA,NA
E01004266,0,NA,NA,NA,NA,NA
E01004267,0,NA,NA,NA,NA,NA
E01004268,0,NA,NA,NA,NA,NA
E01004269,0,NA,NA,NA,NA,NA
E01004270,0,NA,NA,NA,NA,NA
E01004271,0,NA,NA,NA,NA,NA
E01004272,0,NA,NA,NA,NA,NA
E01004273,0,NA,NA,NA,NA,NA
E01004274,0,NA,NA,NA,NA,NA
E01004275,0,NA,NA,NA,NA,NA
E01004276,0,NA,NA,NA,NA,NA
E01004277,0,NA,NA,NA,NA,NA
E01004280,0,NA,NA,NA,NA,NA
E01004281,0,NA,NA,NA,NA,NA
E01004283,0,NA,NA,NA,NA,NA
E01004284,0,NA,NA,NA,NA,NA
E01004285,0,NA,NA,NA,NA,NA
E01004286,0,NA,NA,NA,NA,NA
E01004287,0,NA,NA,NA,NA,NA
E01004288,0,NA,NA,NA,NA,NA
E01004289,0,NA,NA,NA,NA,NA
E01004290,0,NA,NA,NA,NA,NA
E01004291,0,NA,NA,NA,NA,NA
E01004292,0,NA,NA,NA,NA,NA
E01004293,0,NA,NA,NA,NA,NA
E01004294,0,NA,NA,NA,NA,NA
E01004295,0,NA,NA,NA,NA,NA
E01004296,0,NA,NA,NA,NA,NA
E01004297,0,NA,NA,NA,NA,NA
E01004298,0,NA,NA,NA,NA,NA
E01004300,0,NA,NA,NA,NA,NA
E01004301,0,NA,NA,NA,NA,NA
E01004302,0,NA,NA,NA,NA,NA
E01004303,0,NA,NA,NA,NA,NA
E01004304,0,NA,NA,NA,NA,NA
E01004305,0,NA,NA,NA,NA,NA
E01004306,0,NA,NA,NA,NA,NA
E01004307,0,NA,NA,NA,NA,NA
E01004308,0,NA,NA,NA,NA,NA
E01004309,0,NA,NA,NA,NA,NA
E01004310,0,NA,NA,NA,NA,NA
E01004311,0,NA,NA,NA,NA,NA
E01004312,0,NA,NA,NA,NA,NA
E01004313,0,NA,NA,NA,NA,NA
E01004314,0,NA,NA,NA,NA,NA
E01004315,0,NA,NA,NA,NA,NA
E01004316,0,NA,NA,NA,NA,NA
E01004317,0,NA,NA,NA,NA,NA
E01004318,0,NA,NA,NA,NA,NA
E01004319,0,NA,NA,NA,NA,NA
E01004321,0,NA,NA,NA,NA,NA
E01004322,0,NA,NA,NA,NA,NA
E01004323,0,NA,NA,NA,NA,NA
E01004324,0,NA,NA,NA,NA,NA
E01004325,0,NA,NA,NA,NA,NA
E01004326,0,NA,NA,NA,NA,NA
E01004472,0,NA,NA,NA,NA,NA
E01004473,0,NA,NA,NA,NA,NA
E01004474,0,NA,NA,NA,NA,NA
E01004475,0,NA,NA,NA,NA,NA
E01004476,0,NA,NA,NA,NA,NA
E01004477,0,NA,NA,NA,NA,NA
E01004478,0,NA,NA,NA,NA,NA
E01004479,0,NA,NA,NA,NA,NA
E01004480,0,NA,NA,NA,NA,NA
E01004481,0,NA,NA,NA,NA,NA
E01004482,0,NA,NA,NA,NA,NA
E01004483,0,NA,NA,NA,NA,NA
E01004484,0,NA,NA,NA,NA,NA
E01004485,0,NA,NA,NA,NA,NA
E01004486,0,NA,NA,NA,NA,NA
E01004487,0,NA,NA,NA,NA,NA
E01004488,0,NA,NA,NA,NA,NA
E01004489,0,NA,NA,NA,NA,NA
E01004490,0,NA,NA,NA,NA,NA
E01004491,0,NA,NA,NA,NA,NA
E01004492,0,NA,NA,NA,NA,NA
E01004493,0,NA,NA,NA,NA,NA
E01004494,0,NA,NA,NA,NA,NA
E01004495,0,NA,NA,NA,NA,NA
E01004496,0,NA,NA,NA,NA,NA
E01004497,0,NA,NA,NA,NA,NA
E01004498,0,NA,NA,NA,NA,NA
E01004499,0,NA,NA,NA,NA,NA
E01004500,0,NA,NA,NA,NA,NA
E01004501,0,NA,NA,NA,NA,NA
E01004502,0,NA,NA,NA,NA,NA
E01004503,0,NA,NA,NA,NA,NA
E01004504,0,NA,NA,NA,NA,NA
E01004505,0,NA,NA,NA,NA,NA
E01004506,0,NA,NA,NA,NA,NA
E01004507,0,NA,NA,NA,NA,NA
E01004508,0,NA,NA,NA,NA,NA
E01004509,0,NA,NA,NA,NA,NA
E01004510,0,NA,NA,NA,NA,NA
E01004511,0,NA,NA,NA,NA,NA
E01004512,0,NA,NA,NA,NA,NA
E01004513,0,NA,NA,NA,NA,NA
E01004514,0,NA,NA,NA,NA,NA
E01004515,0,NA,NA,NA,NA,NA
E01004516,0,NA,NA,NA,NA,NA
E01004517,0,NA,NA,NA,NA,NA
E01004518,0,NA,NA,NA,NA,NA
E01004519,0,NA,NA,NA,NA,NA
E01004520,0,NA,NA,NA,NA,NA
E01004521,0,NA,NA,NA,NA,NA
E01004522,0,NA,NA,NA,NA,NA
E01004523,0,NA,NA,NA,NA,NA
E01004524,0,NA,NA,NA,NA,NA
E01004525,0,NA,NA,NA,NA,NA
E01004526,0,NA,NA,NA,NA,NA
E01004527,0,NA,NA,NA,NA,NA
E01004528,0,NA,NA,NA,NA,NA
E01004529,0,NA,NA,NA,NA,NA
E01004530,0,NA,NA,NA,NA,NA
E01004531,0,NA,NA,NA,NA,NA
E01004532,0,NA,NA,NA,NA,NA
E01004533,0,NA,NA,NA,NA,NA
E01004534,0,NA,NA,NA,NA,NA
E01004535,0,NA,NA,NA,NA,NA
E01004536,0,NA,NA,NA,NA,NA
E01004537,0,NA,NA,NA,NA,NA
E01004538,0,NA,NA,NA,NA,NA
E01004539,0,NA,NA,NA,NA,NA
E01004540,0,NA,NA,NA,NA,NA
E01004541,0,NA,NA,NA,NA,NA
E01004542,0,NA,NA,NA,NA,NA
E01004543,0,NA,NA,NA,NA,NA
E01004544,0,NA,NA,NA,NA,NA
E01004545,0,NA,NA,NA,NA,NA
E01004546,0,NA,NA,NA,NA,NA
E01004547,0,NA,NA,NA,NA,NA
E01004548,0,NA,NA,NA,NA,NA
E01004549,0,NA,NA,NA,NA,NA
E01004550,0,NA,NA,NA,NA,NA
E01004551,0,NA,NA,NA,NA,NA
E01004552,0,NA,NA,NA,NA,NA
E01004553,0,NA,NA,NA,NA,NA
E01004554,0,NA,NA,NA,NA,NA
E01004555,0,NA,NA,NA,NA,NA
E01004556,0,NA,NA,NA,NA,NA
E01004557,0,NA,NA,NA,NA,NA
E01004558,0,NA,NA,NA,NA,NA
E01004559,0,NA,NA,NA,NA,NA
E01004560,0,NA,NA,NA,NA,NA
E01004562,0,NA,NA,NA,NA,NA
E01004563,0,NA,NA,NA,NA,NA
E01004564,0,NA,NA,NA,NA,NA
E01004565,0,NA,NA,NA,NA,NA
E01004566,0,NA,NA,NA,NA,NA
E01004567,0,NA,NA,NA,NA,NA
E01004568,0,NA,NA,NA,NA,NA
E01004569,0,NA,NA,NA,NA,NA
E01004570,0,NA,NA,NA,NA,NA
E01004571,0,NA,NA,NA,NA,NA
E01004572,0,NA,NA,NA,NA,NA
E01004573,0,NA,NA,NA,NA,NA
E01004574,0,NA,NA,NA,NA,NA
E01004575,0,NA,NA,NA,NA,NA
E01004576,0,NA,NA,NA,NA,NA
E01004577,0,NA,NA,NA,NA,NA
E01004579,0,NA,NA,NA,NA,NA
E01004580,0,NA,NA,NA,NA,NA
E01004581,0,NA,NA,NA,NA,NA
E01004582,0,NA,NA,NA,NA,NA
E01004583,0,NA,NA,NA,NA,NA
E01004584,0,NA,NA,NA,NA,NA
E01004585,0,NA,NA,NA,NA,NA
E01004586,0,NA,NA,NA,NA,NA
E01004587,0,NA,NA,NA,NA,NA
E01004588,0,NA,NA,NA,NA,NA
E01004589,0,NA,NA,NA,NA,NA
E01004590,0,NA,NA,NA,NA,NA
E01004591,0,NA,NA,NA,NA,NA
E01004592,0,NA,NA,NA,NA,NA
E01004593,0,NA,NA,NA,NA,NA
E01004594,0,NA,NA,NA,NA,NA
E01004595,0,NA,NA,NA,NA,NA
E01004596,0,NA,NA,NA,NA,NA
E01004597,0,NA,NA,NA,NA,NA
E01004598,0,NA,NA,NA,NA,NA
E01004599,0,NA,NA,NA,NA,NA
E01004600,0,NA,NA,NA,NA,NA
E01004601,0,NA,NA,NA,NA,NA
E01004602,0,NA,NA,NA,NA,NA
E01004604,0,NA,NA,NA,NA,NA
E01004605,0,NA,NA,NA,NA,NA
E01004606,0,NA,NA,NA,NA,NA
E01004607,0,NA,NA,NA,NA,NA
E01004608,0,NA,NA,NA,NA,NA
E01004609,0,NA,NA,NA,NA,NA
E01004610,0,NA,NA,NA,NA,NA
E01004611,0,NA,NA,NA,NA,NA
E01004612,0,NA,NA,NA,NA,NA
E01004613,0,NA,NA,NA,NA,NA
E01004614,0,NA,NA,NA,NA,NA
E01004615,0,NA,NA,NA,NA,NA
E01004616,0,NA,NA,NA,NA,NA
E01004617,0,NA,NA,NA,NA,NA
E01004618,0,NA,NA,NA,NA,NA
E01004619,0,NA,NA,NA,NA,NA
E01004620,0,NA,NA,NA,NA,NA
E01004621,0,NA,NA,NA,NA,NA
E01004622,0,NA,NA,NA,NA,NA
E01004623,0,NA,NA,NA,NA,NA
E01004624,0,NA,NA,NA,NA,NA
E01004625,0,NA,NA,NA,NA,NA
E01004626,0,NA,NA,NA,NA,NA
E01004627,0,NA,NA,NA,NA,NA
E01004628,0,NA,NA,NA,NA,NA
E01004629,0,NA,NA,NA,NA,NA
E01004630,0,NA,NA,NA,NA,NA
E01004631,0,NA,NA,NA,NA,NA
E01004632,0,NA,NA,NA,NA,NA
E01004633,0,NA,NA,NA,NA,NA
E01004634,0,NA,NA,NA,NA,NA
E01004635,0,NA,NA,NA,NA,NA
E01004636,0,NA,NA,NA,NA,NA
E01004637,0,NA,NA,NA,NA,NA
E01004638,0,NA,NA,NA,NA,NA
E01004639,0,NA,NA,NA,NA,NA
E01004640,0,NA,NA,NA,NA,NA
E01004641,0,NA,NA,NA,NA,NA
E01004642,0,NA,NA,NA,NA,NA
E01004643,0,NA,NA,NA,NA,NA
E01004644,0,NA,NA,NA,NA,NA
E01004645,0,NA,NA,NA,NA,NA
E01004646,0,NA,NA,NA,NA,NA
E01004647,0,NA,NA,NA,NA,NA
E01004648,0,NA,NA,NA,NA,NA
E01004649,0,NA,NA,NA,NA,NA
E01004650,0,NA,NA,NA,NA,NA
E01004651,0,NA,NA,NA,NA,NA
E01004652,0,NA,NA,NA,NA,NA
E01004653,0,NA,NA,NA,NA,NA
E01004654,0,NA,NA,NA,NA,NA
E01004656,0,NA,NA,NA,NA,NA
E01004657,0,NA,NA,NA,NA,NA
E01004658,0,NA,NA,NA,NA,NA
E01004659,0,NA,NA,NA,NA,NA
E01004660,0,NA,NA,NA,NA,NA
E01004661,0,NA,NA,NA,NA,NA
E01004662,0,NA,NA,NA,NA,NA
E01004663,0,NA,NA,NA,NA,NA
E01004665,0,NA,NA,NA,NA,NA
E01004666,0,NA,NA,NA,NA,NA
E01004667,0,NA,NA,NA,NA,NA
E01004668,0,NA,NA,NA,NA,NA
E01004669,0,NA,NA,NA,NA,NA
E01004670,0,NA,NA,NA,NA,NA
E01004674,0,NA,NA,NA,NA,NA
E01004675,0,NA,NA,NA,NA,NA
E01004676,0,NA,NA,NA,NA,NA
E01004677,0,NA,NA,NA,NA,NA
E01004678,0,NA,NA,NA,NA,NA
E01004679,0,NA,NA,NA,NA,NA
E01004680,0,NA,NA,NA,NA,NA
E01004681,0,NA,NA,NA,NA,NA
E01004682,0,NA,NA,NA,NA,NA
E01004683,0,NA,NA,NA,NA,NA
E01004684,0,NA,NA,NA,NA,NA
E01004686,0,NA,NA,NA,NA,NA
E01004687,0,NA,NA,NA,NA,NA
E01004688,0,NA,NA,NA,NA,NA
E01004689,0,NA,NA,NA,NA,NA
E01004690,0,NA,NA,NA,NA,NA
E01004691,0,NA,NA,NA,NA,NA
E01004692,0,NA,NA,NA,NA,NA
E01004693,0,NA,NA,NA,NA,NA
E01004694,0,NA,NA,NA,NA,NA
E01004695,0,NA,NA,NA,NA,NA
E01004696,0,NA,NA,NA,NA,NA
E01004697,0,NA,NA,NA,NA,NA
E01004698,0,NA,NA,NA,NA,NA
E01004699,0,NA,NA,NA,NA,NA
E01004700,0,NA,NA,NA,NA,NA
E01004701,0,NA,NA,NA,NA,NA
E01004702,0,NA,NA,NA,NA,NA
E01004703,0,NA,NA,NA,NA,NA
E01004705,0,NA,NA,NA,NA,NA
E01004706,0,NA,NA,NA,NA,NA
E01004707,0,NA,NA,NA,NA,NA
E01004708,0,NA,NA,NA,NA,NA
E01004709,0,NA,NA,NA,NA,NA
E01004710,0,NA,NA,NA,NA,NA
E01004711,0,NA,NA,NA,NA,NA
E01004712,0,NA,NA,NA,NA,NA
E01004713,0,NA,NA,NA,NA,NA
E01004714,0,NA,NA,NA,NA,NA
E01004715,0,NA,NA,NA,NA,NA
E01004716,0,NA,NA,NA,NA,NA
E01004717,0,NA,NA,NA,NA,NA
E01004718,0,NA,NA,NA,NA,NA
E01004719,0,NA,NA,NA,NA,NA
E01004720,0,NA,NA,NA,NA,NA
E01004721,0,NA,NA,NA,NA,NA
E01004722,0,NA,NA,NA,NA,NA
E01004723,0,NA,NA,NA,NA,NA
E01004724,0,NA,NA,NA,NA,NA
E01004725,0,NA,NA,NA,NA,NA
E01004726,0,NA,NA,NA,NA,NA
E01004727,0,NA,NA,NA,NA,NA
E01004728,0,NA,NA,NA,NA,NA
E01004729,0,NA,NA,NA,NA,NA
E01004730,0,NA,NA,NA,NA,NA
E01004731,0,NA,NA,NA,NA,NA
E01004732,0,NA,NA,NA,NA,NA
E01004733,0,NA,NA,NA,NA,NA
E01004734,0,NA,NA,NA,NA,NA
E01004735,0,NA,NA,NA,NA,NA
E01004736,0,NA,NA,NA,NA,NA
E01004737,0,NA,NA,NA,NA,NA
E01004738,0,NA,NA,NA,NA,NA
E01004739,0,NA,NA,NA,NA,NA
E01004740,0,NA,NA,NA,NA,NA
E01004741,0,NA,NA,NA,NA,NA
E01004742,0,NA,NA,NA,NA,NA
E01004743,0,NA,NA,NA,NA,NA
E01004744,0,NA,NA,NA,NA,NA
E01004745,0,NA,NA,NA,NA,NA
E01004746,0,NA,NA,NA,NA,NA
E01004747,0,NA,NA,NA,NA,NA
E01004748,0,NA,NA,NA,NA,NA
E01004749,0,NA,NA,NA,NA,NA
E01004750,0,NA,NA,NA,NA,NA
E01004751,0,NA,NA,NA,NA,NA
E01004752,0,NA,NA,NA,NA,NA
E01004753,0,NA,NA,NA,NA,NA
E01004754,0,NA,NA,NA,NA,NA
E01004755,0,NA,NA,NA,NA,NA
E01004756,0,NA,NA,NA,NA,NA
E01004757,0,NA,NA,NA,NA,NA
E01004760,0,NA,NA,NA,NA,NA
E01004761,0,NA,NA,NA,NA,NA
E01004762,0,NA,NA,NA,NA,NA
E01004763,0,NA,NA,NA,NA,NA
E01004765,0,NA,NA,NA,NA,NA
E01032512,0,NA,NA,NA,NA,NA
E01032513,0,NA,NA,NA,NA,NA
E01032564,0,NA,NA,NA,NA,NA
E01032565,0,NA,NA,NA,NA,NA
E01032567,0,NA,NA,NA,NA,NA
E01032579,0,NA,NA,NA,NA,NA
E01032582,0,NA,NA,NA,NA,NA
E01032583,0,NA,NA,NA,NA,NA
E01032584,0,NA,NA,NA,NA,NA
E01032637,0,NA,NA,NA,NA,NA
E01032638,0,NA,NA,NA,NA,NA
E01032639,0,NA,NA,NA,NA,NA
E01032640,0,NA,NA,NA,NA,NA
E01032646,0,NA,NA,NA,NA,NA
E01032719,0,NA,NA,NA,NA,NA
E01032720,0,NA,NA,NA,NA,NA
E01032722,0,NA,NA,NA,NA,NA
E01032764,0,NA,NA,NA,NA,NA
E01032765,0,NA,NA,NA,NA,NA
E01032766,0,NA,NA,NA,NA,NA
E01032767,0,NA,NA,NA,NA,NA
E01032768,0,NA,NA,NA,NA,NA
E01032769,0,NA,NA,NA,NA,NA
E01032770,0,NA,NA,NA,NA,NA
E01032771,0,NA,NA,NA,NA,NA
E01032772,0,NA,NA,NA,NA,NA
E01032773,0,NA,NA,NA,NA,NA
E01032774,0,NA,NA,NA,NA,NA
E01032775,0,NA,NA,NA,NA,NA
E01032776,0,NA,NA,NA,NA,NA
E01032777,0,NA,NA,NA,NA,NA
E01032778,0,NA,NA,NA,NA,NA
E01032779,0,NA,NA,NA,NA,NA
E01032780,0,NA,NA,NA,NA,NA
E01032781,0,NA,NA,NA,NA,NA
E01032782,0,NA,NA,NA,NA,NA
E01032783,0,NA,NA,NA,NA,NA
E01032784,0,NA,NA,NA,NA,NA
E01032785,0,NA,NA,NA,NA,NA
E01032786,0,NA,NA,NA,NA,NA
E01032787,0,NA,NA,NA,NA,NA
E01032788,0,NA,NA,NA,NA,NA
E01032789,0,NA,NA,NA,NA,NA
E01032790,0,NA,NA,NA,NA,NA
E01032803,0,NA,NA,NA,NA,NA
E01032805,0,NA,NA,NA,NA,NA
E01032834,0,NA,NA,NA,NA,NA
E01033093,0,NA,NA,NA,NA,NA
E01033098,0,NA,NA,NA,NA,NA
E01033099,0,NA,NA,NA,NA,NA
E01033100,0,NA,NA,NA,NA,NA
E01033101,0,NA,NA,NA,NA,NA
E01033132,0,NA,NA,NA,NA,NA
E01033133,0,NA,NA,NA,NA,NA
E01033135,0,NA,NA,NA,NA,NA
E01033207,0,NA,NA,NA,NA,NA
E01033208,0,NA,NA,NA,NA,NA
E01033320,0,NA,NA,NA,NA,NA
E01033322,0,NA,NA,NA,NA,NA
E01033324,0,NA,NA,NA,NA,NA
E01033325,0,NA,NA,NA,NA,NA
E01033327,0,NA,NA,NA,NA,NA
E01033341,0,NA,NA,NA,NA,NA
E01033486,0,NA,NA,NA,NA,NA
E01033487,0,NA,NA,NA,NA,NA
E01033488,0,NA,NA,NA,NA,NA
E01033489,0,NA,NA,NA,NA,NA
E01033490,0,NA,NA,NA,NA,NA
E01033491,0,NA,NA,NA,NA,NA
E01033492,0,NA,NA,NA,NA,NA
E01033493,0,NA,NA,NA,NA,NA
E01033494,0,NA,NA,NA,NA,NA
E01033593,0,NA,NA,NA,NA,NA
E01033594,0,NA,NA,NA,NA,NA
E01033595,0,NA,NA,NA,NA,NA
E01033596,0,NA,NA,NA,NA,NA
E01033597,0,NA,NA,NA,NA,NA
E01033598,0,NA,NA,NA,NA,NA
E01033599,0,NA,NA,NA,NA,NA
E01033600,0,NA,NA,NA,NA,NA
E01033601,0,NA,NA,NA,NA,NA
E01033602,0,NA,NA,NA,NA,NA
E01033603,0,NA,NA,NA,NA,NA
E01033604,0,NA,NA,NA,NA,NA
E01033605,0,NA,NA,NA,NA,NA
E01033606,0,NA,NA,NA,NA,NA
E01033607,0,NA,NA,NA,NA,NA
E01033608,0,NA,NA,NA,NA,NA
E01033698,0,NA,NA,NA,NA,NA
E01033699,0,NA,NA,NA,NA,NA
E01033700,0,NA,NA,NA,NA,NA
E01033701,0,NA,NA,NA,NA,NA
E01033702,0,NA,NA,NA,NA,NA
E01033703,0,NA,NA,NA,NA,NA
E01033704,0,NA,NA,NA,NA,NA
E01033705,0,NA,NA,NA,NA,NA
E01033706,0,NA,NA,NA,NA,NA
E01033707,0,NA,NA,NA,NA,NA
E01033708,0,NA,NA,NA,NA,NA
E01033709,0,NA,NA,NA,NA,NA
E01033710,0,NA,NA,NA,NA,NA
E01033711,0,NA,NA,NA,NA,NA
E01033712,0,NA,NA,NA,NA,NA
E01033713,0,NA,NA,NA,NA,NA
E01033726,0,NA,NA,NA,NA,NA
E01033727,0,NA,NA,NA,NA,NA
E01033728,0,NA,NA,NA,NA,NA
E01033729,0,NA,NA,NA,NA,NA
E01033730,0,NA,NA,NA,NA,NA
E01033731,0,NA,NA,NA,NA,NA
E01033732,0,NA,NA,NA,NA,NA
E01033733,0,NA,NA,NA,NA,NA
E01033734,0,NA,NA,NA,NA,NA
E01033735,0,NA,NA,NA,NA,NA
E01033736,0,NA,NA,NA,NA,NA
E01033737,0,NA,NA,NA,NA,NA
E01033738,0,NA,NA,NA,NA,NA
E01033739,0,NA,NA,NA,NA,NA
E01033740,0,NA,NA,NA,NA,NA
E01033741,0,NA,NA,NA,NA,NA
E01033742,0,NA,NA,NA,NA,NA
E01033743,0,NA,NA,NA,NA,NA
E01033744,0,NA,NA,NA,NA,NA
E01033745,0,NA,NA,NA,NA,NA
E01033746,0,NA,NA,NA,NA,NA
