lsoa_code,road_density_km_per_sqkm,road_density,street_density_km_per_sqkm,edge_density_km_per_sqkm,n_nodes,n_edges,total_edge_length,avg_street_length,circuity_avg,status
E01003176,19.3871210246754,0.0193871210246754,9693.560512337732,19387.12102467547,15.0,34.0,2461.358803118806,72.39290597408251,1.256489090956015,success
E01003177,35.904779571358205,0.0359047795713582,18279.537475364603,35904.77957135823,18.0,43.0,3503.8566242650927,81.08426489604466,1.6186170875167964,success
E01003178,15.4205104081468,0.0154205104081468,7710.255204073419,15420.510408146843,6.0,12.0,1624.3205349454868,135.36004457879054,1.0754397183291655,success
E01003179,47.6957808087658,0.0476957808087658,25723.877116345204,47695.78080876584,21.0,54.0,3521.447439758171,67.82966039880775,1.2456370501458374,success
E01003180,12.7509826507991,0.0127509826507991,8988.226670250342,12750.982650799198,20.0,29.0,1797.9257550821724,57.60755381306985,1.0145494964606077,success
E01003181,40.3950528498699,0.0403950528498699,20197.526424935,40395.05284986997,22.0,48.0,3309.2518967975484,68.94274784994896,1.033612604211551,success
E01003182,20.0403871945582,0.0200403871945582,10106.90219978953,20040.387194558287,24.0,50.0,3636.5407750103486,70.53863780512442,1.0118934837155162,success
E01003183,17.520965917610603,0.0175209659176106,8788.62102845586,17520.965917610654,19.0,35.0,2658.237953106659,74.0771119683749,1.010627103040339,success
E01003184,4.2637066738136005,0.0042637066738136,2131.853336906821,4263.706673813642,3.0,4.0,238.41903653909583,59.60475913477397,1.004224199825286,success
E01003185,20.6041939761151,0.0206041939761151,10526.834228208128,20604.19397611517,10.0,17.0,1780.7861609387485,101.09074952744618,1.0543837038578348,success
E01003186,14.5973963228177,0.0145973963228177,7709.483434163658,14597.396322817744,17.0,35.0,3049.52558666098,89.47663782901719,1.0910606978943285,success
E01003187,24.8956217244606,0.0248956217244606,12447.810862230346,24895.62172446069,23.0,52.0,3532.8701756218247,67.93981106965049,1.099282979021008,success
E01003188,8.389345043119599,0.0083893450431196,4194.672521559811,8389.345043119622,5.0,8.0,692.5462071259955,86.56827589074945,1.0229957552307014,success
E01003189,25.6682912401,0.0256682912401,12834.145620050023,25668.29124010005,19.0,46.0,4840.102203850239,105.21961312717907,1.0217679163736324,success
E01003190,16.1747064719249,0.0161747064719249,10293.069316290905,16174.7064719249,50.0,88.0,5320.410893212337,57.38543150903888,1.0573904335638298,success
E01003191,16.8361840814768,0.0168361840814768,8587.240700841396,16836.184081476873,20.0,43.0,3319.2694228751616,76.95375126473539,1.1275756665687855,success
E01003192,5.6412711088114,0.0056412711088114,3302.3998361943563,5641.271108811483,33.0,76.0,5743.232196749768,78.18808958551338,1.0289565543053414,success
E01003193,4.9364213352981,0.0049364213352981,2468.210667649073,4936.421335298144,13.0,24.0,1708.3014069153523,71.1792252881397,1.0361409077981958,success
E01003194,6.6864674278052,0.0066864674278052,3613.9635862017326,6686.467427805202,14.0,26.0,2234.059725347837,86.24894325720545,1.0807625973079962,success
E01003195,25.6573380704798,0.0256573380704798,12828.66903523994,25657.33807047988,26.0,66.0,5030.474407815726,76.21930920932918,1.0741533625664914,success
E01003196,19.3577414396225,0.0193577414396225,9678.870719811295,19357.741439622598,25.0,54.0,5174.723212368042,95.8282076364452,1.0104735594381709,success
E01003197,17.373454621978897,0.0173734546219789,8686.727310989496,17373.454621978985,25.0,54.0,3673.798960495999,68.03331408325927,1.0247919711722149,success
E01003198,11.818848107117299,0.0118188481071173,5909.424053558652,11818.848107117305,14.0,30.0,1991.931567221996,66.39771890739988,1.0539878702310923,success
E01003199,12.2518503921947,0.0122518503921947,6277.635564026666,12251.850392194796,14.0,28.0,3880.413116915453,132.55042357456338,1.362771414605756,success
E01003200,17.592490430979698,0.0175924904309797,10101.096508382188,17592.49043097976,76.0,145.0,13139.752577955762,81.1232676921663,1.0861067584633723,success
E01003201,17.7724780810268,0.0177724780810268,8886.239040513437,17772.478081026886,18.0,38.0,2781.185034425163,73.18907985329372,1.0693183928670564,success
E01003202,26.6408541264238,0.0266408541264238,13320.4270632119,26640.854126423805,29.0,62.0,6052.040440733311,97.61355549569852,1.0653208409277246,success
E01003203,13.5678487024693,0.0135678487024693,8361.744392728055,13567.848702469371,16.0,32.0,1970.450681352464,67.46506759086938,1.037798355131352,success
E01003204,15.163650536092401,0.0151636505360924,8170.0840122670525,15163.650536092477,27.0,54.0,3872.091906651219,69.54199695133106,1.0346496515466486,success
E01003205,26.0333029286676,0.0260333029286676,13579.527139972804,26033.302928667617,24.0,49.0,2327.7383751360244,48.56792321209104,1.1340970989507284,success
E01003206,12.5869559561393,0.0125869559561393,6293.477978069678,12586.95595613936,18.0,42.0,2597.118668485335,61.83615877346035,1.0196676130765014,success
E01003207,24.579765490310102,0.0245797654903101,14988.346285786702,24579.765490310187,29.0,53.0,2981.932488511171,58.65595311650385,1.0538523090882654,success
E01003209,17.485609033531897,0.0174856090335319,9217.667015985136,17485.609033531982,17.0,32.0,2207.0837067460247,64.6377977524808,1.1127396823528657,success
E01003210,20.9531094777635,0.0209531094777635,12281.328892483429,20953.109477763588,20.0,40.0,4038.9221272312766,102.92823450318176,1.0040081311846256,success
E01003211,23.363185310315103,0.0233631853103151,11681.592655157609,23363.185310315195,27.0,54.0,4728.753323227859,87.56950598570117,1.0292312750593304,success
E01003212,9.0940557235936,0.0090940557235936,4811.781883582518,9094.055723593656,10.0,18.0,2041.9227289389964,108.04075863856072,1.0058367947063669,success
E01003213,15.5964319450235,0.0155964319450235,7798.21597251178,15596.431945023563,15.0,30.0,3379.051386076865,112.63504620256214,1.0217083894144117,success
E01003214,21.6540201708166,0.0216540201708166,11003.774881651289,21654.020170816675,12.0,29.0,3412.173571227963,115.59605572460792,1.1572361815854797,success
E01003215,3.8937061074245998,0.0038937061074246,3421.9995343212545,3893.706107424621,10.0,11.0,813.6871480937518,79.45691970692482,1.0533554348706764,success
E01003216,16.4846748252236,0.0164846748252236,8242.337412611836,16484.67482522367,10.0,26.0,3526.456912471893,135.6329581719959,1.005879465403133,success
E01003217,7.3393047697937,0.0073393047697937,3669.652384896892,7339.304769793782,6.0,10.0,1184.533443993729,118.45334439937292,1.124221448921377,success
E01003218,12.1825838287027,0.0121825838287027,6091.291914351375,12182.58382870275,7.0,12.0,1718.3327478989563,143.19439565824638,1.0000777951847524,success
E01003219,7.3735673885372,0.0073735673885372,3686.783694268612,7373.567388537225,9.0,16.0,1546.769084261285,96.67306776633028,1.0104230818047872,success
E01003220,17.968352870173,0.017968352870173,9164.12205471821,17968.352870173025,11.0,20.0,3258.3931223383534,151.07527455791117,1.0004097407520325,success
E01003221,9.140010888087,0.009140010888087,4851.872935596829,9140.01088808704,15.0,30.0,3019.2348422799737,100.17044835090395,1.0669286724861549,success
E01003222,10.711261633685101,0.0107112616336851,5355.630816842571,10711.261633685142,6.0,12.0,1960.988441912093,163.41570349267445,1.000151362054451,success
E01003223,5.4912644238364,0.0054912644238364,2745.632211918201,5491.264423836401,4.0,6.0,1632.283367308709,272.0472278847849,1.000088158997819,success
E01003224,3.4120335859546,0.0034120335859546,1894.2126113276404,3412.0335859546617,4.0,5.0,518.1966851245594,95.89341872753783,1.0025532125980656,success
E01003225,13.4211796138474,0.0134211796138474,6710.58980692374,13421.179613847484,15.0,30.0,2873.2912417391835,95.77637472463942,1.044479219503809,success
E01003226,26.5268794751276,0.0265268794751276,14350.48579755368,26526.87947512764,27.0,56.0,4667.313842368294,72.14054179102436,1.0016142375649553,success
E01003227,16.8378714554859,0.0168378714554859,8578.923412066817,16837.871455485958,19.0,36.0,4127.206555131305,105.14092899407312,1.0166816999312362,success
E01003228,17.7719494221477,0.0177719494221477,8885.974711073854,17771.94942214771,12.0,30.0,2556.587087802613,85.21956959342042,1.0169407613746546,success
E01003229,10.9952774393788,0.0109952774393788,5497.638719689425,10995.277439378851,11.0,22.0,2326.0054520707195,105.72752054866903,1.0001367499062097,success
E01003230,15.421022647463701,0.0154210226474637,8165.931499909948,15421.02264746375,19.0,37.0,3292.60975661071,91.7654539489117,1.0360115451732756,success
E01003231,7.5217423638339005,0.0075217423638339,4694.820973492974,7521.74236383391,17.0,28.0,1317.37636353016,48.368378450867496,1.009624011555249,success
E01003232,15.008131275383699,0.0150081312753837,7504.06563769185,15008.1312753837,20.0,42.0,3051.9813901241614,72.6662235743848,1.0017532745165785,success
E01003233,27.164979497661097,0.0271649794976611,13582.489748830578,27164.97949766116,18.0,40.0,3800.529953316788,95.01324883291969,1.1283272326454294,success
E01003235,7.881373901378601,0.0078813739013786,4104.38930730979,7881.373901378601,19.0,39.0,3856.2875280412745,100.41209498534351,1.1221629079000588,success
E01003236,18.290642661329198,0.0182906426613292,9519.26072695971,18290.642661329293,12.0,25.0,3277.817741471568,131.22473552888692,1.0373887575489558,success
E01003237,11.8447426187411,0.0118447426187411,5922.371309370598,11844.742618741197,12.0,22.0,3139.8896741461413,142.7222579157337,1.0340837921024697,success
E01003238,22.9732476462599,0.0229732476462599,11486.623823129969,22973.24764625993,20.0,42.0,2887.2146239218087,68.74320533147164,1.0227783721646382,success
E01003239,18.8607552561143,0.0188607552561143,9430.377628057162,18860.75525611433,17.0,40.0,4104.528886590878,102.61322216477193,1.0203567544406364,success
E01003240,6.9469917468163,0.0069469917468163,3473.495873408195,6946.99174681639,8.0,16.0,1506.3176090633171,94.14485056645732,1.0127262105503638,success
E01003241,13.6947937847702,0.0136947937847702,7482.240972179184,13694.793784770296,28.0,52.0,3869.632558741448,72.90342374736761,1.0306435315419005,success
E01003243,13.2021573764129,0.0132021573764129,7552.743774361467,13202.15737641293,25.0,50.0,3154.662545607828,62.23214319480941,1.0378850957183434,success
E01003244,11.1479596851161,0.0111479596851161,5573.97984255809,11147.959685116182,6.0,10.0,745.1967043703238,74.51967043703237,1.0661614433380693,success
E01003245,22.6917347641225,0.0226917347641225,11345.867382061262,22691.734764122528,16.0,40.0,2483.457990649835,62.08644976624587,1.0044586540578948,success
E01003246,3.7645315742353,0.0037645315742353,1882.265787117667,3764.531574235336,11.0,20.0,900.6363589808806,45.03181794904402,1.0233605072449488,success
E01003247,13.8472436260491,0.0138472436260491,6999.799684659785,13847.243626049158,23.0,43.0,2775.677395013161,63.77766080129224,1.0398290339564829,success
E01003248,4.8068788646574,0.0048068788646574,2403.439432328724,4806.878864657448,10.0,18.0,1229.0374115883671,68.27985619935372,1.002826928444061,success
E01003249,20.7635100945532,0.0207635100945532,10381.755047276643,20763.51009455329,12.0,30.0,2345.4872289091472,78.1829076303049,1.2009276595994498,success
E01003250,3.810997541812,0.003810997541812,1994.677171685812,3810.99754181209,11.0,18.0,727.9526168281392,38.10106017978727,1.027874562253834,success
E01003251,7.3933363465332995,0.0073933363465333,3999.084078542561,7393.336346533382,17.0,35.0,1671.6897926371455,47.59070743717342,1.088854126876929,success
E01003252,19.3831431029404,0.0193831431029404,9691.571551470222,19383.143102940445,12.0,22.0,1406.488089255693,63.93127678434968,1.2411469517953977,success
E01003253,25.8854813329881,0.0258854813329881,14384.377309950254,25885.481332988194,37.0,69.0,3711.617551212437,51.56298486406212,1.0345836791302627,success
E01003254,11.4282413072033,0.0114282413072033,5714.120653601689,11428.24130720338,16.0,34.0,3663.551805159917,107.75152368117402,1.1444942553731932,success
E01003255,20.410267771764598,0.0204102677717646,11775.559652239428,20410.26777176468,28.0,54.0,3763.240846295265,63.85809391572901,1.1237398280381896,success
E01003256,18.8342744152855,0.0188342744152855,9417.137207642749,18834.274415285498,23.0,46.0,4191.930441245691,91.1289226357759,1.0579364890841525,success
E01003257,11.513059514296001,0.011513059514296,6545.354549212734,11513.059514296074,17.0,28.0,2510.899133394861,83.96973298515752,1.065245950553355,success
E01003258,9.5476813737646,0.0095476813737646,4773.840686882317,9547.681373764635,12.0,24.0,1153.6528436434342,48.06886848514307,1.054405111275793,success
E01003259,25.2709036787425,0.0252709036787425,12635.45183937129,25270.90367874257,32.0,64.0,5264.46507740126,82.25726683439471,1.0590894702021871,success
E01003260,6.4583911652139,0.0064583911652139,3543.253471397774,6458.391165213956,9.0,13.0,1370.9053092445984,94.01460966977604,1.014672929864254,success
E01003261,25.9269017829915,0.0259269017829915,12963.450891495797,25926.9017829916,21.0,46.0,4707.064536610353,102.327489926312,1.0746008816427692,success
E01003262,20.085838818183497,0.0200858388181835,10042.91940909178,20085.838818183565,19.0,38.0,3225.9367082666668,84.89307127017541,1.0211657679789248,success
E01003263,15.7015865222691,0.0157015865222691,7944.409101467002,15701.586522269125,53.0,106.0,5555.011508535456,51.102287048941136,1.0393492352764018,success
E01003264,29.2642113593069,0.0292642113593069,14751.996649719023,29264.21135930693,40.0,85.0,6570.170526027512,77.02330791824738,1.1682988784606918,success
E01003265,10.4690766262974,0.0104690766262974,5234.53831314871,10469.076626297418,13.0,28.0,2437.555855270366,87.05556625965595,1.2139432943871364,success
E01003266,16.437442233363498,0.0164374422333635,8218.721116681787,16437.442233363567,16.0,40.0,2819.959446755513,70.49898616888785,1.2565742035550185,success
E01003267,12.6697889490741,0.0126697889490741,6334.894474537072,12669.788949074144,21.0,50.0,4178.213662839279,83.56427325678558,1.0828819937802283,success
E01003268,14.3867063924452,0.0143867063924452,7702.790490507486,14386.706392445223,27.0,48.0,4259.705212802955,69.11181692509798,1.0601631151481523,success
E01003269,25.9339728114706,0.0259339728114706,14096.850890879865,25933.97281147063,36.0,68.0,5374.176369199221,76.87433521702475,1.0672745890863065,success
E01003270,3.9495474797467,0.0039495474797467,1974.773739873392,3949.547479746783,9.0,16.0,1104.625113077757,69.03906956735983,1.0465687980549865,success
E01003271,21.326133022517997,0.021326133022518,10746.83230024562,21326.133022518083,25.0,56.0,6396.1374827412665,111.14454452432554,1.0488513942243298,success
E01003272,18.212585376446498,0.0182125853764465,9106.292688223291,18212.585376446583,11.0,24.0,2752.0270952141045,114.66779563392105,1.124387508067374,success
E01003273,17.808329385022002,0.017808329385022,8904.164692511025,17808.329385022054,14.0,30.0,3261.070600127985,108.70235333759948,1.0364754239621732,success
E01003274,27.3463340461909,0.0273463340461909,13673.16702309548,27346.33404619096,19.0,44.0,4084.69909382188,92.83407031413364,1.0229967038852985,success
E01003275,17.441530650519898,0.0174415306505199,8720.765325259972,17441.530650519948,21.0,42.0,3387.1440946302505,80.64628796738691,1.204283564391376,success
E01003276,7.2734115267157,0.0072734115267157,3670.062855496868,7273.41152671571,17.0,37.0,3359.717701048171,89.22458329566066,1.077237069025416,success
E01003277,5.2233250771831,0.0052233250771831,2611.662538591587,5223.325077183174,5.0,8.0,703.8837002746388,87.98546253432987,1.0025835243727996,success
E01003278,24.6623963728495,0.0246623963728495,13235.328517269736,24662.396372849555,22.0,47.0,3645.8142958746607,81.52348821081642,1.2793201369981748,success
E01003279,28.597330169629497,0.0285973301696295,14298.665084814756,28597.330169629506,14.0,32.0,5160.342669727504,161.26070842898451,1.29104193628718,success
E01003280,5.7523447843760005,0.005752344784376,3443.500076741411,5752.344784376093,19.0,27.0,1159.4089506376845,31.54780560362528,1.0743687183755897,success
E01003281,12.7279014079425,0.0127279014079425,6363.950703971267,12727.901407942534,21.0,46.0,4479.716451102427,97.3851402413571,1.0396873160614106,success
E01003282,12.7960277302844,0.0127960277302844,8172.943904209425,12796.027730284422,16.0,34.0,2767.4120657729327,93.0301186148351,1.0862927888814613,success
E01003283,7.4277648885807,0.0074277648885807,4115.551976483916,7427.764888580758,9.0,13.0,1709.6463714755143,118.40941738125984,1.1610456282014996,success
E01003284,14.6228336299381,0.0146228336299381,7333.8829068006,14622.833629938188,18.0,33.0,2349.355818024464,69.31102295557,1.044636594818425,success
E01003285,24.8678361600378,0.0248678361600378,13227.232858779558,24867.836160037816,39.0,80.0,5446.89128163029,68.98114809725378,1.0297822782774044,success
E01003286,8.435998876123001,0.008435998876123,4534.179893983911,8435.99887612306,15.0,25.0,1601.2949158370018,57.37758952905831,1.0624460838311778,success
E01003287,17.7901347162857,0.0177901347162857,8895.067358142865,17790.134716285724,16.0,36.0,4362.987512112355,121.19409755867656,1.01037693588374,success
E01003288,19.8312716528413,0.0198312716528413,10151.380359994208,19831.271652841344,25.0,49.0,3386.217782442661,69.33450419741789,1.0287421053458594,success
E01003290,28.8629653045816,0.0288629653045816,15906.697157506096,28862.96530458168,22.0,49.0,4167.336771168027,88.33327157748423,1.0642899836376556,success
E01003291,13.020580743741,0.013020580743741,8478.422460599088,13020.580743741091,21.0,43.0,3640.5483166100425,94.82251897644404,1.1848507107523392,success
E01003292,8.3538282553258,0.0083538282553258,4889.50112661429,8353.82825532588,8.0,13.0,1100.9067251652914,92.05163204343128,1.0075601850720006,success
E01003293,13.156632915025702,0.0131566329150257,6578.316457512889,13156.63291502578,7.0,14.0,1475.5912238792066,105.39937313422902,1.0707130269640808,success
E01003295,31.1083322639521,0.0311083322639521,15602.84574775638,31108.33226395219,26.0,57.0,5686.4248765083385,98.34864803682837,1.029752669869358,success
E01003296,17.7387735132145,0.0177387735132145,10586.48700282042,17738.773513214583,49.0,98.0,6446.954195125217,64.12562546825092,1.071102930062269,success
E01003297,9.3327415591913,0.0093327415591913,4666.370779595664,9332.741559191323,24.0,46.0,3458.631708714984,75.18764584163011,1.030187984079134,success
E01003298,8.0385387478764,0.0080385387478764,4019.269373938229,8038.538747876458,13.0,24.0,1105.4896074633784,46.06206697764077,1.1355405309637705,success
E01003299,24.284593653430502,0.0242845936534305,12360.09865268904,24284.593653430507,17.0,39.0,3708.1918191794175,94.36768298916432,1.0392888869631762,success
E01003300,25.099739753039902,0.0250997397530399,12549.869876519992,25099.739753039987,27.0,56.0,2896.7271820771657,51.72727110852082,1.113491970459973,success
E01003301,10.098623366109301,0.0100986233661093,5049.311683054653,10098.623366109308,17.0,34.0,2187.1983189050698,64.32936232073735,1.025540542656713,success
E01003302,8.8333810028207,0.0088333810028207,4416.690501410359,8833.381002820719,7.0,16.0,1095.774903238836,68.48593145242724,1.2617188995673885,success
E01003303,15.1673061125761,0.0151673061125761,8967.085787885224,15167.306112576163,33.0,60.0,3440.290209124447,56.498309242457736,1.0826208787762297,success
E01003304,20.422575038730297,0.0204225750387303,11052.863543638096,20422.57503873036,31.0,54.0,3531.8519620281554,61.66022509735472,1.0516050044431802,success
E01003305,29.5333457620609,0.0295333457620609,14766.67288103049,29533.345762060984,17.0,42.0,3317.8346485622933,78.99606306100698,1.062940944999618,success
E01003307,13.1140011901101,0.0131140011901101,6557.000595055073,13114.001190110148,12.0,22.0,1890.006281154371,85.90937641610776,1.0524050602974433,success
E01003308,20.2669013041995,0.0202669013041995,10133.450652099758,20266.90130419952,13.0,28.0,3237.7856604493186,115.63520215890424,1.0045899034964338,success
E01003309,7.198144098917299,0.0071981440989173,3599.072049458651,7198.144098917303,6.0,10.0,1150.4897762523376,115.04897762523372,1.0200741021136233,success
E01003310,19.4093780699671,0.0194093780699671,10119.082661923643,19409.378069967104,15.0,29.0,3084.59010267657,107.21010607902376,1.0097163404828895,success
E01003311,11.8760631639738,0.0118760631639738,6491.718709538525,11876.063163973862,10.0,19.0,2228.570071207016,121.81856754230404,1.026871806054645,success
E01003312,5.7025635390462,0.0057025635390462,2851.2817695231065,5702.563539046213,6.0,10.0,1135.0088511663478,113.50088511663478,1.097690327441187,success
E01003313,10.1304331229334,0.0101304331229334,5065.216561466719,10130.43312293344,14.0,30.0,2371.1388193421544,79.03796064473846,1.1751644104688403,success
E01003314,6.180461889281,0.006180461889281,3134.139548722072,6180.461889281055,6.0,9.0,937.0771634898076,95.0391945104072,1.008943508794668,success
E01003315,7.9286743855045,0.0079286743855045,3964.3371927522894,7928.674385504581,8.0,14.0,1150.2597127632446,82.16140805451745,1.0027725992804375,success
E01003316,24.7621276294984,0.0247621276294984,12381.063814749252,24762.127629498496,14.0,30.0,3593.050291053593,119.7683430351198,1.0002003214642827,success
E01003317,18.2054092582605,0.0182054092582605,9152.032056686745,18205.409258260574,29.0,64.0,7288.7361591231165,111.03384420020222,1.0415222311424084,success
E01003318,9.2341010837307,0.0092341010837307,6111.402631164425,9234.101083730771,29.0,46.0,3210.894911856015,57.43420848667031,1.0139765627805482,success
E01003319,14.9443676628549,0.0149443676628549,9295.68233000606,14944.367662854958,12.0,21.0,1997.133405152753,82.81701005472851,1.0041020469278907,success
E01003320,8.214635951604999,0.008214635951605,4107.31797580252,8214.63595160504,6.0,12.0,1507.3623979357476,125.6135331613123,1.0008209100128307,success
E01003321,15.630594065524,0.015630594065524,7815.297032762009,15630.594065524016,11.0,24.0,2567.204042504517,106.96683510435489,1.0037346144113248,success
E01003322,18.2976959434701,0.0182976959434701,9148.847971735073,18297.695943470146,10.0,24.0,2724.0261295637333,113.50108873182222,1.027384501419323,success
E01003323,10.0790979165672,0.0100790979165672,5039.548958283644,10079.097916567289,10.0,20.0,1740.2402896058404,87.01201448029204,1.0118692367856996,success
E01003324,25.8415297070173,0.0258415297070173,14724.415038751216,25841.52970701731,14.0,29.0,2420.4550898843254,81.12747132730269,1.1468597395628075,success
E01003325,1.6475979406171,0.0016475979406171,891.4218542285456,1647.597940617129,5.0,7.0,220.94159283213972,29.88474304065701,1.000341432318622,success
E01003326,25.973657534408503,0.0259736575344085,12986.82876720429,25973.65753440857,22.0,48.0,3586.131509438228,74.71107311329644,1.072882432630851,success
E01003327,15.916484626742001,0.015916484626742,7958.24231337102,15916.484626742038,17.0,34.0,3271.5629222900857,96.22243889088487,1.0714026809946235,success
E01003328,5.429367090355701,0.0054293670903557,2714.683545177874,5429.367090355748,16.0,30.0,1041.7434554305112,34.72478184768371,1.0342369444140402,success
E01003329,25.576505628201797,0.0255765056282018,12940.0469642453,25576.50562820186,21.0,45.0,4497.638686018707,98.93532194251932,1.308249677785503,success
E01003330,6.3584142482928,0.0063584142482928,3179.207124146446,6358.414248292892,8.0,16.0,1664.3035804483216,104.01897377802008,1.2689345831494487,success
E01003331,11.4562967807507,0.0114562967807507,5728.148390375392,11456.29678075078,18.0,34.0,1780.3569604118622,52.3634400121136,1.182952246661301,success
E01003332,20.6767236246638,0.0206767236246638,10338.361812331912,20676.72362466383,24.0,46.0,4165.13581046531,90.54643066228932,1.0680528298394256,success
E01003333,16.662493675258,0.016662493675258,8331.246837629047,16662.493675258094,9.0,18.0,2042.753218542873,113.48628991904847,1.0272779803537169,success
E01003334,14.8251531815784,0.0148251531815784,7580.437356101021,14825.15318157846,21.0,38.0,2530.2202659230093,61.60757421637165,1.009489919638325,success
E01003335,8.8145318833856,0.0088145318833856,4407.265941692841,8814.531883385682,9.0,16.0,1036.6057255932888,64.78785784958055,1.0275234006604037,success
E01003336,15.6966952168624,0.0156966952168624,8929.829582420336,15696.69521686247,11.0,22.0,2006.068789996959,95.10416140569043,1.1137220565781567,success
E01003337,16.158096706264498,0.0161580967062645,8079.048353132295,16158.096706264583,13.0,26.0,2110.4846225069587,81.1724854810369,1.2749283631569577,success
E01003338,18.9887631633214,0.0189887631633214,9656.406595861436,18988.763163321422,23.0,44.0,2648.1254315097035,58.55036170044026,1.0189060091684985,success
E01003339,13.8230102505106,0.0138230102505106,6911.505125255313,13823.010250510626,16.0,32.0,2065.5706519520004,64.54908287350001,1.147392214040179,success
E01003340,14.5281281524638,0.0145281281524638,8065.070848531506,14528.128152463814,12.0,22.0,2580.514288400345,119.37779333526385,1.0022383367919785,success
E01003341,15.0620378486086,0.0150620378486086,7531.018924304325,15062.03784860865,8.0,16.0,2700.9589510960213,168.80993444350133,1.0003385760433936,success
E01003342,15.102745372762099,0.0151027453727621,7576.925491198457,15102.745372762158,18.0,39.0,2534.617604236093,63.57986002535797,1.0037149698051475,success
E01003343,21.3963702979534,0.0213963702979534,10698.18514897672,21396.370297953443,14.0,28.0,2757.6578789908,98.48778139252856,1.0168346287620138,success
E01003344,10.5654496875959,0.0105654496875959,6067.886869583386,10565.44968759598,8.0,17.0,1961.5781753722472,125.1735589528458,1.0050867370055372,success
E01003345,19.0418724468486,0.0190418724468486,9520.936223424307,19041.87244684862,22.0,42.0,2962.4535848609703,70.53460916335641,1.0179549983408025,success
E01003346,7.3977879653328005,0.0073977879653328,3698.893982666415,7397.787965332829,12.0,22.0,2565.373138140796,116.60786991549072,1.031734551826361,success
E01003347,10.5281944418954,0.0105281944418954,5264.097220947719,10528.19444189544,9.0,16.0,1496.109632888202,93.5068520555126,1.0000115398469616,success
E01003348,9.7683516178765,0.0097683516178765,5718.191051067465,9768.351617876591,14.0,29.0,3184.3352967021838,109.64964931104004,1.0284791173691312,success
E01003349,22.185085620517302,0.0221850856205173,11353.168304983708,22185.085620517377,13.0,29.0,3067.487179503003,104.65198352316958,1.092337006665726,success
E01003350,8.8231463370317,0.0088231463370317,4411.5731685158535,8823.146337031707,8.0,14.0,2139.266788807497,152.80477062910694,1.0480232349935688,success
E01003351,5.6162198177624,0.0056162198177624,3462.788800568023,5616.219817762412,14.0,24.0,1022.9297475139438,45.050506624405976,1.0052498619628203,success
E01003352,15.5922336645733,0.0155922336645733,8512.30613967829,15592.23366457334,16.0,33.0,3442.950750603958,110.5657939694632,1.0236209441845616,success
E01003353,25.6408965267317,0.0256408965267317,13158.235299985632,25640.89652673174,20.0,50.0,6560.508790504694,129.48772955958142,1.0301495932313842,success
E01003354,17.0898580236017,0.0170898580236017,8619.694915293368,17089.858023601773,18.0,41.0,6228.967450011216,149.6064117377438,1.0809054484775236,success
E01003911,16.166864896221,0.016166864896221,8336.095871120184,16166.864896221048,11.0,21.0,1837.1047220703144,86.11486398974779,1.0028328312865633,success
E01003912,12.930322709194101,0.0129303227091941,6465.16135459708,12930.322709194155,9.0,16.0,1039.2677814122196,64.95423633826374,1.0028467713337337,success
E01003913,6.947254402989801,0.0069472544029898,3473.6272014949486,6947.254402989897,13.0,24.0,1623.4561842958174,67.6440076789924,1.0196456227336832,success
E01003914,25.6830881540509,0.0256830881540509,12841.544077025455,25683.088154050907,19.0,46.0,3772.796616996789,82.01731776079976,1.0386579785037335,success
E01003915,16.447697519194698,0.0164476975191947,8223.84875959735,16447.6975191947,10.0,22.0,1602.1600985028904,72.82545902285867,1.0042667190303562,success
E01003916,22.6869494827735,0.0226869494827735,12340.155779409351,22686.94948277355,33.0,66.0,3393.8817704913936,51.27890544464063,1.0038394410063771,success
E01003917,16.3238259311595,0.0163238259311595,8461.571491662391,16323.825931159565,14.0,29.0,1805.098863941616,62.37905725930336,1.0469873722656655,success
E01003918,20.5078474640745,0.0205078474640745,11924.58399685159,20507.847464074566,17.0,34.0,1788.1020416937938,54.7219867610802,1.0953570997925022,success
E01003919,16.289192342963,0.016289192342963,8486.640591412228,16289.192342963022,17.0,33.0,2410.152098993205,73.86382406249564,1.021929678250061,success
E01003920,8.1723810650122,0.0081723810650122,4086.1905325060993,8172.381065012199,6.0,10.0,709.6541034071761,70.96541034071761,1.0049163060253314,success
E01003921,14.9501920780688,0.0149501920780688,9025.639461766505,14950.192078068836,22.0,39.0,1877.144262689572,43.58685273660555,1.0105945719245937,success
E01003922,9.8377094071965,0.0098377094071965,4918.85470359826,9837.70940719652,6.0,12.0,1319.314449157173,109.94287076309774,1.1021330156155418,success
E01003923,17.2469103273792,0.0172469103273792,8623.455163689612,17246.910327379228,10.0,20.0,2064.770671361817,103.23853356809084,1.014997859853711,success
E01003924,4.6980142946547,0.0046980142946547,3554.8156715298624,4698.014294654768,5.0,7.0,370.61873672889215,70.10841234484157,1.0811215874855555,success
E01003925,38.6671806970801,0.0386671806970801,19333.59034854007,38667.18069708013,25.0,50.0,3389.166926153025,67.78333852306052,1.0226443542357244,success
E01003926,6.7576963348198,0.0067576963348198,3378.848167409947,6757.696334819894,9.0,16.0,715.0907087059873,44.6931692941242,1.076718975791148,success
E01003927,24.140768772275198,0.0241407687722752,14552.201167860989,24140.768772275296,50.0,97.0,6889.984948611651,71.60904354982809,1.016232084685302,success
