lsoa_code,borough,imd_score,imd_quintile,lsoa_name,ptal_score,ptal_category,ptal_original,accessibility_index,ai_median,ai_min,ai_max,data_source,ptal_score_z,ai_z
E01002895,Kensington and Chelsea,11.214,Q1_Least,Kensington and Chelsea 020B,3.9880587875076547,Good,NA,19.901549386709444,19.901549386709444,NA,NA,imputed,-0.0060421036711948975,-0.006569513026051894
E01002896,Kensington and Chelsea,10.304,Q1_Least,Kensington and Chelsea 020C,6,Excellent,6a,26.1900291722,29.1005446186,12.9490356931,32.3929175839,measured,1.2907568530145304,0.4603541283797374
E01002897,Kensington and Chelsea,15.663,Q2,Kensington and Chelsea 020D,5,Very Good,5,20.6291178163,17.3846494367,9.79495281111,30.4582451029,measured,0.6462057355992847,0.04745290767094213
E01002898,Kensington and Chelsea,9.458,Q1_Least,Kensington and Chelsea 017E,6,Excellent,6a,30.0105893977,31.4342793511,24.7902559068,35.1222719224,measured,1.2907568530145304,0.7440331658502257
E01002900,Kensington and Chelsea,8.274,Q1_Least,Kensington and Chelsea 018B,2,Poor,2,6.6483791359,6.17106002036,2.55833617162,11.3159423339,measured,-1.2874476166464521,-0.9906258708053891
E01002901,Kensington and Chelsea,16.507,Q2,Kensington and Chelsea 018C,4,Good,4,17.8696490807,19.6895708762,2.3011174837,27.4883637455,measured,0.0016546181840391264,-0.15743940880666735
E01002902,Kensington and Chelsea,10.759,Q1_Least,Kensington and Chelsea 018D,6,Excellent,6a,29.2614364639,29.0704303051,24.6530329152,34.7449254499,measured,1.2907568530145304,0.6884080819266335
E01002903,Kensington and Chelsea,7.616,Q1_Least,Kensington and Chelsea 018E,4,Good,4,18.8700478699,20.7503460469,8.26929486889,26.0425754712,measured,0.0016546181840391264,-0.0831591596136953
E01002904,Kensington and Chelsea,45.079,Q5_Most,Kensington and Chelsea 002A,1.5,Very Poor,1b,3.0342251857,2.757227835,0,8.54779031406,measured,-1.609723175354075,-1.258979110474245
E01002905,Kensington and Chelsea,44.52,Q5_Most,Kensington and Chelsea 002B,3,Moderate,3,14.6662964424,15.0290909389,9.45680731289,19.1743026118,measured,-0.6428964992312065,-0.395290388630593
E01002906,Kensington and Chelsea,33.044,Q4,Kensington and Chelsea 002C,3,Moderate,3,10.431068001,10.8583468512,5.09217398254,15.0659125668,measured,-0.6428964992312065,-0.7097588060383448
E01002907,Kensington and Chelsea,52.561,Q5_Most,Kensington and Chelsea 002D,2,Poor,2,5.35779937589,4.99311573155,4.45661557932,6.68408717917,measured,-1.2874476166464521,-1.086452242460247
E01002908,Kensington and Chelsea,26.916,Q3,Kensington and Chelsea 003D,2,Poor,2,7.45528205907,7.23850864906,5.2961115124199996,10.6671488015,measured,-1.2874476166464521,-0.9307128132780647
E01002909,Kensington and Chelsea,29.726,Q4,Kensington and Chelsea 003E,4,Good,4,16.9110997491,16.8928904219,14.8105122731,19.4125109754,measured,0.0016546181840391264,-0.22861230903772747
E01002910,Kensington and Chelsea,16.317,Q2,Kensington and Chelsea 019C,5,Very Good,5,24.5026224396,27.289735752,13.779847567,34.5851133944,measured,0.6462057355992847,0.3350631005010854
E01002911,Kensington and Chelsea,12.544,Q1_Least,Kensington and Chelsea 019D,4,Good,4,19.3336974859,17.7941901469,16.1260105084,36.0410428084,measured,0.0016546181840391264,-0.04873287942772368
E01002913,Kensington and Chelsea,18.046,Q2,Kensington and Chelsea 021E,4,Good,4,15.5307026185,15.7756986029,12.2548877865,18.7636597963,measured,0.0016546181840391264,-0.33110767783783174
E01003013,Lambeth,12.271,Q1_Least,Lambeth 036A,6.5,Excellent,6b,63.6022291891,74.8277508247,11.8287265584,93.4359020432,measured,1.6130324117221533,3.238233880048523
E01003014,Lambeth,26.261,Q3,Lambeth 036B,6.5,Excellent,6b,56.8298954914,60.9468009298,16.7386103352,94.0788462993,measured,1.6130324117221533,2.7353837765558957
E01003015,Lambeth,26.682,Q3,Lambeth 002A,5,Very Good,5,20.0747932406,20.7104181214,13.2567918563,25.6835598025,measured,0.6462057355992847,0.006293953800444359
E01003016,Lambeth,13.265,Q1_Least,Lambeth 036C,6.5,Excellent,6b,88.6916872701,92.4017058244,65.9794257505,108.561465774,measured,1.6130324117221533,5.101142170714924
E01003017,Lambeth,23.436,Q3,Lambeth 036D,6.5,Excellent,6b,98.3275992626,98.0304083745,87.3874372664,112.416341281,measured,1.6130324117221533,5.816614791965123
E01003018,Lambeth,22.512,Q3,Lambeth 020A,5,Very Good,5,21.0844488901,19.1241634293,14.5673449714,32.0129687212,measured,0.6462057355992847,0.08126153078434524
E01003019,Lambeth,18.843,Q2,Lambeth 015A,3,Moderate,3,13.4204072697,10.2187253561,8.42282587776,20.4988672753,measured,-0.6428964992312065,-0.4877984556275437
E01003020,Lambeth,24,Q3,Lambeth 016A,6,Excellent,6a,32.9419659259,31.7652995429,19.7590788511,46.3317767501,measured,1.2907568530145304,0.9616897457499785
E01003021,Lambeth,33.319,Q4,Lambeth 021A,4,Good,4,15.7918897637,16.2909669975,5.30574901577,19.0546173161,measured,0.0016546181840391264,-0.3117143654499072
E01003022,Lambeth,20.494,Q2,Lambeth 021B,3,Moderate,3,10.8001951088,8.83908128911,6.29944306911,16.744705225,measured,-0.6428964992312065,-0.6823508824709927
E01003023,Lambeth,19.316,Q2,Lambeth 021C,5,Very Good,5,20.6539902538,20.0943834758,16.5676901486,27.4716859849,measured,0.6462057355992847,0.0492997020448279
E01003024,Lambeth,31.514,Q4,Lambeth 021D,4,Good,4,18.3568153165,17.0724774393,14.6147679325,25.1546685549,measured,0.0016546181840391264,-0.12126700457718585
E01003025,Lambeth,21.733,Q3,Lambeth 021E,4,Good,4,15.7882120051,16.9870485921,2.08431851134,28.1815464732,measured,0.0016546181840391264,-0.3119874413754569
E01003026,Lambeth,17.427,Q2,Lambeth 019A,4,Good,4,16.7269925083,16.7532641844,8.23423895117,24.0120570653,measured,0.0016546181840391264,-0.24228238928221732
E01003027,Lambeth,10.074,Q1_Least,Lambeth 019B,3,Moderate,3,10.3483312992,7.98192637374,3.22140743343,24.1836845639,measured,-0.6428964992312065,-0.7159020590025185
E01003028,Lambeth,19.787,Q2,Lambeth 019C,2,Poor,2,7.33229060258,7.83409803882,3.0079571023,16.2018530198,measured,-1.2874476166464521,-0.9398450074943229
E01003029,Lambeth,19.197,Q2,Lambeth 017A,3,Moderate,3,14.9618597519,15.020305216,5.91538838843,25.0321370119,measured,-0.6428964992312065,-0.37334462408252095
E01003030,Lambeth,16.656,Q2,Lambeth 019D,4,Good,4,17.7260098371,17.0272471895,14.502224303,23.3397946861,measured,0.0016546181840391264,-0.16810471440647742
E01003031,Lambeth,23.596,Q3,Lambeth 023A,3,Moderate,3,12.2924340818,12.329232636,9.17668079651,15.8415788684,measured,-0.6428964992312065,-0.5715511854236337
E01003033,Lambeth,14.91,Q2,Lambeth 019E,3,Moderate,3,12.067031708,11.4805992142,4.23667532428,22.9068457908,measured,-0.6428964992312065,-0.5882874556743609
E01003034,Lambeth,18.498,Q2,Lambeth 012A,3,Moderate,3,11.3482153554,11.0712752319,9.69611861706,15.5046434746,measured,-0.6428964992312065,-0.6416600290636284
E01003035,Lambeth,24.936,Q3,Lambeth 012B,6,Excellent,6a,25.1917140996,25.8990514324,16.8963565958,31.4448027275,measured,1.2907568530145304,0.3862285964754769
E01003036,Lambeth,24.245,Q3,Lambeth 012C,4,Good,4,19.1748565443,18.7366045437,14.4904056648,24.0921145817,measured,0.0016546181840391264,-0.060526920815488314
E01003037,Lambeth,38.342,Q5_Most,Lambeth 013A,3,Moderate,3,12.6955016478,12.4530888208,10.601982219,15.0995332012,measured,-0.6428964992312065,-0.5416231611524056
E01003038,Lambeth,14.932,Q2,Lambeth 013B,4,Good,4,19.2104652217,19.0270644917,14.0244586608,27.1048235956,measured,0.0016546181840391264,-0.057882953770286745
E01003040,Lambeth,21.291,Q3,Lambeth 013D,4,Good,4,19.4275054603,20.3393526806,12.2063071992,25.9687164768,measured,0.0016546181840391264,-0.041767577400226984
E01003041,Lambeth,34.66,Q5_Most,Lambeth 017C,6,Excellent,6a,29.2722894443,29.2234206106,25.4517677899,34.1425627094,measured,1.2907568530145304,0.6892139226546526
E01003042,Lambeth,26.014,Q3,Lambeth 013E,4,Good,4,17.7043414991,17.5564124139,13.2368799904,22.3636492837,measured,0.0016546181840391264,-0.16971360234558094
E01003043,Lambeth,23.727,Q3,Lambeth 018A,5,Very Good,5,24.3397911105,27.7505487983,11.7891016759,33.954831525,measured,0.6462057355992847,0.32297277029222615
E01003044,Lambeth,43.069,Q5_Most,Lambeth 018B,2,Poor,2,7.67492285167,4.58871286525,2.95334977896,18.0552608807,measured,-1.2874476166464521,-0.9144043441121666
E01003045,Lambeth,38.842,Q5_Most,Lambeth 011A,5,Very Good,5,24.4906170665,22.9947706539,11.4988876638,39.0743313548,measured,0.6462057355992847,0.33417169387889656
E01003046,Lambeth,33.936,Q5_Most,Lambeth 009A,3,Moderate,3,11.4358192754,10.2879759357,9.46478476195,15.8707930604,measured,-0.6428964992312065,-0.6351553820387306
E01003047,Lambeth,39.632,Q5_Most,Lambeth 011B,6.5,Excellent,6b,41.2482823759,39.6866737932,35.1201436125,57.2406284925,measured,1.6130324117221533,1.5784390485705897
E01003048,Lambeth,37.906,Q5_Most,Lambeth 009B,3,Moderate,3,14.4657879097,13.2247768629,10.8142891788,25.8882764732,measured,-0.6428964992312065,-0.41017827527646106
E01003049,Lambeth,39.746,Q5_Most,Lambeth 011C,6,Excellent,6a,25.5569211909,26.5663534696,12.1059948899,34.3176876925,measured,1.2907568530145304,0.4133454563134402
E01003050,Lambeth,27.883,Q4,Lambeth 016B,6,Excellent,6a,34.7535677425,34.113870714,28.7822133907,43.7835057069,measured,1.2907568530145304,1.0962023379564318
E01003051,Lambeth,36.268,Q5_Most,Lambeth 018C,4,Good,4,18.2091365408,15.2202053442,8.77650452846,35.7916565461,measured,0.0016546181840391264,-0.1322322480160362
E01003052,Lambeth,40.689,Q5_Most,Lambeth 016C,5,Very Good,5,22.7303530611,16.7638778283,12.1073893266,36.1912578156,measured,0.6462057355992847,0.2034709669506964
E01003053,Lambeth,23.236,Q3,Lambeth 015B,6,Excellent,6a,28.6476593144,29.4441327535,16.7109254198,45.3116815635,measured,1.2907568530145304,0.6428347364707968
E01003054,Lambeth,21.766,Q3,Lambeth 015C,6,Excellent,6a,27.7844549906,29.2481792931,24.4337871418,30.3717319194,measured,1.2907568530145304,0.5787412639791021
E01003055,Lambeth,34.093,Q5_Most,Lambeth 016D,6,Excellent,6a,33.274852054,34.5679553573,10.8244662345,49.1152633827,measured,1.2907568530145304,0.986406753422414
E01003056,Lambeth,29.918,Q4,Lambeth 015D,5,Very Good,5,22.1920322419,21.7432295997,16.7762387853,28.6662213424,measured,0.6462057355992847,0.1635003022241653
E01003057,Lambeth,36.558,Q5_Most,Lambeth 017D,6,Excellent,6a,25.6451006599,26.2019616805,22.8631563625,27.3111896619,measured,1.2907568530145304,0.4198928382192718
E01003058,Lambeth,24.327,Q3,Lambeth 015E,5,Very Good,5,22.2199325002,22.7679093781,16.9208229679,30.8058838694,measured,0.6462057355992847,0.16557191422674417
E01003059,Lambeth,39.166,Q5_Most,Lambeth 011D,6,Excellent,6a,29.6688213935,31.2204352679,23.3223947384,33.9758922756,measured,1.2907568530145304,0.7186566732032665
E01003060,Lambeth,36.815,Q5_Most,Lambeth 011E,6,Excellent,6a,35.3794944682,36.9717585213,25.0274868071,41.371585234,measured,1.2907568530145304,1.1426777972067548
E01003061,Lambeth,37.895,Q5_Most,Lambeth 011F,6.5,Excellent,6b,40.5089377328,40.1043566631,32.9160805564,45.9864854834,measured,1.6130324117221533,1.523542236497402
E01003062,Lambeth,22.44,Q3,Lambeth 033A,5,Very Good,5,20.2740022863,21.5282117951,11.4058136561,28.791104439,measured,0.6462057355992847,0.021085352706398084
E01003063,Lambeth,37.714,Q5_Most,Lambeth 033B,3,Moderate,3,12.1448778488,10.6411018736,8.82708961977,24.6797089424,measured,-0.6428964992312065,-0.5825073299887238
E01003064,Lambeth,12.812,Q1_Least,Lambeth 028A,1.5,Very Poor,1b,4.91150561735,4.30935878147,2.45781317195,7.63727835127,measured,-1.609723175354075,-1.1195898391421957
E01003065,Lambeth,41.077,Q5_Most,Lambeth 031A,2,Poor,2,5.47583586792,5.39285386124,3.46902490191,11.4169947404,measured,-1.2874476166464521,-1.077687957520574
E01003066,Lambeth,37.398,Q5_Most,Lambeth 028B,3,Moderate,3,12.4959046944,12.9679857214,2.37656084846,20.6035227077,measured,-0.6428964992312065,-0.5564433624528953
E01003067,Lambeth,20.479,Q2,Lambeth 033C,2,Poor,2,7.71861688432,8.22192564964,4.39858409579,10.1497280874,measured,-1.2874476166464521,-0.9111600342744036
E01003068,Lambeth,28.816,Q4,Lambeth 031B,2,Poor,2,6.25789461296,6.44475246931,4.05945911905,8.06975789867,measured,-1.2874476166464521,-1.0196195960908594
E01003069,Lambeth,32.698,Q4,Lambeth 033D,2,Poor,2,7.67676116711,8.1346282713,3.9947957817,9.81234241596,measured,-1.2874476166464521,-0.9142678480163571
E01003070,Lambeth,43.799,Q5_Most,Lambeth 033E,2,Poor,2,8.7271445596,8.51066335979,5.75733531573,11.8854539307,measured,-1.2874476166464521,-0.836276210096933
E01003071,Lambeth,16.108,Q2,Lambeth 018D,3,Moderate,3,13.7977592978,14.2582869819,9.72379167863,17.7997101423,measured,-0.6428964992312065,-0.4597798264735076
E01003072,Lambeth,16.47,Q2,Lambeth 014A,3,Moderate,3,11.327984464,10.2863745224,6.02742542043,19.4195433428,measured,-0.6428964992312065,-0.6431621856743833
E01003073,Lambeth,30.231,Q4,Lambeth 014B,2,Poor,2,9.72795280639,9.6787888524,4.41052837678,14.7300607554,measured,-1.2874476166464521,-0.7619655584163253
E01003074,Lambeth,24.577,Q3,Lambeth 018E,4,Good,4,15.4399793334,15.873916605,5.72091997795,29.2519186319,measured,0.0016546181840391264,-0.3378439397141801
E01003075,Lambeth,42.602,Q5_Most,Lambeth 009C,4,Good,4,15.4961791444,13.7761769413,8.30923538909,23.6802790091,measured,0.0016546181840391264,-0.33367106784473677
E01003076,Lambeth,18.536,Q2,Lambeth 014C,4,Good,4,19.4653848522,18.7312163244,8.12991034405,34.7175532819,measured,0.0016546181840391264,-0.03895500835277719
E01003077,Lambeth,19.571,Q2,Lambeth 014D,3,Moderate,3,13.5270076606,12.9332343102,11.1233211458,20.3970393145,measured,-0.6428964992312065,-0.47988330850261324
E01003078,Lambeth,10.834,Q1_Least,Lambeth 014E,3,Moderate,3,11.8394416963,12.3434209473,6.86833857334,18.9211596928,measured,-0.6428964992312065,-0.6051861594367139
E01003079,Lambeth,30.785,Q4,Lambeth 027A,3,Moderate,3,12.5880109148,14.3617552153,2.97981011994,23.7283204658,measured,-0.6428964992312065,-0.5496044167470473
E01003080,Lambeth,18.517,Q2,Lambeth 027B,3,Moderate,3,12.7252725205,13.720583005,4.49351781503,21.3158508742,measured,-0.6428964992312065,-0.5394126548356031
E01003081,Lambeth,29.721,Q4,Lambeth 028C,3,Moderate,3,14.9839300868,14.9726452683,5.87829201797,21.0402194737,measured,-0.6428964992312065,-0.37170588761678086
E01003082,Lambeth,30.194,Q4,Lambeth 031C,3,Moderate,3,13.6102332666,14.031753731,8.62612631549,16.638834463,measured,-0.6428964992312065,-0.473703754089258
E01003083,Lambeth,19.665,Q2,Lambeth 030A,2,Poor,2,8.40901703391,6.37405457965,4.60546139799,17.6557057587,measured,-1.2874476166464521,-0.8598973821120388
E01003084,Lambeth,19.315,Q2,Lambeth 030B,3,Moderate,3,14.9236658811,13.6757448217,11.7705942653,19.1614632842,measured,-0.6428964992312065,-0.3761805433891976
E01003085,Lambeth,16.358,Q2,Lambeth 030C,2,Poor,2,8.76818284229,8.00743194925,4.72600392457,13.7582459915,measured,-1.2874476166464521,-0.8332290913902994
E01003086,Lambeth,31.39,Q4,Lambeth 031D,2,Poor,2,8.62073186143,9.12551616043,4.68984893453,13.0893904046,measured,-1.2874476166464521,-0.8441774209167552
E01003087,Lambeth,42.482,Q5_Most,Lambeth 031E,2,Poor,2,9.01712632034,8.73198922586,5.54012394904,12.5779884331,measured,-1.2874476166464521,-0.8147448791100081
E01003088,Lambeth,32.424,Q4,Lambeth 010A,5,Very Good,5,20.3162114977,20.6243092802,15.9346763993,23.5944131309,measured,0.6462057355992847,0.02421941361778528
E01003089,Lambeth,31.444,Q4,Lambeth 008A,3,Moderate,3,14.2148018054,13.4068663057,9.33609934178,22.5158961436,measured,-0.6428964992312065,-0.4288141538607264
E01003090,Lambeth,25.416,Q3,Lambeth 012D,6,Excellent,6a,25.3973690074,23.0708309374,20.9761988884,34.1631652401,measured,1.2907568530145304,0.40149860476023075
E01003091,Lambeth,23.431,Q3,Lambeth 008B,3,Moderate,3,11.7852272667,11.3880430928,7.0244984792,16.3781295598,measured,-0.6428964992312065,-0.6092116154688662
E01003092,Lambeth,36.627,Q5_Most,Lambeth 008C,4,Good,4,17.5515429096,19.1046416532,7.2765532884,23.8078432362,measured,0.0016546181840391264,-0.18105899522982372
E01003093,Lambeth,33.26,Q4,Lambeth 010B,6,Excellent,6a,28.2797947063,27.2536275122,24.8718690558,33.5133784506,measured,1.2907568530145304,0.6155205543127052
E01003094,Lambeth,30.432,Q4,Lambeth 010C,5,Very Good,5,24.5071147505,23.8959532129,22.2794459077,29.9144809343,measured,0.6462057355992847,0.3353966574552789
E01003095,Lambeth,19.761,Q2,Lambeth 012E,5,Very Good,5,20.1448388601,20.0575098279,14.510934267,24.486711386,measured,0.6462057355992847,0.011494885796270607
E01003096,Lambeth,25.455,Q3,Lambeth 010D,5,Very Good,5,22.2144789305,20.028889387,9.48193355883,41.7909040226,measured,0.6462057355992847,0.16516698319256023
E01003097,Lambeth,32.154,Q4,Lambeth 006A,6,Excellent,6a,28.2475542321,29.1193731987,20.803702526,36.593032195,measured,1.2907568530145304,0.6131266785068473
E01003098,Lambeth,23.401,Q3,Lambeth 005A,6,Excellent,6a,26.7019938443,26.5996477852,15.4739792688,34.4015038803,measured,1.2907568530145304,0.4983678323467296
E01003099,Lambeth,26.601,Q3,Lambeth 005B,6,Excellent,6a,33.5117024632,33.6916925461,20.3394662558,51.1029838974,measured,1.2907568530145304,1.0039930476150556
E01003101,Lambeth,28.222,Q4,Lambeth 003A,6,Excellent,6a,35.6004982114,33.8743875295,28.7408961313,44.0340676135,measured,1.2907568530145304,1.1590874663254103
E01003102,Lambeth,25.93,Q3,Lambeth 004A,6.5,Excellent,6b,42.0276975693,43.7998553273,31.1377557559,51.0105577267,measured,1.6130324117221533,1.6363111246022277
E01003104,Lambeth,24.638,Q3,Lambeth 004C,6,Excellent,6a,31.6254547012,32.0698445648,24.6837376912,36.9701566122,measured,1.2907568530145304,0.8639379462758282
E01003105,Lambeth,29.263,Q4,Lambeth 003B,6,Excellent,6a,30.7999362965,31.3592789685,25.4853693098,34.8261281039,measured,1.2907568530145304,0.8026426773525852
E01003106,Lambeth,27.175,Q3,Lambeth 003C,6,Excellent,6a,29.6979428292,28.854727258,22.0733251013,37.0863063791,measured,1.2907568530145304,0.7208189584079326
E01003107,Lambeth,17.52,Q2,Lambeth 003D,6,Excellent,6a,34.2911088736,34.2740307841,26.2588777245,41.7006117395,measured,1.2907568530145304,1.0618644715033323
E01003108,Lambeth,33.192,Q4,Lambeth 002B,6,Excellent,6a,36.4236389021,36.6125483648,23.6794678653,49.440817241,measured,1.2907568530145304,1.2202061884651745
E01003110,Lambeth,17.446,Q2,Lambeth 002C,6,Excellent,6a,36.0657392797,31.4524297279,26.1262673933,58.8765459438,measured,1.2907568530145304,1.19363191286134
E01003111,Lambeth,35.303,Q5_Most,Lambeth 002D,5,Very Good,5,20.6435475635,19.6988101984,7.83847313642,31.1915310839,measured,0.6462057355992847,0.048524325618843504
E01003112,Lambeth,29.912,Q4,Lambeth 002E,5,Very Good,5,20.4079641902,22.1611339832,13.7397422035,26.9051674107,measured,0.6462057355992847,0.031032109651210553
E01003114,Lambeth,22.363,Q3,Lambeth 032B,4,Good,4,19.022789032,16.6656554716,8.60020309034,35.1459788811,measured,0.0016546181840391264,-0.07181803075058957
E01003115,Lambeth,20.481,Q2,Lambeth 034A,4,Good,4,17.3813846229,16.5200309228,8.1904984567,25.1054381193,measured,0.0016546181840391264,-0.19369335672123708
E01003116,Lambeth,20.465,Q2,Lambeth 029A,2,Poor,2,8.57886100719,4.02252093954,0,23.6186946632,measured,-1.2874476166464521,-0.8472863585928564
E01003117,Lambeth,22.2,Q3,Lambeth 029B,5,Very Good,5,22.6093238502,21.5140961076,17.7589844126,34.1684626611,measured,0.6462057355992847,0.19448447072305694
E01003118,Lambeth,22.781,Q3,Lambeth 029C,5,Very Good,5,20.5954982545,22.0223245291,5.23270365913,32.9044808941,measured,0.6462057355992847,0.04495663372976771
E01003119,Lambeth,22.028,Q3,Lambeth 032C,5,Very Good,5,22.3930244917,23.6935158168,9.70539952891,33.3052181925,measured,0.6462057355992847,0.17842410517372612
E01003120,Lambeth,32.875,Q4,Lambeth 032D,6,Excellent,6a,27.0414921709,26.3648181998,21.5258982557,35.2916599458,measured,1.2907568530145304,0.5235757999819279
E01003121,Lambeth,32.792,Q4,Lambeth 006B,5,Very Good,5,20.4049196759,21.4308139938,17.2489758242,21.5027273587,measured,0.6462057355992847,0.030806052519477642
E01003123,Lambeth,19.16,Q2,Lambeth 006C,5,Very Good,5,23.2712774681,22.647337211,20.671826744,29.0646654166,measured,0.6462057355992847,0.24363494973465377
E01003124,Lambeth,29.873,Q4,Lambeth 006D,6,Excellent,6a,25.6893022525,25.4088535955,23.0210767826,29.6162165677,measured,1.2907568530145304,0.4231748347075721
E01003125,Lambeth,30.312,Q4,Lambeth 006E,5,Very Good,5,23.665877186,22.8279980389,17.8995811154,28.2741589123,measured,0.6462057355992847,0.27293423087485585
E01003126,Lambeth,28.68,Q4,Lambeth 008D,6,Excellent,6a,28.6860773198,28.0678479885,22.8327077776,35.7136143803,measured,1.2907568530145304,0.6456872979147097
E01003128,Lambeth,34.369,Q5_Most,Lambeth 008E,6,Excellent,6a,25.2287598427,24.6317829016,19.3630188921,29.9383156023,measured,1.2907568530145304,0.38897926656695864
E01003129,Lambeth,24.33,Q3,Lambeth 004E,5,Very Good,5,20.9670040343,20.7431086554,9.65243739418,33.050077691,measured,0.6462057355992847,0.07254117521271078
E01003130,Lambeth,17.362,Q2,Lambeth 026A,6,Excellent,6a,25.4329605426,25.3069355205,18.8922496507,32.5953538693,measured,1.2907568530145304,0.40414129898613116
E01003131,Lambeth,18.271,Q2,Lambeth 026B,5,Very Good,5,23.6885034444,22.4303531015,18.0644367772,30.0013649722,measured,0.6462057355992847,0.27461424501561715
E01003132,Lambeth,32.169,Q4,Lambeth 024A,2,Poor,2,7.61398608894,6.61519105681,2.92215826423,21.090981807,measured,-1.2874476166464521,-0.9189289376737174
E01003133,Lambeth,24.483,Q3,Lambeth 027C,4,Good,4,17.353333147,16.7414334141,14.2305025731,23.7520459233,measured,0.0016546181840391264,-0.19577619672722002
E01003134,Lambeth,19.56,Q2,Lambeth 027D,2,Poor,2,9.64017117716,6.96187708164,2.55593730087,21.315805634,measured,-1.2874476166464521,-0.7684834004650786
E01003135,Lambeth,31.583,Q4,Lambeth 026C,5,Very Good,5,21.470118618,20.827711328,5.47408782268,33.6196567137,measured,0.6462057355992847,0.10989775446221162
E01003136,Lambeth,23.279,Q3,Lambeth 022A,4,Good,4,17.2409454739,19.6812090555,9.67162912612,23.2226604354,measured,0.0016546181840391264,-0.2041210532526486
E01003138,Lambeth,10.639,Q1_Least,Lambeth 026D,3,Moderate,3,12.6410394585,6.4904799563,5.69784113002,26.5046882987,measured,-0.6428964992312065,-0.5456670135005617
E01003139,Lambeth,13.474,Q1_Least,Lambeth 035A,2,Poor,2,7.79471562257,7.7956890207,6.61315450684,9.17694561013,measured,-1.2874476166464521,-0.9055096543444149
E01003140,Lambeth,16.888,Q2,Lambeth 035B,2,Poor,2,7.02804556707,6.52985550699,2.73982752707,11.3505736852,measured,-1.2874476166464521,-0.9624353957448721
E01003141,Lambeth,24.037,Q3,Lambeth 034B,3,Moderate,3,12.0909574767,12.4199300946,8.42636274179,14.8283410681,measured,-0.6428964992312065,-0.5865109520636452
E01003142,Lambeth,18.167,Q2,Lambeth 035C,2,Poor,2,7.67353449574,8.04808335501,3.47496317462,10.197891658,measured,-1.2874476166464521,-0.9145074304269066
E01003143,Lambeth,28.82,Q4,Lambeth 035D,2,Poor,2,6.6057418126,6.84006316549,0,9.27866300009,measured,-1.2874476166464521,-0.9937917192988465
E01003144,Lambeth,17.38,Q2,Lambeth 034C,3,Moderate,3,10.4220618744,8.38375173774,2.26633735166,24.5286991802,measured,-0.6428964992312065,-0.7104275166918697
E01003145,Lambeth,23.589,Q3,Lambeth 034D,4,Good,4,15.025847911,14.5276823158,12.3953356641,18.8812473345,measured,0.0016546181840391264,-0.36859346239114343
E01003146,Lambeth,25.101,Q3,Lambeth 035E,2,Poor,2,7.86200180231,7.85985258861,5.89454461464,10.1452187552,measured,-1.2874476166464521,-0.9005136125136093
E01003147,Lambeth,20.607,Q2,Lambeth 034E,3,Moderate,3,13.5062354181,12.9694353926,10.6039953531,19.622347031,measured,-0.6428964992312065,-0.48142566077838
E01003148,Lambeth,18.954,Q2,Lambeth 032E,2,Poor,2,9.40913584154,5.49827366341,1.84671920819,25.05645174,measured,-1.2874476166464521,-0.7856379217295026
E01003149,Lambeth,15.204,Q2,Lambeth 030D,2,Poor,2,5.54960023035,5.06795014488,3.03488949417,15.3641005028,measured,-1.2874476166464521,-1.072210906486513
E01003150,Lambeth,26.483,Q3,Lambeth 032F,4,Good,4,18.4143600133,18.9366511791,6.24708148374,30.5165126398,measured,0.0016546181840391264,-0.11699427407792537
E01003151,Lambeth,33.077,Q4,Lambeth 026E,4,Good,4,19.4522121195,20.1265570371,5.89725309457,24.3960422725,measured,0.0016546181840391264,-0.039933092171022144
E01003152,Lambeth,13.041,Q1_Least,Lambeth 027E,2,Poor,2,8.95291696327,6.46151909476,3.68643718873,20.9230789568,measured,-1.2874476166464521,-0.8195124648919683
E01003153,Lambeth,14.764,Q2,Lambeth 029D,6,Excellent,6a,25.6053386684,24.8791710532,18.4445794683,32.2074718976,measured,1.2907568530145304,0.41694048494884206
E01003154,Lambeth,28.223,Q4,Lambeth 030E,1.5,Very Poor,1b,4.03657284569,3.78078686927,1.7539548872,7.44836359796,measured,-1.609723175354075,-1.1845541563800985
E01003155,Lambeth,19.058,Q2,Lambeth 029E,4,Good,4,19.1361080503,18.1717615185,3.82430429514,32.2459676911,measured,0.0016546181840391264,-0.06340402124908047
E01003156,Lambeth,18.606,Q2,Lambeth 023B,2,Poor,2,6.391765058,6.95766332449,2.57164934107,10.1742643874,measured,-1.2874476166464521,-1.0096796300248296
E01003157,Lambeth,13.822,Q1_Least,Lambeth 023C,2,Poor,2,9.89200233816,11.5007529227,2.12516445056,17.0386510054,measured,-1.2874476166464521,-0.749784775880982
E01003158,Lambeth,7.631,Q1_Least,Lambeth 023D,1.5,Very Poor,1b,4.4800294019,3.43386834226,2.10363336903,11.7507752223,measured,-1.609723175354075,-1.1516272237836709
E01003159,Lambeth,36.226,Q5_Most,Lambeth 022C,2,Poor,2,8.99312054664,9.12385138181,5.39350343792,11.3274567355,measured,-1.2874476166464521,-0.8165273231430842
E01003160,Lambeth,29.257,Q4,Lambeth 022D,3,Moderate,3,11.9438926415,11.3070674193,9.73012597579,16.2250861288,measured,-0.6428964992312065,-0.5974306100281607
E01003161,Lambeth,18.917,Q2,Lambeth 023E,3,Moderate,3,11.5058592266,12.1249455706,4.39458642947,16.2509205616,measured,-0.6428964992312065,-0.6299548709178004
