lsoa_code,road_density,street_density_km_per_sqkm,edge_density_km_per_sqkm,n_nodes,n_edges,total_edge_length,avg_street_length,circuity_avg,status
E01003194,0.006686467427805202,3613.9635862017326,6686.467427805202,14,26,2234.059725347837,86.24894325720545,1.0807625973079962,success
E01003195,0.02565733807047988,12828.66903523994,25657.33807047988,26,66,5030.474407815726,76.21930920932918,1.0741533625664914,success
E01003196,0.019357741439622593,9678.870719811295,19357.741439622594,25,54,5174.723212368042,95.82820763644521,1.0104735594381709,success
E01003197,0.017373454621978982,8686.727310989496,17373.454621978985,25,54,3673.798960495999,68.03331408325927,1.0247919711722147,success
E01003198,0.011818848107117304,5909.424053558652,11818.848107117305,14,30,1991.9315672219961,66.39771890739988,1.0539878702310925,success
E01003199,0.012251850392194796,6277.635564026666,12251.850392194796,14,28,3880.413116915453,132.55042357456338,1.3627714146057561,success
E01003200,0.01759249043097976,10101.096508382187,17592.49043097976,76,145,13139.752577955762,81.1232676921663,1.0861067584633723,success
E01003201,0.017772478081026884,8886.239040513437,17772.478081026886,18,38,2781.185034425163,73.18907985329372,1.0693183928670564,success
E01003202,0.026640854126423804,13320.427063211899,26640.854126423805,29,62,6052.040440733311,97.61355549569853,1.0653208409277246,success
E01003203,0.013567848702469373,8361.744392728055,13567.848702469373,16,32,1970.4506813524642,67.46506759086938,1.0377983551313519,success
E01003204,0.015163650536092475,8170.0840122670525,15163.650536092475,27,54,3872.091906651219,69.54199695133106,1.0346496515466486,success
E01003205,0.02603330292866762,13579.527139972803,26033.302928667617,24,49,2327.7383751360244,48.56792321209104,1.1340970989507284,success
E01003206,0.012586955956139359,6293.477978069678,12586.95595613936,18,42,2597.118668485335,61.83615877346035,1.0196676130765014,success
E01003207,0.024579765490310188,14988.346285786702,24579.765490310187,29,53,2981.932488511171,58.65595311650385,1.0538523090882654,success
E01003209,0.017485609033531982,9217.667015985136,17485.609033531982,17,32,2207.0837067460247,64.6377977524808,1.1127396823528657,success
E01003210,0.020953109477763587,12281.328892483427,20953.109477763588,20,40,4038.9221272312766,102.92823450318177,1.0040081311846256,success
E01003211,0.023363185310315195,11681.592655157607,23363.185310315195,27,54,4728.753323227859,87.56950598570117,1.0292312750593304,success
E01003212,0.009094055723593656,4811.781883582518,9094.055723593656,10,18,2041.9227289389964,108.04075863856073,1.0058367947063667,success
E01003213,0.015596431945023562,7798.21597251178,15596.431945023563,15,30,3379.051386076865,112.63504620256214,1.0217083894144117,success
E01003214,0.021654020170816673,11003.774881651287,21654.020170816675,12,29,3412.173571227963,115.59605572460792,1.1572361815854795,success
E01003215,0.003893706107424621,3421.9995343212545,3893.706107424621,10,11,813.6871480937518,79.45691970692482,1.0533554348706764,success
E01003216,0.01648467482522367,8242.337412611836,16484.67482522367,10,26,3526.4569124718932,135.6329581719959,1.0058794654031333,success
E01003217,0.007339304769793782,3669.652384896892,7339.304769793782,6,10,1184.533443993729,118.45334439937292,1.124221448921377,success
E01003218,0.01218258382870275,6091.291914351375,12182.58382870275,7,12,1718.3327478989565,143.19439565824638,1.0000777951847524,success
E01003219,0.007373567388537225,3686.783694268612,7373.567388537225,9,16,1546.7690842612847,96.67306776633028,1.0104230818047872,success
E01003220,0.017968352870173024,9164.12205471821,17968.352870173025,11,20,3258.3931223383534,151.07527455791117,1.0004097407520325,success
E01003221,0.00914001088808704,4851.872935596829,9140.010888087041,15,30,3019.2348422799737,100.17044835090397,1.0669286724861549,success
E01003222,0.010711261633685142,5355.630816842571,10711.261633685142,6,12,1960.9884419120935,163.41570349267445,1.000151362054451,success
E01003223,0.005491264423836401,2745.632211918201,5491.264423836401,4,6,1632.283367308709,272.0472278847849,1.000088158997819,success
E01003224,0.0034120335859546616,1894.2126113276404,3412.0335859546617,4,5,518.1966851245594,95.89341872753785,1.0025532125980656,success
E01003225,0.013421179613847483,6710.58980692374,13421.179613847484,15,30,2873.2912417391835,95.77637472463942,1.044479219503809,success
E01003226,0.02652687947512763,14350.48579755368,26526.879475127636,27,56,4667.313842368294,72.14054179102436,1.0016142375649553,success
E01003227,0.01683787145548596,8578.923412066817,16837.871455485958,19,36,4127.206555131305,105.14092899407311,1.0166816999312362,success
E01003228,0.01777194942214771,8885.974711073854,17771.94942214771,12,30,2556.587087802613,85.21956959342042,1.0169407613746546,success
E01003229,0.010995277439378852,5497.638719689425,10995.277439378851,11,22,2326.0054520707195,105.72752054866905,1.0001367499062095,success
E01003230,0.015421022647463749,8165.931499909948,15421.02264746375,19,37,3292.60975661071,91.7654539489117,1.0360115451732756,success
E01003231,0.00752174236383391,4694.820973492974,7521.74236383391,17,28,1317.37636353016,48.368378450867496,1.009624011555249,success
E01003232,0.0150081312753837,7504.0656376918505,15008.1312753837,20,42,3051.9813901241614,72.6662235743848,1.0017532745165783,success
E01003233,0.02716497949766116,13582.489748830578,27164.97949766116,18,40,3800.5299533167877,95.01324883291969,1.1283272326454294,success
E01003235,0.0078813739013786,4104.38930730979,7881.373901378601,19,39,3856.2875280412745,100.41209498534351,1.1221629079000588,success
E01003236,0.018290642661329293,9519.26072695971,18290.642661329293,12,25,3277.817741471568,131.22473552888692,1.0373887575489558,success
E01003237,0.011844742618741196,5922.371309370598,11844.742618741195,12,22,3139.8896741461413,142.7222579157337,1.0340837921024695,success
E01003238,0.02297324764625993,11486.623823129967,22973.24764625993,20,42,2887.2146239218087,68.74320533147164,1.0227783721646382,success
E01003239,0.01886075525611433,9430.377628057162,18860.75525611433,17,40,4104.528886590878,102.61322216477193,1.0203567544406364,success
E01003240,0.00694699174681639,3473.495873408195,6946.99174681639,8,16,1506.3176090633171,94.14485056645732,1.0127262105503638,success
E01003241,0.013694793784770298,7482.240972179184,13694.793784770296,28,52,3869.6325587414476,72.90342374736761,1.0306435315419005,success
E01003243,0.01320215737641293,7552.743774361467,13202.15737641293,25,50,3154.662545607828,62.23214319480941,1.0378850957183434,success
E01003244,0.011147959685116181,5573.97984255809,11147.959685116182,6,10,745.1967043703238,74.51967043703237,1.0661614433380693,success
E01003245,0.022691734764122527,11345.867382061262,22691.734764122528,16,40,2483.457990649835,62.08644976624587,1.0044586540578948,success
E01003246,0.0037645315742353353,1882.265787117667,3764.5315742353355,11,20,900.6363589808806,45.03181794904402,1.0233605072449488,success
E01003247,0.013847243626049156,6999.799684659785,13847.243626049158,23,43,2775.6773950131615,63.77766080129224,1.0398290339564829,success
E01003248,0.004806878864657448,2403.4394323287233,4806.878864657448,10,18,1229.0374115883671,68.27985619935372,1.002826928444061,success
E01003249,0.02076351009455329,10381.755047276643,20763.51009455329,12,30,2345.4872289091472,78.1829076303049,1.2009276595994498,success
E01003250,0.0038109975418120904,1994.6771716858118,3810.9975418120903,11,18,727.9526168281392,38.10106017978727,1.0278745622538341,success
E01003251,0.007393336346533382,3999.084078542561,7393.336346533382,17,35,1671.6897926371457,47.59070743717342,1.088854126876929,success
E01003252,0.019383143102940446,9691.571551470222,19383.143102940445,12,22,1406.488089255693,63.931276784349684,1.2411469517953977,success
E01003253,0.025885481332988194,14384.377309950254,25885.481332988194,37,69,3711.6175512124373,51.562984864062116,1.0345836791302627,success
E01003254,0.01142824130720338,5714.120653601689,11428.24130720338,16,34,3663.5518051599174,107.75152368117402,1.1444942553731932,success
E01003255,0.02041026777176468,11775.559652239428,20410.26777176468,28,54,3763.2408462952653,63.85809391572901,1.1237398280381896,success
E01003256,0.0188342744152855,9417.137207642749,18834.274415285498,23,46,4191.930441245691,91.1289226357759,1.0579364890841525,success
E01003257,0.011513059514296074,6545.354549212734,11513.059514296074,17,28,2510.899133394861,83.96973298515752,1.065245950553355,success
E01003258,0.009547681373764636,4773.840686882317,9547.681373764637,12,24,1153.6528436434342,48.06886848514307,1.054405111275793,success
E01003259,0.025270903678742573,12635.45183937129,25270.903678742572,32,64,5264.46507740126,82.25726683439471,1.0590894702021871,success
E01003260,0.006458391165213956,3543.253471397774,6458.391165213956,9,13,1370.9053092445984,94.01460966977605,1.014672929864254,success
E01003261,0.025926901782991597,12963.450891495795,25926.901782991597,21,46,4707.064536610353,102.327489926312,1.0746008816427692,success
E01003262,0.020085838818183568,10042.91940909178,20085.838818183565,19,38,3225.9367082666668,84.89307127017541,1.0211657679789248,success
E01003263,0.015701586522269124,7944.409101467002,15701.586522269125,53,106,5555.011508535456,51.102287048941136,1.0393492352764018,success
E01003264,0.02926421135930693,14751.996649719025,29264.21135930693,40,85,6570.170526027512,77.02330791824738,1.1682988784606918,success
E01003265,0.010469076626297417,5234.53831314871,10469.076626297418,13,28,2437.555855270366,87.05556625965595,1.2139432943871364,success
E01003266,0.016437442233363568,8218.721116681787,16437.442233363567,16,40,2819.9594467555135,70.49898616888785,1.2565742035550185,success
E01003267,0.012669788949074143,6334.894474537072,12669.788949074144,21,50,4178.213662839279,83.56427325678558,1.0828819937802283,success
E01003268,0.014386706392445223,7702.790490507486,14386.706392445223,27,48,4259.705212802955,69.11181692509798,1.0601631151481525,success
E01003269,0.02593397281147063,14096.850890879865,25933.97281147063,36,68,5374.176369199221,76.87433521702475,1.0672745890863065,success
E01003270,0.003949547479746783,1974.7737398733918,3949.5474797467828,9,16,1104.625113077757,69.03906956735983,1.0465687980549865,success
E01003271,0.021326133022518082,10746.83230024562,21326.133022518083,25,56,6396.1374827412665,111.14454452432554,1.0488513942243298,success
E01003272,0.018212585376446586,9106.292688223293,18212.585376446583,11,24,2752.0270952141045,114.66779563392105,1.124387508067374,success
E01003273,0.017808329385022054,8904.164692511025,17808.329385022054,14,30,3261.0706001279855,108.70235333759949,1.0364754239621732,success
E01003274,0.02734633404619096,13673.167023095479,27346.334046190957,19,44,4084.6990938218796,92.83407031413363,1.0229967038852985,success
E01003275,0.017441530650519947,8720.765325259972,17441.530650519948,21,42,3387.1440946302505,80.64628796738691,1.204283564391376,success
E01003276,0.00727341152671571,3670.0628554968675,7273.41152671571,17,37,3359.717701048171,89.22458329566066,1.077237069025416,success
E01003277,0.005223325077183173,2611.662538591587,5223.325077183174,5,8,703.8837002746388,87.98546253432987,1.0025835243727996,success
E01003278,0.024662396372849556,13235.328517269736,24662.396372849555,22,47,3645.8142958746607,81.52348821081642,1.2793201369981748,success
E01003279,0.028597330169629506,14298.665084814756,28597.330169629506,14,32,5160.342669727504,161.26070842898451,1.2910419362871801,success
E01003280,0.005752344784376093,3443.500076741411,5752.344784376093,19,27,1159.4089506376845,31.54780560362528,1.0743687183755897,success
E01003281,0.012727901407942535,6363.950703971267,12727.901407942534,21,46,4479.716451102427,97.3851402413571,1.0396873160614106,success
E01003282,0.012796027730284423,8172.943904209425,12796.027730284422,16,34,2767.4120657729327,93.0301186148351,1.0862927888814613,success
E01003283,0.007427764888580758,4115.551976483916,7427.764888580758,9,13,1709.6463714755143,118.40941738125984,1.1610456282014996,success
E01003284,0.01462283362993819,7333.8829068006,14622.833629938188,18,33,2349.3558180244636,69.31102295557,1.044636594818425,success
E01003285,0.024867836160037817,13227.232858779558,24867.836160037816,39,80,5446.89128163029,68.98114809725378,1.0297822782774044,success
E01003286,0.00843599887612306,4534.179893983911,8435.99887612306,15,25,1601.2949158370018,57.37758952905831,1.0624460838311778,success
E01003287,0.017790134716285724,8895.067358142865,17790.134716285724,16,36,4362.987512112355,121.19409755867657,1.01037693588374,success
E01003288,0.019831271652841344,10151.380359994208,19831.271652841344,25,49,3386.217782442661,69.33450419741789,1.0287421053458594,success
E01003290,0.028862965304581684,15906.697157506096,28862.96530458168,22,49,4167.336771168027,88.33327157748423,1.0642899836376556,success
E01003291,0.01302058074374109,8478.422460599088,13020.580743741091,21,43,3640.5483166100425,94.82251897644403,1.1848507107523392,success
E01003292,0.00835382825532588,4889.50112661429,8353.82825532588,8,13,1100.9067251652914,92.05163204343127,1.0075601850720006,success
E01003293,0.01315663291502578,6578.316457512889,13156.63291502578,7,14,1475.5912238792066,105.39937313422902,1.0707130269640808,success
E01003295,0.03110833226395219,15602.845747756379,31108.33226395219,26,57,5686.4248765083385,98.34864803682835,1.029752669869358,success
E01003296,0.017738773513214585,10586.487002820419,17738.773513214583,49,98,6446.954195125217,64.12562546825092,1.071102930062269,success
E01003297,0.009332741559191325,4666.370779595664,9332.741559191325,24,46,3458.6317087149837,75.18764584163011,1.0301879840791341,success
E01003298,0.008038538747876458,4019.269373938229,8038.538747876458,13,24,1105.4896074633784,46.06206697764077,1.1355405309637703,success
E01003299,0.024284593653430508,12360.098652689041,24284.593653430507,17,39,3708.1918191794175,94.36768298916432,1.0392888869631762,success
E01003300,0.025099739753039987,12549.869876519993,25099.739753039987,27,56,2896.7271820771657,51.72727110852082,1.113491970459973,success
E01003301,0.010098623366109307,5049.311683054653,10098.623366109307,17,34,2187.1983189050698,64.32936232073735,1.025540542656713,success
E01003302,0.008833381002820719,4416.690501410359,8833.381002820719,7,16,1095.774903238836,68.48593145242724,1.2617188995673885,success
E01003303,0.015167306112576164,8967.085787885224,15167.306112576163,33,60,3440.290209124447,56.498309242457736,1.0826208787762295,success
E01003304,0.02042257503873036,11052.863543638097,20422.57503873036,31,54,3531.8519620281554,61.66022509735472,1.0516050044431802,success
E01003305,0.029533345762060986,14766.67288103049,29533.345762060984,17,42,3317.8346485622933,78.99606306100698,1.0629409449996179,success
E01003307,0.013114001190110148,6557.000595055073,13114.001190110148,12,22,1890.006281154371,85.90937641610776,1.0524050602974433,success
E01003308,0.020266901304199513,10133.450652099758,20266.901304199517,13,28,3237.7856604493186,115.63520215890425,1.0045899034964338,success
E01003309,0.007198144098917303,3599.072049458651,7198.144098917303,6,10,1150.4897762523376,115.04897762523373,1.0200741021136233,success
E01003310,0.019409378069967106,10119.082661923645,19409.378069967104,15,29,3084.59010267657,107.21010607902375,1.0097163404828897,success
E01003311,0.011876063163973861,6491.718709538525,11876.063163973862,10,19,2228.570071207016,121.81856754230405,1.026871806054645,success
E01003312,0.005702563539046213,2851.2817695231065,5702.563539046213,6,10,1135.0088511663478,113.50088511663478,1.0976903274411873,success
E01003313,0.01013043312293344,5065.216561466719,10130.43312293344,14,30,2371.1388193421544,79.03796064473846,1.1751644104688403,success
E01003314,0.006180461889281054,3134.139548722072,6180.461889281055,6,9,937.0771634898077,95.03919451040721,1.0089435087946679,success
E01003315,0.00792867438550458,3964.3371927522894,7928.674385504581,8,14,1150.2597127632446,82.16140805451745,1.0027725992804377,success
E01003316,0.024762127629498497,12381.063814749252,24762.127629498496,14,30,3593.050291053593,119.76834303511981,1.0002003214642827,success
E01003317,0.018205409258260575,9152.032056686745,18205.409258260574,29,64,7288.7361591231165,111.03384420020222,1.0415222311424084,success
E01003318,0.009234101083730774,6111.402631164425,9234.101083730773,29,46,3210.894911856015,57.43420848667031,1.0139765627805482,success
E01003319,0.01494436766285496,9295.68233000606,14944.367662854958,12,21,1997.133405152753,82.81701005472851,1.0041020469278907,success
E01003320,0.00821463595160504,4107.31797580252,8214.63595160504,6,12,1507.3623979357476,125.6135331613123,1.0008209100128307,success
E01003321,0.015630594065524018,7815.297032762009,15630.594065524017,11,24,2567.204042504517,106.96683510435487,1.0037346144113248,success
E01003322,0.018297695943470145,9148.847971735073,18297.695943470146,10,24,2724.0261295637333,113.50108873182222,1.027384501419323,success
E01003323,0.010079097916567286,5039.548958283644,10079.097916567287,10,20,1740.2402896058404,87.01201448029204,1.0118692367856996,success
E01003324,0.02584152970701731,14724.415038751215,25841.52970701731,14,29,2420.4550898843254,81.12747132730269,1.1468597395628075,success
E01003325,0.0016475979406171293,891.4218542285456,1647.5979406171293,5,7,220.94159283213975,29.884743040657014,1.000341432318622,success
E01003326,0.025973657534408567,12986.82876720429,25973.65753440857,22,48,3586.1315094382276,74.71107311329644,1.072882432630851,success
E01003327,0.01591648462674204,7958.24231337102,15916.484626742038,17,34,3271.5629222900857,96.22243889088489,1.0714026809946235,success
E01003328,0.005429367090355748,2714.683545177874,5429.367090355748,16,30,1041.7434554305112,34.72478184768371,1.0342369444140402,success
E01003329,0.025576505628201858,12940.046964245299,25576.50562820186,21,45,4497.638686018707,98.93532194251931,1.308249677785503,success
E01003330,0.006358414248292892,3179.207124146446,6358.414248292892,8,16,1664.3035804483216,104.01897377802008,1.2689345831494487,success
E01003331,0.011456296780750781,5728.1483903753915,11456.296780750781,18,34,1780.3569604118622,52.3634400121136,1.182952246661301,success
E01003332,0.02067672362466383,10338.361812331912,20676.72362466383,24,46,4165.13581046531,90.54643066228932,1.0680528298394256,success
E01003333,0.016662493675258096,8331.246837629047,16662.493675258094,9,18,2042.7532185428727,113.48628991904849,1.0272779803537169,success
E01003334,0.014825153181578458,7580.437356101021,14825.15318157846,21,38,2530.2202659230093,61.60757421637165,1.009489919638325,success
E01003335,0.008814531883385683,4407.265941692841,8814.531883385682,9,16,1036.6057255932888,64.78785784958055,1.0275234006604037,success
E01003336,0.015696695216862473,8929.829582420336,15696.69521686247,11,22,2006.068789996959,95.10416140569045,1.1137220565781567,success
E01003337,0.016158096706264582,8079.048353132295,16158.096706264583,13,26,2110.4846225069587,81.1724854810369,1.2749283631569577,success
E01003338,0.018988763163321425,9656.406595861436,18988.763163321426,23,44,2648.1254315097035,58.55036170044026,1.0189060091684985,success
E01003339,0.013823010250510625,6911.505125255313,13823.010250510626,16,32,2065.5706519520004,64.54908287350001,1.147392214040179,success
E01003340,0.014528128152463815,8065.070848531506,14528.128152463814,12,22,2580.514288400345,119.37779333526385,1.0022383367919783,success
E01003341,0.01506203784860865,7531.018924304325,15062.03784860865,8,16,2700.9589510960213,168.80993444350133,1.0003385760433936,success
E01003342,0.015102745372762159,7576.925491198457,15102.745372762158,18,39,2534.617604236093,63.57986002535797,1.0037149698051477,success
E01003343,0.021396370297953445,10698.185148976721,21396.370297953443,14,28,2757.6578789908,98.48778139252856,1.0168346287620138,success
E01003344,0.010565449687595981,6067.886869583386,10565.449687595981,8,17,1961.5781753722472,125.1735589528458,1.0050867370055372,success
E01003345,0.019041872446848622,9520.936223424309,19041.87244684862,22,42,2962.4535848609703,70.53460916335641,1.0179549983408025,success
E01003346,0.00739778796533283,3698.8939826664146,7397.787965332829,12,22,2565.3731381407956,116.60786991549071,1.031734551826361,success
E01003347,0.010528194441895438,5264.097220947719,10528.194441895439,9,16,1496.109632888202,93.50685205551261,1.0000115398469616,success
E01003348,0.009768351617876593,5718.191051067465,9768.351617876593,14,29,3184.3352967021833,109.64964931104005,1.0284791173691312,success
E01003349,0.022185085620517374,11353.168304983707,22185.085620517377,13,29,3067.487179503003,104.65198352316958,1.092337006665726,success
E01003350,0.008823146337031707,4411.5731685158535,8823.146337031707,8,14,2139.266788807497,152.80477062910694,1.0480232349935688,success
E01003351,0.005616219817762413,3462.788800568023,5616.219817762412,14,24,1022.9297475139438,45.050506624405976,1.0052498619628203,success
E01003352,0.01559223366457334,8512.30613967829,15592.23366457334,16,33,3442.950750603958,110.56579396946321,1.0236209441845616,success
E01003353,0.02564089652673174,13158.235299985632,25640.89652673174,20,50,6560.508790504694,129.48772955958142,1.0301495932313842,success
E01003354,0.01708985802360177,8619.694915293368,17089.858023601773,18,41,6228.967450011216,149.6064117377438,1.0809054484775236,success
E01003911,0.01616686489622105,8336.095871120184,16166.864896221048,11,21,1837.1047220703144,86.11486398974779,1.0028328312865633,success
E01003912,0.012930322709194156,6465.1613545970795,12930.322709194155,9,16,1039.2677814122196,64.95423633826374,1.0028467713337337,success
E01003913,0.0069472544029898975,3473.6272014949486,6947.254402989897,13,24,1623.4561842958174,67.6440076789924,1.0196456227336832,success
E01003914,0.025683088154050907,12841.544077025455,25683.088154050907,19,46,3772.7966169967885,82.01731776079976,1.0386579785037335,success
E01003915,0.0164476975191947,8223.84875959735,16447.6975191947,10,22,1602.1600985028904,72.82545902285867,1.0042667190303562,success
E01003916,0.02268694948277355,12340.155779409351,22686.94948277355,33,66,3393.8817704913936,51.27890544464063,1.0038394410063771,success
E01003917,0.016323825931159563,8461.571491662391,16323.825931159563,14,29,1805.0988639416162,62.37905725930336,1.0469873722656657,success
E01003918,0.020507847464074563,11924.58399685159,20507.847464074566,17,34,1788.1020416937938,54.7219867610802,1.0953570997925022,success
E01003919,0.01628919234296302,8486.640591412228,16289.192342963022,17,33,2410.1520989932055,73.86382406249564,1.021929678250061,success
E01003920,0.0081723810650122,4086.1905325060993,8172.381065012199,6,10,709.6541034071761,70.96541034071761,1.0049163060253314,success
E01003921,0.014950192078068835,9025.639461766505,14950.192078068836,22,39,1877.1442626895716,43.58685273660555,1.0105945719245935,success
E01003922,0.009837709407196521,4918.85470359826,9837.70940719652,6,12,1319.314449157173,109.94287076309774,1.1021330156155418,success
E01003923,0.017246910327379225,8623.455163689612,17246.910327379228,10,20,2064.770671361817,103.23853356809084,1.014997859853711,success
E01003924,0.004698014294654768,3554.8156715298624,4698.014294654768,5,7,370.61873672889215,70.10841234484157,1.0811215874855555,success
E01003925,0.03866718069708014,19333.59034854007,38667.18069708013,25,50,3389.166926153025,67.78333852306052,1.0226443542357244,success
E01003926,0.006757696334819894,3378.848167409947,6757.696334819894,9,16,715.0907087059873,44.6931692941242,1.076718975791148,success
E01003927,0.024140768772275292,14552.201167860989,24140.768772275296,50,97,6889.984948611651,71.60904354982809,1.0162320846853021,success
E01003929,0.020648351395727994,13499.501988852828,20648.351395727994,55,104,4867.947915680013,46.80253480398375,1.0399327537444059,success
E01003930,0.009870292683551921,6187.192998322187,9870.292683551921,13,22,1064.503313735616,47.66313610082642,1.021147174305111,success
E01003932,0.004263552403435035,4263.552403435036,4263.552403435035,11,13,524.3804609173217,40.336958532101676,1.0572207719723261,success
E01003933,0.009275459114026486,6497.143513186184,9275.459114026486,23,39,2045.396206729521,53.06409068504844,1.0987959580028053,success
E01003934,0.02391021664136233,15147.68506456042,23910.21664136233,44,94,5568.927080160483,59.79739647760759,1.0440224115294456,success
E01003935,0.011348222357521932,5944.566177376163,11348.22235752193,13,23,1590.464632118594,69.42807105627442,1.0199077025918772,success
E01003936,0.008277825517317124,4138.912758658562,8277.825517317124,7,14,797.7395279086196,56.98139485061569,1.7117239787098726,success
E01003937,0.008693804369516141,4346.902184758071,8693.804369516141,6,10,796.9111056126874,79.69111056126874,1.0017336028895054,success
E01003938,0.01576290428110422,9109.768354776363,15762.90428110422,10,15,1226.9091415780774,78.78453722609184,1.0017975781746307,success
E01003939,0.0036519545518005027,3343.5427782952816,3651.954551800503,15,22,556.6209019899761,25.480681244776576,1.0161825101822322,success
E01003940,0.02699657867945045,13767.177781754937,26996.578679450453,11,19,1458.4095567773786,74.3730673622281,1.0526215393065002,success
E01003941,0.010916197217301185,6901.160779536705,10916.197217301185,12,17,1047.7099544627008,55.19638006820899,1.0732481702594288,success
E01003942,0.020420870008638407,11321.50315985234,20420.87000863841,15,27,2433.2443909293243,89.93408556686049,1.0135193549629593,success
E01003943,0.010073020592812398,5036.5102964062,10073.0205928124,8,14,646.9057329382026,46.20755235272876,1.0052810178258234,success
E01003945,0.004018824966086685,2009.4124830433425,4018.824966086685,18,38,3361.6244014285094,88.46380003759235,1.0987996004133134,success
E01003946,0.013474417170650007,7333.278484797555,13474.417170650007,47,96,6198.779522158161,60.24296678839108,1.0542957198439442,success
E01003947,0.016997384361253875,8498.692180626935,16997.384361253873,8,16,2365.325743619419,147.83285897621366,1.0911580681270237,success
E01003948,0.011682618851162927,6133.129110207812,11682.618851162926,25,43,3128.3334587962954,65.69236999688907,1.0658578515156631,success
E01003949,0.005079438719483434,3206.8554577629607,5079.438719483434,7,10,1157.555896102048,121.80198929072687,1.0273008521806657,success
E01003950,0.0017257361480071316,1147.282379492745,1725.7361480071315,4,5,423.71233628998516,93.89571670821363,1.0018070872868405,success
E01003951,0.008940664114380515,4627.80041328963,8940.664114380514,35,69,9489.639146949034,132.7555894100835,1.05863120126417,success
E01003952,0.02802167600593496,14254.476880330672,28021.676005934958,23,49,3649.254385807114,74.25424840671974,1.0309604608393754,success
E01003953,0.013296028107701523,7208.185182998701,13296.028107701522,19,33,2698.8484345084157,77.00676963233967,1.0519538559384114,success
E01003954,0.016579875788883685,8289.937894441842,16579.875788883684,11,22,1678.0933212931848,76.27696914969022,1.0003119198784112,success
E01003955,0.008638336486352625,4319.168243176313,8638.336486352626,8,14,1206.552514746422,86.18232248188728,1.0037853763169629,success
E01003956,0.027139592759970178,13569.796379985084,27139.592759970175,12,30,3010.4556559853795,100.34852186617928,1.0003196297015453,success
E01003957,0.007251264663892393,3625.6323319461967,7251.264663892393,5,8,1221.4577102073786,152.68221377592232,1.0001819924088373,success
E01003958,0.017127205439412464,9018.267740827841,17127.205439412464,17,32,2776.5242517866086,85.99816164196443,1.0044845191621212,success
E01003960,0.02132098549888744,13607.23318414314,21320.98549888744,19,31,2657.3183198638253,89.25910608432281,1.006520710271168,success
E01003961,0.029160209580953275,15559.098660712181,29160.209580953277,23,44,3541.003837000977,82.14712244139874,1.0830712605306099,success
E01003963,0.00832471787978161,4162.358939890804,8324.717879781609,4,6,502.41811531048427,83.73635255174737,1.503254793156604,success
E01003964,0.007321676676667279,3765.6057525526785,7321.676676667279,13,26,3285.6451463380254,120.70268298873752,1.1285537933364644,success
E01003966,0.01808670864014854,9043.354320074266,18086.708640148536,14,26,1834.8233284705834,70.57012801809935,1.1847616670303411,success
E01003967,0.006878915584666826,3439.457792333413,6878.915584666825,4,6,390.6972762066185,65.1162127011031,1.0108495797169297,success
E01003968,0.014716636186477101,7681.658540872911,14716.6361864771,5,7,802.3689679548557,104.70334996263229,1.0011639496847282,success
E01003969,0.010708508326477878,5549.731170873978,10708.508326477879,25,47,3058.998750566327,63.41357806373861,1.0237803032651134,success
E01003970,0.009245466389067055,5094.393367648279,9245.466389067054,13,22,1825.4057016997403,77.37126591125084,1.0073940979430978,success
E01003971,0.0023502190729625815,1175.109536481291,2350.219072962582,3,4,147.69896351772007,36.92474087943002,1.007657718994185,success
E01003972,0.031355085759524004,19259.163727770243,31355.085759524005,18,38,2248.5106011690877,65.7665525651251,1.0016795279850157,success
E01003973,0.0062990596731132865,3780.825308988053,6299.059673113287,6,8,540.7890075625968,64.91853936048355,1.0005039414197519,success
E01003974,0.015482174479936998,7741.087239968499,15482.174479936997,8,14,885.1169360266613,63.222638287618665,1.0002406021866679,success
E01003975,0.021569743806087206,11669.54442859061,21569.74380608721,17,30,1769.2619810563526,59.824775503148,1.069550698119112,success
E01003976,0.029772336042316896,15965.148912327837,29772.336042316892,32,63,3621.153226244567,57.112089093457016,1.0386421774082542,success
E01003977,0.016535123406497598,8267.561703248797,16535.123406497598,19,36,2158.9103579097273,59.969732164159076,1.0265237282057134,success
E01003978,0.025007957296049366,12534.537696575602,25007.957296049368,20,39,3376.817175225945,84.62674835101413,1.015095442177539,success
E01003979,0.007001431103312606,4559.798216656269,7001.431103312605,15,22,1177.3235324301263,54.76796370410619,1.0767215753976753,success
E01003980,0.007197298970687831,3598.649485343916,7197.298970687832,11,20,1378.230732892122,68.9115366446061,1.0236936573648592,success
E01003981,0.011595512215818185,8232.78226950093,11595.512215818184,23,36,2207.4071951477295,65.30221376288834,1.005820370659715,success
E01003983,0.021867340321424854,11302.532433514662,21867.340321424854,15,31,2572.488566103203,83.10234299716079,1.142430507523064,success
E01003984,0.020738010566924026,10788.01721728861,20738.01056692403,25,45,3427.0106688786364,68.56723677368592,1.0111768256514766,success
E01003986,0.016634939258195938,8317.469629097968,16634.939258195936,17,32,3045.5234538923833,95.17260793413696,1.0318477297805735,success
E01003987,0.03117912044449965,15589.56022224983,31179.12044449965,41,88,4247.5603512230055,48.2677312638978,1.0457607656674586,success
E01003988,0.008610545882566809,4890.779936382578,8610.545882566808,23,43,3343.8413243112113,73.04992077974381,1.0253889216816041,success
E01003989,0.004845037699780622,3405.5956870586597,4845.037699780622,10,15,1201.8189067617252,76.79664955639434,1.0161072359505237,success
