lsoa_code,lsoa_name,borough,imd_score,imd_quintile,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,status,data_source
E01003092,Lambeth 008C,Lambeth,36.627,Q5_Most,80,16.578521728515625,14.0289306640625,15.614534717097609,0.0,62.59765625,5.20172119140625,22.6837158203125,completed,measured
E01003093,Lambeth 010B,Lambeth,33.26,Q4,80,13.747100830078123,14.3280029296875,11.16491694509968,0.0,50.30517578125,3.0792236328125,20.15533447265625,completed,measured
E01003094,Lambeth 010C,Lambeth,30.432,Q4,80,10.398941040039062,4.0283203125,11.053990404596336,0.0,35.4736328125,1.9622802734375,19.76318359375,completed,measured
E01003095,Lambeth 012E,Lambeth,19.761,Q2,80,8.807601928710938,3.4332275390625,11.503925268571592,0.0,39.764404296875,0.4547119140625,11.67755126953125,completed,measured
E01003096,Lambeth 010D,Lambeth,25.455,Q3,80,8.014602661132812,4.01611328125,10.582358354959869,0.0,56.494140625,1.654052734375,10.02655029296875,completed,measured
E01003097,Lambeth 006A,Lambeth,32.154,Q4,80,11.25732421875,8.9569091796875,11.273734409668007,0.0,49.609375,1.953125,16.2933349609375,completed,measured
E01003098,Lambeth 005A,Lambeth,23.401,Q3,80,13.511581420898438,10.626220703125,12.431149025152854,0.0,51.165771484375,2.47344970703125,20.7122802734375,completed,measured
E01003099,Lambeth 005B,Lambeth,26.601,Q3,80,14.827194213867188,11.871337890625,14.236096579319168,0.0,62.29248046875,2.43988037109375,21.0418701171875,completed,measured
E01003101,Lambeth 003A,Lambeth,28.222,Q4,80,12.497177124023438,8.9935302734375,14.533135734755788,0.0,64.227294921875,0.89263916015625,18.3837890625,completed,measured
E01003102,Lambeth 004A,Lambeth,25.93,Q3,80,12.054443359375,6.1492919921875,19.857773828450053,0.0,93.7744140625,0.63629150390625,14.4012451171875,completed,measured
E01003104,Lambeth 004C,Lambeth,24.638,Q3,80,11.858444213867188,8.7249755859375,12.323451116271526,0.0,59.7900390625,3.32489013671875,16.412353515625,completed,measured
E01003105,Lambeth 003B,Lambeth,29.263,Q4,80,9.809799194335938,8.2183837890625,8.66899264412578,0.0,34.1796875,3.51104736328125,14.569091796875,completed,measured
E01003106,Lambeth 003C,Lambeth,27.175,Q3,80,12.87384033203125,7.952880859375,12.618992852734888,0.0,44.598388671875,1.83258056640625,19.7998046875,completed,measured
E01003107,Lambeth 003D,Lambeth,17.52,Q2,80,12.315750122070312,8.050537109375,12.717928552261968,0.0,56.756591796875,2.008056640625,17.46978759765625,completed,measured
E01003108,Lambeth 002B,Lambeth,33.192,Q4,80,16.41204833984375,13.5345458984375,13.215111107479808,0.0,50.885009765625,6.02264404296875,24.3927001953125,completed,measured
E01003110,Lambeth 002C,Lambeth,17.446,Q2,80,17.18902587890625,13.6199951171875,14.229172574928583,0.0,51.287841796875,3.82080078125,27.398681640625,completed,measured
E01003111,Lambeth 002D,Lambeth,35.303,Q5_Most,80,26.857452392578125,24.755859375,17.834480875079947,0.0,74.456787109375,11.9293212890625,40.6097412109375,completed,measured
E01003112,Lambeth 002E,Lambeth,29.912,Q4,80,14.552688598632812,11.907958984375,12.174557391269609,0.0,53.01513671875,5.49468994140625,20.85723876953125,completed,measured
E01003114,Lambeth 032B,Lambeth,22.363,Q3,80,13.046875,11.5447998046875,11.477784127486974,0.0,51.116943359375,2.74505615234375,20.587158203125,completed,measured
E01003115,Lambeth 034A,Lambeth,20.481,Q2,80,15.402984619140623,12.8265380859375,15.868398014446058,0.0,77.105712890625,3.21044921875,20.54901123046875,completed,measured
E01003116,Lambeth 029A,Lambeth,20.465,Q2,80,43.95835876464844,46.86279296875,30.23130753614111,0.0,97.747802734375,14.28070068359375,69.7052001953125,completed,measured
E01003117,Lambeth 029B,Lambeth,22.2,Q3,80,20.7977294921875,5.792236328125,30.381877554713896,0.0,100.0,0.03204345703125,27.960205078125,completed,measured
E01003118,Lambeth 029C,Lambeth,22.781,Q3,80,53.07014465332031,56.640625,24.09682372365628,0.0,99.45068359375,31.48040771484375,70.47882080078125,completed,measured
E01003119,Lambeth 032C,Lambeth,22.028,Q3,80,42.75291442871094,43.890380859375,30.90054614910831,0.0,98.7060546875,11.761474609375,70.73211669921875,completed,measured
E01003120,Lambeth 032D,Lambeth,32.875,Q4,80,11.966094970703123,8.0596923828125,10.54125883436951,0.421142578125,43.56689453125,3.8116455078125,19.342041015625,completed,measured
E01003121,Lambeth 006B,Lambeth,32.792,Q4,80,16.220245361328125,15.0970458984375,13.810533658930222,0.0,51.226806640625,1.66015625,26.06201171875,completed,measured
E01003123,Lambeth 006C,Lambeth,19.16,Q2,80,12.153701782226562,7.9254150390625,13.258861602791768,0.0,49.609375,0.6591796875,20.8953857421875,completed,measured
E01003124,Lambeth 006D,Lambeth,29.873,Q4,80,12.736282348632812,11.8377685546875,8.97465284510048,0.0,44.8486328125,6.28204345703125,17.82684326171875,completed,measured
E01003125,Lambeth 006E,Lambeth,30.312,Q4,80,17.879257202148438,15.2435302734375,15.769341560738749,0.0,58.831787109375,5.889892578125,24.85198974609375,completed,measured
E01003126,Lambeth 008D,Lambeth,28.68,Q4,80,11.071929931640623,6.1553955078125,13.093213043570533,0.0,68.06640625,2.07672119140625,15.0421142578125,completed,measured
E01003128,Lambeth 008E,Lambeth,34.369,Q5_Most,80,14.623489379882812,13.70849609375,11.389255551647038,0.0,50.30517578125,4.9407958984375,21.08917236328125,completed,measured
E01003129,Lambeth 004E,Lambeth,24.33,Q3,80,11.435317993164062,9.051513671875,10.78445458831478,0.0,53.924560546875,5.10101318359375,16.23077392578125,completed,measured
E01003130,Lambeth 026A,Lambeth,17.362,Q2,80,25.47676086425781,23.486328125,16.802297842169665,0.0,66.14990234375,11.24267578125,38.93280029296875,completed,measured
E01003131,Lambeth 026B,Lambeth,18.271,Q2,80,17.15423583984375,8.4228515625,26.634472571096023,0.0,100.0,1.18255615234375,15.0054931640625,completed,measured
E01003132,Lambeth 024A,Lambeth,32.169,Q4,80,55.32730102539063,57.2601318359375,9.102723830086877,32.67822265625,70.66650390625,49.835205078125,61.31439208984375,completed,measured
E01003133,Lambeth 027C,Lambeth,24.483,Q3,80,28.13301086425781,27.4200439453125,22.113224160232186,0.0,75.68359375,4.82635498046875,44.415283203125,completed,measured
E01003134,Lambeth 027D,Lambeth,19.56,Q2,80,50.32752990722656,50.372314453125,13.19226142300775,24.7314453125,77.880859375,39.01519775390625,61.00616455078125,completed,measured
E01003135,Lambeth 026C,Lambeth,31.583,Q4,80,20.13534545898437,11.822509765625,21.92882262126944,0.0,67.1142578125,0.09765625,37.56103515625,completed,measured
E01003136,Lambeth 022A,Lambeth,23.279,Q3,80,38.01994323730469,41.6473388671875,13.474470615216791,2.923583984375,83.3251953125,27.9541015625,46.22955322265625,completed,measured
E01003138,Lambeth 026D,Lambeth,10.639,Q1_Least,80,24.95819091796875,11.7584228515625,31.226581487525795,0.0,100.0,1.79290771484375,37.03155517578125,completed,measured
E01003139,Lambeth 035A,Lambeth,13.474,Q1_Least,80,61.49009704589844,64.7705078125,21.22909534313989,7.0068359375,96.6064453125,50.2166748046875,76.2725830078125,completed,measured
E01003140,Lambeth 035B,Lambeth,16.888,Q2,57,38.37944164610746,36.212158203125,23.739283364967008,0.06103515625,95.989990234375,19.244384765625,56.4453125,completed,measured
E01003141,Lambeth 034B,Lambeth,24.037,Q3,52,38.03793100210336,37.09716796875,26.66985283657385,0.0,95.989990234375,16.6290283203125,58.42742919921875,completed,measured
E01003142,Lambeth 035C,Lambeth,18.167,Q2,11,24.896906706395313,24.896906706395313,8.0,9.896906706395313,39.89690670639531,19.896906706395313,29.896906706395313,insufficient,predicted
E01003143,Lambeth 035D,Lambeth,28.82,Q4,80,63.51325988769531,64.7125244140625,21.53899187432008,8.282470703125,99.151611328125,53.3172607421875,77.95867919921875,completed,measured
E01003144,Lambeth 034C,Lambeth,17.38,Q2,80,31.65473937988281,29.6875,13.913560001272652,7.501220703125,95.989990234375,22.2259521484375,35.94512939453125,completed,measured
E01003145,Lambeth 034D,Lambeth,23.589,Q3,52,34.26959698016827,32.470703125,23.448991162827586,0.0,95.989990234375,15.81573486328125,50.66986083984375,completed,measured
E01003146,Lambeth 035E,Lambeth,25.101,Q3,80,30.41900634765625,27.6123046875,24.739204068999463,0.128173828125,96.13037109375,8.10089111328125,46.6552734375,completed,measured
E01003147,Lambeth 034E,Lambeth,20.607,Q2,56,38.27776227678572,36.43798828125,24.367409050108364,0.0,95.989990234375,19.20013427734375,56.72454833984375,completed,measured
E01003148,Lambeth 032E,Lambeth,18.954,Q2,0,26.168764786013412,26.168764786013412,8.0,11.168764786013412,41.16876478601341,21.168764786013412,31.168764786013412,no_data,predicted
E01003149,Lambeth 030D,Lambeth,15.204,Q2,69,32.70909406136775,31.292724609375,13.824609083044503,0.08544921875,92.85888671875,25.9765625,36.309814453125,completed,measured
E01003150,Lambeth 032F,Lambeth,26.483,Q3,80,11.662750244140623,8.06884765625,9.925884802079972,0.421142578125,43.56689453125,4.2266845703125,18.46923828125,completed,measured
E01003151,Lambeth 026E,Lambeth,33.077,Q4,80,20.002593994140625,10.9100341796875,20.524749868163955,0.0,67.1142578125,2.45208740234375,36.72027587890625,completed,measured
E01003152,Lambeth 027E,Lambeth,13.041,Q1_Least,80,22.14271545410156,17.7886962890625,18.337081698748044,0.0,67.1142578125,7.11517333984375,34.71221923828125,completed,measured
E01003153,Lambeth 029D,Lambeth,14.764,Q2,80,26.0546875,15.185546875,28.118175721748216,0.0,100.0,0.09765625,46.337890625,completed,measured
E01003154,Lambeth 030E,Lambeth,28.223,Q4,80,28.134689331054688,27.9632568359375,17.87017759188953,0.03662109375,67.7734375,12.5640869140625,41.55426025390625,completed,measured
E01003155,Lambeth 029E,Lambeth,19.058,Q2,44,23.61297607421875,18.3990478515625,21.37981809103673,0.0,68.32275390625,4.35943603515625,38.68865966796875,completed,measured
E01003156,Lambeth 023B,Lambeth,18.606,Q2,80,33.791351318359375,33.6456298828125,11.609030215261976,8.233642578125,60.97412109375,25.45623779296875,41.06903076171875,completed,measured
E01003157,Lambeth 023C,Lambeth,13.822,Q1_Least,80,30.330963134765625,28.472900390625,21.66005465152172,0.048828125,97.71728515625,11.419677734375,41.998291015625,completed,measured
E01003158,Lambeth 023D,Lambeth,7.631,Q1_Least,79,28.10653493374209,21.160888671875,23.16331244458908,0.0,100.0,10.5560302734375,37.26806640625,completed,measured
E01003159,Lambeth 022C,Lambeth,36.226,Q5_Most,80,41.0614013671875,40.350341796875,16.519840042753334,11.4501953125,81.500244140625,26.87530517578125,53.4454345703125,completed,measured
E01003160,Lambeth 022D,Lambeth,29.257,Q4,80,37.11189270019531,36.663818359375,11.886939250970174,6.512451171875,66.73583984375,29.30145263671875,46.18072509765625,completed,measured
E01003161,Lambeth 023E,Lambeth,18.917,Q2,80,31.06269836425781,29.8828125,11.20651001488258,10.479736328125,64.776611328125,22.552490234375,39.4927978515625,completed,measured
E01003163,Lambeth 023F,Lambeth,15.132,Q2,80,31.488189697265625,32.1533203125,11.373496450386911,6.866455078125,62.017822265625,23.7701416015625,37.94097900390625,completed,measured
E01003164,Lambeth 025A,Lambeth,28.097,Q4,80,18.19496154785156,15.22216796875,17.779497259664335,0.0,97.59521484375,2.71453857421875,29.7515869140625,completed,measured
E01003165,Lambeth 025B,Lambeth,22.312,Q3,80,33.84712219238281,32.1136474609375,14.685095091565916,3.125,83.58154296875,26.57318115234375,40.39764404296875,completed,measured
E01003166,Lambeth 028D,Lambeth,17.894,Q2,80,18.821029663085938,17.9962158203125,13.987112105210738,0.0,71.173095703125,9.53369140625,25.13580322265625,completed,measured
E01003167,Lambeth 028E,Lambeth,14.506,Q1_Least,80,15.42633056640625,13.7451171875,11.974524811897352,0.0,63.262939453125,8.03070068359375,22.8424072265625,completed,measured
E01003168,Lambeth 025C,Lambeth,40.412,Q5_Most,80,27.646636962890625,20.4742431640625,21.87515050919304,0.0,92.37060546875,11.80877685546875,34.47113037109375,completed,measured
E01003171,Lambeth 020B,Lambeth,25.368,Q3,47,30.15773042719415,28.47900390625,13.91748828264928,0.0,71.038818359375,23.4832763671875,35.0982666015625,completed,measured
E01003172,Lambeth 024B,Lambeth,30.645,Q4,80,28.699188232421875,27.276611328125,19.495398250655366,0.042724609375,80.078125,15.399169921875,36.57379150390625,completed,measured
E01003173,Lambeth 020C,Lambeth,15.409,Q2,80,34.12895202636719,29.656982421875,15.352500887870889,8.905029296875,80.078125,25.19683837890625,40.77301025390625,completed,measured
E01003174,Lambeth 024C,Lambeth,33.582,Q4,80,38.4259033203125,39.90478515625,19.025016279525342,0.09765625,77.62451171875,27.46429443359375,52.18963623046875,completed,measured
E01003175,Lambeth 024D,Lambeth,36.013,Q5_Most,80,51.62689208984375,55.1513671875,13.880586259285147,14.29443359375,80.078125,41.7266845703125,61.30523681640625,completed,measured
E01003176,Lambeth 016E,Lambeth,35.216,Q5_Most,80,26.99378967285156,29.931640625,17.559672497118186,0.0,74.0478515625,15.11383056640625,35.79559326171875,completed,measured
E01003177,Lambeth 020D,Lambeth,25.703,Q3,80,20.454864501953125,19.610595703125,16.323132823397433,0.0,63.043212890625,6.83135986328125,30.09796142578125,completed,measured
E01003178,Lambeth 020E,Lambeth,21.709,Q3,80,28.572921752929688,30.0384521484375,15.85575403296563,0.0,69.598388671875,19.3145751953125,35.58502197265625,completed,measured
E01003180,Lambeth 005D,Lambeth,22.411,Q3,80,9.605560302734377,6.195068359375,10.053707064210537,0.0,48.077392578125,1.97296142578125,14.97955322265625,completed,measured
E01003181,Lambeth 007A,Lambeth,37.286,Q5_Most,80,15.39764404296875,13.68408203125,13.84478702398771,0.0,57.513427734375,3.98712158203125,22.40447998046875,completed,measured
E01003182,Lambeth 009D,Lambeth,26.612,Q3,80,13.992080688476562,9.613037109375,14.413606639819976,0.0,60.357666015625,2.15606689453125,22.4456787109375,completed,measured
E01003183,Lambeth 005E,Lambeth,28.803,Q4,80,17.696075439453125,15.2801513671875,16.437098978202677,0.0,79.89501953125,4.80194091796875,26.15814208984375,completed,measured
E01003184,Lambeth 007B,Lambeth,33.439,Q4,80,24.002609252929688,23.7213134765625,14.453310246625565,0.0,55.77392578125,13.0279541015625,36.2701416015625,completed,measured
E01003185,Lambeth 007C,Lambeth,27.075,Q3,80,23.8800048828125,21.5850830078125,14.701552003629075,0.0,55.52978515625,12.0452880859375,35.369873046875,completed,measured
E01003186,Lambeth 007D,Lambeth,19.78,Q2,80,22.72079467773437,24.0203857421875,14.959429011695404,0.0,55.77392578125,8.71734619140625,34.27581787109375,completed,measured
E01003187,Lambeth 007E,Lambeth,35.754,Q5_Most,80,13.48236083984375,10.48583984375,11.677682478828167,0.0,43.07861328125,3.607177734375,20.55206298828125,completed,measured
E01003188,Lambeth 009E,Lambeth,38.438,Q5_Most,80,19.445953369140625,16.375732421875,15.657771403015168,0.0,60.357666015625,5.45806884765625,31.8756103515625,completed,measured
E01032582,Lambeth 036E,Lambeth,29.583,Q4,80,8.63433837890625,2.4200439453125,12.80782954279557,0.0,60.052490234375,0.10833740234375,12.21923828125,completed,measured
E01033207,Lambeth 004F,Lambeth,38.088,Q5_Most,80,13.478012084960938,10.09521484375,13.704302214832683,0.0,66.876220703125,4.180908203125,18.4661865234375,completed,measured
E01033208,Lambeth 004G,Lambeth,18.819,Q2,80,4.108734130859375,0.604248046875,8.001928946223657,0.0,49.847412109375,0.1617431640625,3.55987548828125,completed,measured
E01003189,Lewisham 034A,Lewisham,43.296,Q5_Most,19,25.129039635945926,25.129039635945926,8.0,10.129039635945926,40.12903963594593,20.129039635945926,30.129039635945926,insufficient,predicted
E01003190,Lewisham 034B,Lewisham,34.703,Q5_Most,80,40.11444091796875,42.6727294921875,19.1895289601582,0.0,77.459716796875,24.53460693359375,53.2318115234375,completed,measured
E01003191,Lewisham 034C,Lewisham,34.906,Q5_Most,80,43.30421447753906,44.189453125,18.98471265960937,0.0,82.330322265625,29.9224853515625,55.82427978515625,completed,measured
E01003192,Lewisham 034D,Lewisham,48.716,Q5_Most,80,43.27430725097656,44.366455078125,22.74289839739301,4.69970703125,94.37255859375,19.732666015625,60.39886474609375,completed,measured
E01003193,Lewisham 029A,Lewisham,31.206,Q4,80,47.66525268554688,47.6287841796875,19.09407519078325,0.0,82.330322265625,40.02685546875,61.06109619140625,completed,measured
E01003194,Lewisham 029B,Lewisham,34.535,Q5_Most,80,11.740875244140623,7.0343017578125,14.859961715951073,0.067138671875,81.768798828125,2.97698974609375,15.667724609375,completed,measured
E01003195,Lewisham 029C,Lewisham,20.602,Q2,55,61.15189985795455,62.24365234375,11.93992128324415,15.045166015625,81.927490234375,56.109619140625,68.1640625,completed,measured
E01003196,Lewisham 029D,Lewisham,42.358,Q5_Most,80,24.13330078125,10.748291015625,26.619265186371887,0.87890625,76.068115234375,5.078125,57.537841796875,completed,measured
E01003197,Lewisham 029E,Lewisham,43.555,Q5_Most,80,55.48606872558594,56.884765625,14.862837234779736,15.045166015625,82.330322265625,44.92950439453125,67.50030517578125,completed,measured
E01003198,Lewisham 009A,Lewisham,18.605,Q2,80,11.2786865234375,8.343505859375,9.37554594278174,0.0,42.022705078125,4.2755126953125,15.95458984375,completed,measured
E01003199,Lewisham 007A,Lewisham,13.477,Q1_Least,80,9.770889282226562,10.36376953125,8.071855266933467,0.0,33.935546875,2.59857177734375,14.2425537109375,completed,measured
E01003201,Lewisham 007B,Lewisham,28.226,Q4,80,15.241317749023438,12.3077392578125,11.901850450710317,0.0,58.85009765625,7.7667236328125,20.80230712890625,completed,measured
E01003203,Lewisham 009D,Lewisham,24.646,Q3,80,3.078460693359375,1.1566162109375,4.3280816840980645,0.0,17.529296875,0.244140625,3.83453369140625,completed,measured
E01003204,Lewisham 007C,Lewisham,20.796,Q2,80,13.9410400390625,12.6495361328125,9.440139558879237,0.01220703125,36.7919921875,6.09588623046875,18.29986572265625,completed,measured
E01003205,Lewisham 007D,Lewisham,36.269,Q5_Most,80,14.253082275390623,14.7064208984375,8.582603583038512,0.927734375,34.65576171875,7.049560546875,20.48797607421875,completed,measured
E01003207,Lewisham 005A,Lewisham,36.749,Q5_Most,80,4.633941650390625,0.250244140625,8.282413691898649,0.0,37.322998046875,0.006103515625,7.28607177734375,completed,measured
E01003209,Lewisham 005B,Lewisham,25.793,Q3,80,36.48597717285156,43.157958984375,19.189384808400536,0.15869140625,68.6767578125,22.94921875,47.48382568359375,completed,measured
E01003210,Lewisham 005C,Lewisham,22.25,Q3,80,30.240936279296875,33.28857421875,12.831488695642818,0.0,48.504638671875,25.0732421875,37.98980712890625,completed,measured
E01003211,Lewisham 008B,Lewisham,23.374,Q3,80,23.16009521484375,26.702880859375,14.32130325542986,1.019287109375,45.95947265625,8.77227783203125,33.48541259765625,completed,measured
E01003212,Lewisham 005D,Lewisham,22.918,Q3,80,35.81886291503906,36.7889404296875,22.213976834992696,0.0,70.8740234375,18.09844970703125,56.2408447265625,completed,measured
E01003213,Lewisham 008C,Lewisham,20.821,Q2,80,40.19927978515625,42.596435546875,7.668009547281972,17.730712890625,55.548095703125,37.60528564453125,45.17822265625,completed,measured
E01003214,Lewisham 008D,Lewisham,26.267,Q3,71,27.107947980853872,25.52490234375,17.30376037139195,0.15869140625,70.61767578125,14.385986328125,38.6322021484375,completed,measured
E01003215,Lewisham 005E,Lewisham,24.827,Q3,80,19.837722778320312,14.07470703125,17.83364679025574,0.0,71.246337890625,1.6387939453125,36.8499755859375,completed,measured
E01003216,Lewisham 025A,Lewisham,22.725,Q3,80,5.7941436767578125,3.680419921875,7.138695305457717,0.0,37.078857421875,1.59912109375,7.08465576171875,completed,measured
E01003217,Lewisham 022A,Lewisham,20.989,Q3,80,4.128570556640625,2.581787109375,5.481225733553102,0.0,37.078857421875,0.97198486328125,5.56488037109375,completed,measured
E01003218,Lewisham 022B,Lewisham,15.773,Q2,0,21.606323349922786,21.606323349922786,8.0,6.606323349922786,36.60632334992279,16.606323349922786,26.606323349922786,no_data,predicted
E01003219,Lewisham 025B,Lewisham,18.336,Q2,2,25.477660725253735,25.477660725253735,8.0,10.477660725253735,40.477660725253735,20.477660725253735,30.477660725253735,insufficient,predicted
E01003220,Lewisham 022C,Lewisham,25.046,Q3,80,11.073837280273438,7.6812744140625,11.243064407430744,0.140380859375,73.016357421875,3.39508056640625,15.87371826171875,completed,measured
E01003223,Lewisham 025D,Lewisham,16.79,Q2,80,8.53912353515625,7.366943359375,4.921357027303574,0.87890625,20.98388671875,4.7119140625,12.554931640625,completed,measured
E01003224,Lewisham 022E,Lewisham,22.095,Q3,80,6.2823486328125,3.4759521484375,8.00469881092682,0.0,37.078857421875,1.57012939453125,6.76422119140625,completed,measured
E01003225,Lewisham 015A,Lewisham,9.432,Q1_Least,80,21.829605102539062,6.6497802734375,25.38424611372197,0.0,81.695556640625,1.1566162109375,40.13671875,completed,measured
E01003226,Lewisham 019A,Lewisham,16.774,Q2,80,12.640228271484377,5.2337646484375,15.282705316419037,0.018310546875,63.934326171875,1.49383544921875,20.39794921875,completed,measured
E01003227,Lewisham 019B,Lewisham,14.713,Q2,80,5.684356689453125,4.4586181640625,5.360797443686068,0.054931640625,27.84423828125,1.33209228515625,7.81097412109375,completed,measured
E01003228,Lewisham 019C,Lewisham,18.146,Q2,80,16.009445190429688,4.2816162109375,22.487127490613226,0.0,73.52294921875,0.67291259765625,28.8726806640625,completed,measured
E01003232,Lewisham 015C,Lewisham,12.297,Q1_Least,80,13.86993408203125,5.8746337890625,17.563711638861946,0.0,69.329833984375,1.36260986328125,20.71685791015625,completed,measured
E01003233,Lewisham 015D,Lewisham,16.337,Q2,80,4.864349365234375,2.0599365234375,6.284866012094782,0.0,24.090576171875,0.29449462890625,6.36138916015625,completed,measured
E01003235,Lewisham 038A,Lewisham,28.429,Q4,80,12.105636596679688,9.9517822265625,12.147923397862986,0.091552734375,60.577392578125,3.59039306640625,16.4825439453125,completed,measured
E01003236,Lewisham 037A,Lewisham,36.793,Q5_Most,80,29.836959838867188,38.8671875,14.38058948541255,0.0,45.76416015625,16.47186279296875,41.156005859375,completed,measured
E01003237,Lewisham 037B,Lewisham,30.552,Q4,80,32.3443603515625,38.8671875,13.885768825699422,2.166748046875,48.016357421875,27.14996337890625,41.6778564453125,completed,measured
E01003238,Lewisham 037C,Lewisham,36.619,Q5_Most,80,23.821029663085938,21.1761474609375,14.474885270947125,2.166748046875,48.016357421875,11.68365478515625,39.66064453125,completed,measured
E01003239,Lewisham 037D,Lewisham,34.432,Q5_Most,33,3.871478456439394,0.47607421875,7.835182220394621,0.01220703125,32.025146484375,0.25634765625,1.495361328125,completed,measured
E01003241,Lewisham 038C,Lewisham,33.099,Q4,80,33.945465087890625,25.640869140625,23.29592070071744,0.47607421875,94.37255859375,16.058349609375,52.11029052734375,completed,measured
E01003243,Lewisham 038D,Lewisham,37.508,Q5_Most,80,4.01214599609375,1.37939453125,5.169273018336055,0.0,19.3115234375,0.2197265625,5.79986572265625,completed,measured
E01003244,Lewisham 001A,Lewisham,29.181,Q4,80,7.542877197265625,7.2906494140625,6.003465855885655,0.0,22.6806640625,1.88446044921875,12.59307861328125,completed,measured
E01003245,Lewisham 001B,Lewisham,35.294,Q5_Most,80,22.624282836914062,15.118408203125,19.02887263397625,0.0,73.297119140625,5.2459716796875,38.9617919921875,completed,measured
E01003246,Lewisham 002A,Lewisham,40.956,Q5_Most,80,20.316390991210938,13.7115478515625,19.393359070180114,0.0,78.802490234375,2.25830078125,39.7430419921875,completed,measured
E01003247,Lewisham 001C,Lewisham,18.036,Q2,80,18.453445434570312,11.1907958984375,16.72953076168469,0.0,66.8701171875,5.29022216796875,32.9986572265625,completed,measured
E01003248,Lewisham 002B,Lewisham,30.754,Q4,80,8.174591064453125,7.4554443359375,6.285993657698668,0.0,26.104736328125,2.20184326171875,13.46435546875,completed,measured
E01003249,Lewisham 001D,Lewisham,24.548,Q3,80,2.520599365234375,1.904296875,2.568492518806727,0.0,13.53759765625,0.52490234375,3.802490234375,completed,measured
E01003250,Lewisham 001E,Lewisham,30.08,Q4,80,9.963302612304688,7.464599609375,10.12208283004272,0.06103515625,49.35302734375,3.11737060546875,12.6129150390625,completed,measured
E01003251,Lewisham 002C,Lewisham,28.185,Q4,80,11.3037109375,9.8663330078125,10.212186682948056,0.0,46.588134765625,2.0538330078125,17.21954345703125,completed,measured
E01003252,Lewisham 002D,Lewisham,39.521,Q5_Most,80,14.949569702148438,15.234375,10.00317477254719,0.0,45.17822265625,7.06939697265625,21.5911865234375,completed,measured
E01003253,Lewisham 002E,Lewisham,35.924,Q5_Most,80,16.435928344726562,11.3525390625,19.767512264914423,0.0,78.179931640625,0.4547119140625,21.61102294921875,completed,measured
E01003254,Lewisham 021A,Lewisham,12.229,Q1_Least,80,39.34288024902344,39.27001953125,20.52446378145981,3.0029296875,99.98779296875,26.104736328125,47.686767578125,completed,measured
E01003255,Lewisham 021B,Lewisham,17.513,Q2,80,24.67323303222656,28.076171875,17.390209696003524,0.0,54.327392578125,5.438232421875,41.4947509765625,completed,measured
E01003256,Lewisham 028A,Lewisham,30.358,Q4,80,16.281661987304688,7.6141357421875,20.41171211020324,0.067138671875,77.294921875,2.0660400390625,22.3480224609375,completed,measured
E01003257,Lewisham 028B,Lewisham,21.897,Q3,80,40.49232482910156,38.2049560546875,15.769522156420727,6.097412109375,94.78759765625,30.963134765625,44.9127197265625,completed,measured
E01003258,Lewisham 028C,Lewisham,31.215,Q4,61,24.616178919057376,25.018310546875,8.524486618415429,3.47900390625,42.376708984375,20.0927734375,29.638671875,completed,measured
E01003259,Lewisham 028D,Lewisham,21.089,Q3,36,26.995680067274307,27.984619140625,9.061645599775735,3.94287109375,42.376708984375,22.9644775390625,32.830810546875,completed,measured
E01003260,Lewisham 021C,Lewisham,14.438,Q1_Least,80,18.602066040039062,18.5394287109375,6.563589513952874,0.0,32.635498046875,13.8671875,23.23760986328125,completed,measured
E01003261,Lewisham 021D,Lewisham,15.644,Q2,80,16.676712036132812,3.8360595703125,21.44442099995886,0.0,73.52294921875,0.518798828125,32.32879638671875,completed,measured
E01003262,Lewisham 021E,Lewisham,19.131,Q2,80,35.46974182128906,28.759765625,18.818824517929496,2.801513671875,76.190185546875,22.7142333984375,44.415283203125,completed,measured
E01003263,Lewisham 023A,Lewisham,28.062,Q4,80,21.55502319335937,20.2850341796875,11.232085641275347,0.0,53.21044921875,13.99688720703125,26.05743408203125,completed,measured
E01003264,Lewisham 031A,Lewisham,26.433,Q3,80,20.18348693847656,15.7470703125,13.42409257032186,0.738525390625,52.86865234375,10.107421875,27.1026611328125,completed,measured
E01003265,Lewisham 031B,Lewisham,29.476,Q4,80,23.23272705078125,20.5718994140625,17.22282650554755,0.0,69.25048828125,8.66241455078125,34.15374755859375,completed,measured
E01003266,Lewisham 031C,Lewisham,39.337,Q5_Most,80,14.77569580078125,13.1561279296875,9.58449903804509,1.727294921875,48.345947265625,7.78045654296875,18.39447021484375,completed,measured
E01003267,Lewisham 031D,Lewisham,35.121,Q5_Most,45,56.06987847222222,55.01708984375,15.915421286462832,9.912109375,98.077392578125,49.2431640625,63.165283203125,completed,measured
E01003268,Lewisham 023B,Lewisham,22.889,Q3,80,26.422042846679688,22.74169921875,15.590131462288436,0.018310546875,71.881103515625,15.350341796875,33.80584716796875,completed,measured
E01003269,Lewisham 023C,Lewisham,27.67,Q4,80,41.31370544433594,44.0460205078125,15.848378947633382,9.33837890625,75.091552734375,30.74798583984375,51.12762451171875,completed,measured
E01003270,Lewisham 023D,Lewisham,11.532,Q1_Least,80,27.616958618164062,22.18017578125,21.042047761135432,1.513671875,84.72900390625,9.3414306640625,52.30712890625,completed,measured
