lsoa_code,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,processing_time,timestamp,borough,imd_score,imd_quintile,__source_file
E01004246,100,8.2108154296875,7.99560546875,7.234742641448975,0.0,29.815673828125,2.24456787109375,10.90087890625,19.19841408729553,2025-08-09T19:31:17.225607,Tower Hamlets,29.919,Q4,batch_20250809_193222.csv
E01004292,80,9.678421020507812,3.18603515625,11.677043914794922,0.0,46.59423828125,0.17547607421875,19.63348388671875,19.92489171028137,2025-08-09T20:44:02.893468,Tower Hamlets,7.73,Q1_Least,batch_20250809_204415.csv
E01004295,100,14.10467529296875,15.0726318359375,9.525602340698242,0.0,34.722900390625,4.37164306640625,21.27532958984375,20.462296724319454,2025-08-09T19:55:13.826506,Tower Hamlets,31.081,Q4,batch_20250809_195517.csv
E01004313,100,14.54119873046875,4.620361328125,18.420839309692383,0.0,63.65966796875,0.59967041015625,25.8880615234375,17.367278337478638,2025-08-09T19:27:25.063603,Tower Hamlets,24.564,Q3,batch_20250809_192845.csv
E01004472,100,14.11669921875,7.9010009765625,17.634193420410156,0.0,77.734375,0.80718994140625,19.37713623046875,11.609687566757202,2025-08-09T20:12:50.035169,Wandsworth,9.879,Q1_Least,batch_20250809_201341.csv
E01004473,70,8.949410438537598,1.397705078125,14.017346382141112,0.0,77.734375,0.0,14.10369873046875,7.743300199508667,2025-08-09T20:12:08.255602,Wandsworth,11.875,Q1_Least,batch_20250809_201238.csv
E01004517,100,24.94500732421875,17.0745849609375,23.532121658325195,0.0,82.97119140625,5.4168701171875,43.060302734375,21.56735038757324,2025-08-09T19:26:50.542122,Wandsworth,14.927,Q2,batch_20250809_192845.csv
E01004538,80,17.366714477539062,15.91796875,16.787065505981445,0.0,82.513427734375,5.120849609375,22.7203369140625,16.897563934326172,2025-08-09T20:42:37.157438,Wandsworth,25.102,Q3,batch_20250809_204243.csv
E01004539,100,9.15753173828125,6.94580078125,9.210250854492188,0.0,35.83984375,0.96282958984375,13.82904052734375,19.88807892799377,2025-08-09T19:28:25.893626,Wandsworth,34.145,Q5_Most,batch_20250809_192845.csv
E01004540,100,9.076171875,5.2154541015625,11.393471717834473,0.0,59.1552734375,0.47454833984375,13.5650634765625,18.93025803565979,2025-08-09T20:13:31.715179,Wandsworth,26.388,Q3,batch_20250809_201341.csv
E01004545,100,15.4315185546875,6.964111328125,19.568693161010746,0.0,87.451171875,0.16632080078125,27.01263427734375,19.95953369140625,2025-08-09T19:44:48.482527,Wandsworth,10.551,Q1_Least,batch_20250809_194548.csv
E01004555,100,61.912410736083984,63.1103515625,13.39041805267334,22.552490234375,81.536865234375,57.43255615234375,71.05560302734375,17.300061225891113,2025-08-09T19:46:05.772850,Wandsworth,4.844,Q1_Least,batch_20250809_194731.csv
E01004584,100,21.6849365234375,22.16796875,10.70868968963623,0.0,49.468994140625,14.227294921875,28.7933349609375,14.164072275161743,2025-08-09T20:00:22.205500,Wandsworth,32.114,Q4,batch_20250809_200026.csv
E01004594,100,12.7069091796875,10.8428955078125,10.417638778686523,0.042724609375,46.392822265625,3.472900390625,19.5648193359375,12.97967290878296,2025-08-09T20:14:14.051572,Wandsworth,5.248,Q1_Least,batch_20250809_201508.csv
E01004600,100,11.83203125,8.563232421875,12.83245849609375,0.0,70.91064453125,1.74560546875,17.1051025390625,20.502928018569943,2025-08-09T19:59:41.976127,Wandsworth,27.898,Q4,batch_20250809_195948.csv
E01004613,86,2.020263671875,0.286865234375,4.8768486976623535,0.0,31.390380859375,0.01678466796875,1.45111083984375,12.391922235488892,2025-08-09T19:58:55.253815,Wandsworth,32.542,Q4,batch_20250809_195901.csv
E01004639,100,16.1201171875,15.692138671875,9.250423431396484,1.13525390625,49.139404296875,9.35211181640625,21.7193603515625,20.673843145370483,2025-08-09T19:29:06.286659,Wandsworth,10.4,Q1_Least,batch_20250809_193222.csv
E01004644,100,19.8118896484375,17.724609375,10.446784973144531,3.485107421875,50.79345703125,11.32965087890625,25.8331298828125,19.663849592208862,2025-08-09T19:36:34.993925,Wandsworth,18.179,Q2,batch_20250809_193817.csv
E01004650,80,34.09400939941406,38.043212890625,13.91874885559082,1.45263671875,55.70068359375,25.90484619140625,45.07293701171875,15.020768880844116,2025-08-09T20:43:12.076254,Westminster,5.964,Q1_Least,batch_20250809_204324.csv
E01004653,80,12.545318603515623,5.548095703125,14.390524864196776,0.0,57.2265625,0.0,23.0133056640625,14.021435022354126,2025-08-09T20:42:00.000712,Westminster,10.84,Q1_Least,batch_20250809_204243.csv
E01004654,100,0.8656005859375,0.0,3.533792734146118,0.0,25.543212890625,0.0,0.1312255859375,15.822526693344116,2025-08-09T19:53:17.737495,Westminster,12.798,Q1_Least,batch_20250809_195356.csv
E01004656,80,10.165328979492188,3.28369140625,14.843034744262695,0.0,64.31884765625,0.55389404296875,10.60638427734375,18.483848571777344,2025-08-09T20:42:20.256887,Westminster,23.605,Q3,batch_20250809_204243.csv
E01004663,100,3.3193359375,0.5584716796875,5.714488506317139,0.0,32.87353515625,0.0,4.5135498046875,23.46982979774475,2025-08-09T19:05:52.600567,Westminster,17.986,Q2,batch_20250809_190613.csv
E01004680,80,18.017730712890625,13.2965087890625,16.973295211791992,0.0,66.83349609375,3.57208251953125,26.0528564453125,21.660154342651367,2025-08-09T20:38:54.232594,Westminster,11.027,Q1_Least,batch_20250809_203939.csv
E01004681,100,10.302490234375,3.6773681640625,13.679752349853516,0.0,52.178955078125,0.06866455078125,15.12603759765625,22.671722888946533,2025-08-09T20:17:43.652419,Westminster,12.054,Q1_Least,batch_20250809_201839.csv
E01004682,80,15.938796997070312,13.287353515625,15.23544216156006,0.0,50.347900390625,0.152587890625,26.64794921875,20.572503089904785,2025-08-09T20:37:33.102533,Westminster,14.246,Q1_Least,batch_20250809_203811.csv
E01004684,100,9.3438720703125,2.386474609375,13.754877090454102,0.0,71.52099609375,0.00457763671875,12.41302490234375,19.147606134414676,2025-08-09T19:41:03.108760,Westminster,21.313,Q3,batch_20250809_194125.csv
E01004701,100,30.17889404296875,35.1898193359375,15.770642280578612,0.0,58.062744140625,14.91241455078125,41.9219970703125,15.271389245986938,2025-08-09T19:38:48.976497,Westminster,9.41,Q1_Least,batch_20250809_193936.csv
E01004711,80,36.43119812011719,38.3544921875,11.857792854309082,3.411865234375,58.953857421875,27.099609375,44.31915283203125,14.941036462783812,2025-08-09T20:41:23.345586,Westminster,24.274,Q3,batch_20250809_204129.csv
E01004712,100,6.12445068359375,1.6845703125,8.881905555725098,0.0,35.968017578125,0.06866455078125,8.81500244140625,29.39431142807007,2025-08-09T20:17:20.976665,Westminster,11.061,Q1_Least,batch_20250809_201839.csv
E01004714,100,3.92388916015625,1.8280029296875,4.829200744628906,0.0,17.315673828125,0.2471923828125,6.63299560546875,24.230268239974976,2025-08-09T19:26:07.547471,Westminster,10.268,Q1_Least,batch_20250809_192845.csv
E01004726,100,26.87493896484375,26.4892578125,17.716814041137695,0.0,81.23779296875,13.55133056640625,37.86773681640625,19.111203908920288,2025-08-09T19:40:16.787506,Westminster,9.4,Q1_Least,batch_20250809_194125.csv
E01004731,100,17.8155517578125,11.383056640625,19.054872512817383,0.0,66.241455078125,0.8697509765625,28.253173828125,27.358222246170044,2025-08-09T20:15:56.679359,Westminster,10.008,Q1_Least,batch_20250809_201651.csv
E01004763,100,2.83502197265625,0.103759765625,5.653643131256104,0.0,24.74365234375,0.0,2.07977294921875,25.51329255104065,2025-08-09T19:30:58.023678,Westminster,23.381,Q3,batch_20250809_193222.csv
E01032775,100,10.8231201171875,9.1461181640625,11.228221893310549,0.0,65.68603515625,1.8218994140625,16.32843017578125,21.218716859817505,2025-08-09T20:15:29.319129,Tower Hamlets,9.375,Q1_Least,batch_20250809_201651.csv
E01032781,100,12.80712890625,3.4698486328125,18.87258529663086,0.0,90.557861328125,0.03814697265625,18.58673095703125,19.798852682113647,2025-08-09T20:14:01.068901,Tower Hamlets,12.666,Q1_Least,batch_20250809_201508.csv
E01032834,68,14.128292083740234,10.3973388671875,12.396371841430664,0.10986328125,37.396240234375,3.21197509765625,25.3631591796875,10.073057651519775,2025-08-09T20:40:07.901574,Southwark,9.09,Q1_Least,batch_20250809_204034.csv
E01033099,100,15.0618896484375,8.758544921875,18.03316116333008,0.0,77.2705078125,2.093505859375,21.10443115234375,19.98790669441223,2025-08-09T20:18:06.002782,Wandsworth,21.195,Q3,batch_20250809_201839.csv
E01033100,80,8.68896484375,2.6153564453125,12.692773818969728,0.0,53.23486328125,0.01983642578125,11.63177490234375,19.14912056922913,2025-08-09T20:36:33.837196,Wandsworth,27.088,Q3,batch_20250809_203654.csv
E01033743,100,21.90142822265625,17.608642578125,16.902240753173828,0.0,70.703125,9.17816162109375,30.9967041015625,21.246534824371334,2025-08-09T20:16:20.342776,Greenwich,20.968,Q3,batch_20250809_201651.csv
