lsoa_code,image_id,gvi,method,model,vegetation_pixels,total_pixels,timestamp
E01003182,381516709804606,24.790922800699867,deeplearning,segformer,779855,3145728,2025-08-02T00:39:57.602955
E01003182,252889499950344,24.58658218383789,deeplearning,segformer,773427,3145728,2025-08-02T00:39:59.130381
E01003182,918479185608962,34.398701985677086,deeplearning,segformer,338153,983040,2025-08-02T00:40:00.010662
E01003182,247414750502753,2.049479166666667,deeplearning,segformer,7870,384000,2025-08-02T00:40:00.741571
E01003182,323335189146093,7.379976908365886,deeplearning,segformer,232154,3145728,2025-08-02T00:40:02.224066
E01003182,830756470981966,4.972916666666666,deeplearning,segformer,19096,384000,2025-08-02T00:40:02.956946
E01003182,805382207024471,0.5320312500000001,color_threshold,hsv_rgb,2043,384000,2025-08-02T00:40:03.658922
E01003182,211750147168750,12.30072021484375,deeplearning,segformer,120921,983040,2025-08-02T00:40:04.494051
E01003182,156642026397799,16.85845057169596,deeplearning,segformer,530321,3145728,2025-08-02T00:40:05.990270
E01003182,139905681490857,37.113380432128906,deeplearning,segformer,1167486,3145728,2025-08-02T00:40:07.522042
E01003182,1142017856311253,21.768156687418617,deeplearning,segformer,684767,3145728,2025-08-02T00:40:09.039283
E01003182,505850260777479,19.54895833333333,deeplearning,segformer,75068,384000,2025-08-02T00:40:09.751987
E01003182,164951955566133,7.171821594238281,deeplearning,segformer,225606,3145728,2025-08-02T00:40:11.210363
E01003182,3028789390698829,39.05458450317383,deeplearning,segformer,1228551,3145728,2025-08-02T00:40:12.723654
E01003182,950970115715065,30.024178822835285,deeplearning,segformer,944479,3145728,2025-08-02T00:40:14.231659
E01003182,180747177273529,9.720198313395183,deeplearning,segformer,305771,3145728,2025-08-02T00:40:15.746668
E01003182,747293542584326,0.17057291666666666,deeplearning,segformer,655,384000,2025-08-02T00:40:16.458492
E01003182,472780533945242,16.18789037068685,deeplearning,segformer,509227,3145728,2025-08-02T00:40:17.946476
E01003182,806481603603720,0.047206878662109375,color_threshold,hsv_rgb,1485,3145728,2025-08-02T00:40:19.487015
E01003182,548083589510255,1.5511194864908853,deeplearning,segformer,48794,3145728,2025-08-02T00:40:20.991649
E01003182,185343313442969,25.264583333333334,deeplearning,segformer,97016,384000,2025-08-02T00:40:21.705810
E01003182,917658569010994,35.27425130208333,deeplearning,segformer,1109632,3145728,2025-08-02T00:40:23.193562
E01003182,753507548680908,4.726664225260416,deeplearning,segformer,46465,983040,2025-08-02T00:40:24.066948
E01003182,743100553037000,8.340364583333333,deeplearning,segformer,32027,384000,2025-08-02T00:40:24.765543
E01003182,495670411579198,4.5751889546712246,deeplearning,segformer,143923,3145728,2025-08-02T00:40:26.231363
E01003182,206094201325483,12.80731201171875,deeplearning,segformer,125901,983040,2025-08-02T00:40:27.095475
E01003182,554259082221910,16.366958618164062,deeplearning,segformer,514860,3145728,2025-08-02T00:40:28.602992
E01003182,489947879022615,31.821354166666666,deeplearning,segformer,122194,384000,2025-08-02T00:40:29.317711
E01003182,1123151701520445,8.389759063720703,deeplearning,segformer,263919,3145728,2025-08-02T00:40:30.805238
E01003182,846972842557094,17.751439412434898,deeplearning,segformer,558412,3145728,2025-08-02T00:40:32.332246
E01003182,199059985371896,2.232615152994792,deeplearning,segformer,70232,3145728,2025-08-02T00:40:33.847639
E01003182,801717647447246,5.968119303385417,deeplearning,segformer,58669,983040,2025-08-02T00:40:34.714754
E01003182,1195263834243107,24.840087890625,deeplearning,segformer,244188,983040,2025-08-02T00:40:35.555900
E01003182,194291909185590,0.029427083333333333,color_threshold,hsv_rgb,113,384000,2025-08-02T00:40:36.257001
E01003182,591407628484866,15.999126434326172,deeplearning,segformer,503289,3145728,2025-08-02T00:40:37.726626
E01003182,2812218629091793,38.642120361328125,deeplearning,segformer,1215576,3145728,2025-08-02T00:40:39.254838
E01003182,176537504345440,5.526021321614583,deeplearning,segformer,54323,983040,2025-08-02T00:40:40.129416
E01003182,495601924923326,5.038738250732422,deeplearning,segformer,158505,3145728,2025-08-02T00:40:41.604517
E01003182,475909750384224,21.345052083333332,deeplearning,segformer,81965,384000,2025-08-02T00:40:42.325837
E01003182,533627651340482,4.972139994303385,deeplearning,segformer,156410,3145728,2025-08-02T00:40:43.804593
E01003182,325302079013122,1.6005516052246094,color_threshold,hsv_rgb,50349,3145728,2025-08-02T00:40:45.348484
E01003182,816442225655200,33.81481170654297,deeplearning,segformer,1063722,3145728,2025-08-02T00:40:46.846037
E01003182,176176541076756,4.4952392578125,deeplearning,segformer,141408,3145728,2025-08-02T00:40:48.347034
E01003182,910574639724616,0.3291130065917969,deeplearning,segformer,10353,3145728,2025-08-02T00:40:49.868410
E01003182,1633817786807022,5.448404947916666,deeplearning,segformer,53560,983040,2025-08-02T00:40:50.733342
E01003182,479362983375646,4.356511433919271,deeplearning,segformer,137044,3145728,2025-08-02T00:40:52.235631
E01003182,470179810930801,25.24423599243164,deeplearning,segformer,794115,3145728,2025-08-02T00:40:53.741277
E01003182,1056400664887246,0.5522092183430989,deeplearning,segformer,17371,3145728,2025-08-02T00:40:55.328547
E01003182,492240348858067,8.285554250081379,deeplearning,segformer,260641,3145728,2025-08-02T00:40:56.830500
E01003182,601673271234782,42.2375,deeplearning,segformer,162192,384000,2025-08-02T00:40:57.545694
E01003182,3886642461451100,3.9236068725585938,deeplearning,segformer,123426,3145728,2025-08-02T00:40:59.015073
E01003182,140943581339031,14.249324798583984,deeplearning,segformer,448245,3145728,2025-08-02T00:41:00.532969
E01003182,362350728823618,9.579817454020183,deeplearning,segformer,301355,3145728,2025-08-02T00:41:02.045132
E01003182,208599904176960,1.5795071919759114,deeplearning,segformer,49687,3145728,2025-08-02T00:41:03.549207
E01003182,682227102525032,31.79496129353841,deeplearning,segformer,1000183,3145728,2025-08-02T00:41:05.063502
E01003182,815146275768586,1.9321441650390625,deeplearning,segformer,60780,3145728,2025-08-02T00:41:06.593761
E01003182,1413075922389997,6.337178548177083,deeplearning,segformer,62297,983040,2025-08-02T00:41:07.478139
E01003182,571672757155241,23.372014363606773,deeplearning,segformer,735220,3145728,2025-08-02T00:41:08.951989
E01003182,484066042941978,24.032878875732422,deeplearning,segformer,756009,3145728,2025-08-02T00:41:10.462267
E01003182,234987995073754,17.70156224568685,deeplearning,segformer,556843,3145728,2025-08-02T00:41:11.962246
E01003182,211748810756758,4.569498697916666,deeplearning,segformer,44920,983040,2025-08-02T00:41:12.836685
E01003182,1085826881910128,5.964374542236328,deeplearning,segformer,187623,3145728,2025-08-02T00:41:14.308013
E01003182,505943200445001,8.383528391520183,deeplearning,segformer,263723,3145728,2025-08-02T00:41:15.823562
E01003182,324060012470387,33.421732584635414,deeplearning,segformer,328549,983040,2025-08-02T00:41:16.697709
E01003182,2914828118785746,47.58564631144206,deeplearning,segformer,1496915,3145728,2025-08-02T00:41:18.180525
E01003182,337861777745636,3.228155771891276,deeplearning,segformer,101549,3145728,2025-08-02T00:41:19.690459
E01003182,1225886277869699,28.13733418782552,deeplearning,segformer,885124,3145728,2025-08-02T00:41:21.198277
E01003182,165305625522492,6.638183593749999,deeplearning,segformer,65256,983040,2025-08-02T00:41:22.054399
E01003182,497187494810983,20.896530151367188,deeplearning,segformer,657348,3145728,2025-08-02T00:41:23.537790
E01003182,1753945101455050,7.247395833333334,deeplearning,segformer,27830,384000,2025-08-02T00:41:24.238098
E01003182,314273223487844,30.44277826944987,deeplearning,segformer,957647,3145728,2025-08-02T00:41:25.700531
E01003182,308271584252633,25.197855631510418,deeplearning,segformer,792656,3145728,2025-08-02T00:41:27.204666
E01003182,482209066538223,4.370244344075521,deeplearning,segformer,137476,3145728,2025-08-02T00:41:28.703510
E01003182,879722549287561,5.333455403645834,deeplearning,segformer,167776,3145728,2025-08-02T00:41:30.195901
E01003182,592122098435472,13.452529907226562,deeplearning,segformer,423180,3145728,2025-08-02T00:41:31.687467
E01003182,300127948266904,13.194531249999999,deeplearning,segformer,50667,384000,2025-08-02T00:41:32.395249
E01003182,465015908162175,43.9078125,deeplearning,segformer,168606,384000,2025-08-02T00:41:33.081171
E01003182,2564560640514994,19.622389475504555,deeplearning,segformer,617267,3145728,2025-08-02T00:41:34.538818
E01003182,212086573719701,2.0035743713378906,deeplearning,segformer,63027,3145728,2025-08-02T00:41:36.055752
E01003182,522132972127421,16.3311767578125,deeplearning,segformer,160542,983040,2025-08-02T00:41:36.934326
E01003182,792884521366980,1.4500617980957031,deeplearning,segformer,45615,3145728,2025-08-02T00:41:38.403886
E01003182,4634313436583032,3.473103841145833,deeplearning,segformer,34142,983040,2025-08-02T00:41:39.274950
E01003182,273408247760992,1.1288007100423179,deeplearning,segformer,35509,3145728,2025-08-02T00:41:40.771443
E01003182,557109502359745,2.088705698649089,deeplearning,segformer,65705,3145728,2025-08-02T00:41:42.331943
E01003182,528444638312397,13.233216603597006,deeplearning,segformer,416281,3145728,2025-08-02T00:41:43.869263
E01003182,309723904096180,2.3604329427083335,deeplearning,segformer,23204,983040,2025-08-02T00:41:44.730927
E01003182,981598576002325,30.997916666666665,deeplearning,segformer,119032,384000,2025-08-02T00:41:45.421700
E01004234,726152150008721,14.127969741821289,deeplearning,segformer,296285,2097152,2025-08-02T00:41:47.459100
E01004234,1508272613493383,4.600954055786133,deeplearning,segformer,96489,2097152,2025-08-02T00:41:48.726803
E01004234,609051725085686,33.83941650390625,deeplearning,segformer,709664,2097152,2025-08-02T00:41:50.061997
E01004234,1908449106579604,37.44454383850098,deeplearning,segformer,785269,2097152,2025-08-02T00:41:51.354146
E01004234,1087507139963816,39.87760543823242,deeplearning,segformer,836294,2097152,2025-08-02T00:41:52.665647
E01004234,757377950293734,7.127904891967773,deeplearning,segformer,149483,2097152,2025-08-02T00:41:54.011753
E01004234,1233329165187728,3.4828662872314453,deeplearning,segformer,73041,2097152,2025-08-02T00:41:55.228015
E01004234,1270212554816251,71.28077980324075,deeplearning,segformer,1970771,2764800,2025-08-02T00:41:56.620762
E01004234,1071179957788504,45.02734375,deeplearning,segformer,1244916,2764800,2025-08-02T00:41:57.979772
E01004234,1479545279716994,5.27801513671875,deeplearning,segformer,110688,2097152,2025-08-02T00:41:59.148637
E01004234,718801304193533,20.692825317382812,deeplearning,segformer,433960,2097152,2025-08-02T00:42:00.325325
E01004234,2632914013742734,57.31506799768519,deeplearning,segformer,1584647,2764800,2025-08-02T00:42:01.686853
E01004234,519563621169519,47.52664566040039,deeplearning,segformer,996706,2097152,2025-08-02T00:42:02.864437
E01004234,1244670300205181,43.79984085648148,deeplearning,segformer,1210978,2764800,2025-08-02T00:42:04.220867
E01004234,906685131641388,35.50076484680176,deeplearning,segformer,744505,2097152,2025-08-02T00:42:05.398349
E01004234,1384902582840983,0.9591102600097656,deeplearning,segformer,20114,2097152,2025-08-02T00:42:06.575334
E01004234,1084043903639727,4.6833038330078125,deeplearning,segformer,98216,2097152,2025-08-02T00:42:07.764150
E01004234,1712997546086463,43.8453052662037,deeplearning,segformer,1212235,2764800,2025-08-02T00:42:09.119208
E01004234,1225139126022366,24.46002960205078,deeplearning,segformer,512964,2097152,2025-08-02T00:42:10.290835
E01004234,1024760449455068,17.159128189086914,deeplearning,segformer,359853,2097152,2025-08-02T00:42:11.465029
E01004234,3520896208218382,14.910221099853516,deeplearning,segformer,312690,2097152,2025-08-02T00:42:12.629519
E01004234,1241515783642753,24.8291015625,deeplearning,segformer,520704,2097152,2025-08-02T00:42:13.804451
E01004234,1457391368620011,13.689041137695312,deeplearning,segformer,287080,2097152,2025-08-02T00:42:14.982812
E01004234,1432014321035973,2.3539066314697266,deeplearning,segformer,49365,2097152,2025-08-02T00:42:16.159372
E01004234,1066891981641769,42.78140068054199,deeplearning,segformer,897191,2097152,2025-08-02T00:42:17.328948
E01004234,3605575166243506,15.256357192993164,deeplearning,segformer,319949,2097152,2025-08-02T00:42:18.503294
E01004234,733268839557430,50.72236689814815,deeplearning,segformer,1402372,2764800,2025-08-02T00:42:19.861277
E01004234,2160993934420124,7.30595588684082,deeplearning,segformer,153217,2097152,2025-08-02T00:42:21.040737
E01004234,996990058993010,34.9207878112793,deeplearning,segformer,732342,2097152,2025-08-02T00:42:22.228922
E01004234,721765670447792,60.47229766845703,deeplearning,segformer,1268196,2097152,2025-08-02T00:42:23.420090
E01004234,1053338556897402,4.940605163574219,deeplearning,segformer,103612,2097152,2025-08-02T00:42:24.602115
E01004234,1042980904569348,12.255620956420898,deeplearning,segformer,257019,2097152,2025-08-02T00:42:25.788940
E01004234,725010146604845,5.514955520629883,deeplearning,segformer,115657,2097152,2025-08-02T00:42:26.962352
E01004234,2159270231255151,0.6536483764648438,deeplearning,segformer,13708,2097152,2025-08-02T00:42:28.132297
E01004234,1464343891412271,1.117706298828125,deeplearning,segformer,23440,2097152,2025-08-02T00:42:29.312226
E01004234,754701757027367,0.5249500274658203,deeplearning,segformer,11009,2097152,2025-08-02T00:42:30.495676
E01004234,1803488903856686,28.18898292824074,deeplearning,segformer,779369,2764800,2025-08-02T00:42:31.862684
E01004234,1140903167845576,43.12701225280762,deeplearning,segformer,904439,2097152,2025-08-02T00:42:33.040654
E01004234,1241018770731163,35.75153350830078,deeplearning,segformer,749764,2097152,2025-08-02T00:42:34.224635
E01004234,1394927768406134,5.012750625610352,deeplearning,segformer,105125,2097152,2025-08-02T00:42:35.416059
E01004234,2219486475168639,24.870634078979492,deeplearning,segformer,521575,2097152,2025-08-02T00:42:36.604846
E01004234,720257624055461,37.32748031616211,deeplearning,segformer,782814,2097152,2025-08-02T00:42:37.784576
E01004234,1290910982371270,33.2120418548584,deeplearning,segformer,696507,2097152,2025-08-02T00:42:38.971011
E01004234,1243529840746267,2.7423858642578125,deeplearning,segformer,57512,2097152,2025-08-02T00:42:40.238524
E01004234,1670656983688180,92.26790364583334,deeplearning,segformer,2551023,2764800,2025-08-02T00:42:41.632747
E01004234,2401054070276170,25.21527777777778,deeplearning,segformer,697152,2764800,2025-08-02T00:42:43.004994
E01004234,1863752084228651,52.87728309631348,deeplearning,segformer,1108917,2097152,2025-08-02T00:42:44.190549
E01004234,1358328108571631,51.27377510070801,deeplearning,segformer,1075289,2097152,2025-08-02T00:42:45.374946
E01004234,1274849320986621,9.545040130615234,deeplearning,segformer,200174,2097152,2025-08-02T00:42:46.562437
E01004234,1781664146096983,19.803524017333984,deeplearning,segformer,415310,2097152,2025-08-02T00:42:47.745185
E01004234,1959956398106783,16.15915298461914,deeplearning,segformer,338882,2097152,2025-08-02T00:42:48.929528
E01004234,1077577130948101,48.58670234680176,deeplearning,segformer,1018937,2097152,2025-08-02T00:42:50.132573
E01004234,578686351963455,81.65285011574073,deeplearning,segformer,2257538,2764800,2025-08-02T00:42:51.504680
E01004234,630470842722366,24.96633529663086,deeplearning,segformer,523582,2097152,2025-08-02T00:42:52.711039
E01004234,1188785416305074,16.32465277777778,deeplearning,segformer,451344,2764800,2025-08-02T00:42:54.083784
E01004234,1510299113273955,69.23520688657408,deeplearning,segformer,1914215,2764800,2025-08-02T00:42:55.445166
E01004234,733220959212036,43.73755787037037,deeplearning,segformer,1209256,2764800,2025-08-02T00:42:56.797590
E01004234,1384697929472882,22.266721725463867,deeplearning,segformer,466967,2097152,2025-08-02T00:42:57.982068
E01004234,4269263186635059,23.35028648376465,deeplearning,segformer,489691,2097152,2025-08-02T00:42:59.166783
E01004234,1736775810270911,5.490016937255859,deeplearning,segformer,115134,2097152,2025-08-02T00:43:00.355566
E01004234,3096752850479454,55.371744791666664,deeplearning,segformer,1530918,2764800,2025-08-02T00:43:01.729103
E01004234,1706313956916574,37.41788864135742,deeplearning,segformer,784710,2097152,2025-08-02T00:43:02.916878
E01004234,1262017002242726,34.166860580444336,deeplearning,segformer,716531,2097152,2025-08-02T00:43:04.101230
E01004234,2997984520440369,19.757715861002602,deeplearning,segformer,621524,3145728,2025-08-02T00:43:05.612770
E01004234,1822585631629832,65.81322337962962,deeplearning,segformer,1819604,2764800,2025-08-02T00:43:06.992324
E01004234,1781835049437778,44.248227719907405,deeplearning,segformer,1223375,2764800,2025-08-02T00:43:08.356325
E01004234,1755270598528444,14.91537094116211,deeplearning,segformer,312798,2097152,2025-08-02T00:43:09.545348
E01004234,669037692816462,45.56108940972222,deeplearning,segformer,1259673,2764800,2025-08-02T00:43:10.914590
E01004234,1731526074121193,45.65114974975586,deeplearning,segformer,957374,2097152,2025-08-02T00:43:12.094364
E01004234,729336346704923,5.336523056030273,deeplearning,segformer,111915,2097152,2025-08-02T00:43:13.286670
E01004234,3979286918949558,9.593629837036133,deeplearning,segformer,201193,2097152,2025-08-02T00:43:14.467818
E01004234,1846311070098323,30.41386604309082,deeplearning,segformer,637825,2097152,2025-08-02T00:43:15.659316
E01004234,906220798338317,4.58378791809082,deeplearning,segformer,96129,2097152,2025-08-02T00:43:16.840080
E01004234,870139183691514,16.384506225585938,deeplearning,segformer,515412,3145728,2025-08-02T00:43:18.343273
E01004234,2213567512416628,18.02654266357422,deeplearning,segformer,378044,2097152,2025-08-02T00:43:19.534914
E01004234,1021302813325799,32.62257667824074,deeplearning,segformer,901949,2764800,2025-08-02T00:43:20.894605
E01004234,2247774305664003,10.643768310546875,deeplearning,segformer,223216,2097152,2025-08-02T00:43:22.082757
E01004234,1288090336324934,13.88235092163086,deeplearning,segformer,291134,2097152,2025-08-02T00:43:23.273158
E01004234,751564840864563,25.30674934387207,deeplearning,segformer,530721,2097152,2025-08-02T00:43:24.458854
E01004234,1394651215101574,48.883029513888886,deeplearning,segformer,1351518,2764800,2025-08-02T00:43:25.830707
E01004234,1234300878163284,61.6107494212963,deeplearning,segformer,1703414,2764800,2025-08-02T00:43:27.201638
E01004234,1839670029942159,59.55425347222222,deeplearning,segformer,1646556,2764800,2025-08-02T00:43:28.570064
E01004234,774999469886032,23.24997584025065,deeplearning,segformer,731381,3145728,2025-08-02T00:43:30.063476
E01004234,1886972098812640,11.80715560913086,deeplearning,segformer,247614,2097152,2025-08-02T00:43:31.260162
E01004234,1101833778528619,42.335648148148145,deeplearning,segformer,1170496,2764800,2025-08-02T00:43:32.629358
E01004234,1362015898206999,3.3600807189941406,deeplearning,segformer,70466,2097152,2025-08-02T00:43:33.807896
E01004234,2426707411018207,20.917654037475586,deeplearning,segformer,438675,2097152,2025-08-02T00:43:34.988913
E01004234,743506114841543,3.543233871459961,deeplearning,segformer,74307,2097152,2025-08-02T00:43:36.177403
E01004234,4251093085177221,18.37720630787037,deeplearning,segformer,508093,2764800,2025-08-02T00:43:37.547325
E01004234,1775579413383652,40.98763020833333,deeplearning,segformer,1133226,2764800,2025-08-02T00:43:38.905825
E01004234,693914493540863,25.13505497685185,deeplearning,segformer,694934,2764800,2025-08-02T00:43:40.267765
E01004234,2145632159254142,26.500606536865234,deeplearning,segformer,555758,2097152,2025-08-02T00:43:41.450919
E01004234,1215218620080038,48.39460358796296,deeplearning,segformer,1338014,2764800,2025-08-02T00:43:42.908533
E01004234,722343667172020,41.26572608947754,deeplearning,segformer,865405,2097152,2025-08-02T00:43:44.107935
E01004234,648385018261508,61.344943576388886,deeplearning,segformer,1696065,2764800,2025-08-02T00:43:45.471250
E01004234,603459449020968,56.920766830444336,deeplearning,segformer,1193715,2097152,2025-08-02T00:43:46.647787
E01004234,1226850465799682,58.152669270833336,deeplearning,segformer,1607805,2764800,2025-08-02T00:43:48.017282
E01004234,1068895447970849,43.15023422241211,deeplearning,segformer,904926,2097152,2025-08-02T00:43:49.209030
E01004234,1397351328207610,30.69329261779785,deeplearning,segformer,643685,2097152,2025-08-02T00:43:50.411875
E01004234,751968294075292,8.456945419311523,deeplearning,segformer,177355,2097152,2025-08-02T00:43:51.589857
E01001701,1593226591326791,74.80005130859021,deeplearning,segformer,1691102,2260830,2025-08-02T00:43:53.340709
E01001701,312262610411785,23.404502868652344,deeplearning,segformer,736242,3145728,2025-08-02T00:43:54.900703
E01001701,2867016986961366,14.37845230102539,deeplearning,segformer,452307,3145728,2025-08-02T00:43:56.564560
E01001701,374359620618141,13.182735443115234,deeplearning,segformer,414693,3145728,2025-08-02T00:43:58.409177
E01001701,249591989839275,19.121837615966797,deeplearning,segformer,401014,2097152,2025-08-02T00:43:59.885482
E01001701,559043818444134,25.66509246826172,deeplearning,segformer,538236,2097152,2025-08-02T00:44:01.253581
E01001701,774158789908403,12.058417002360027,deeplearning,segformer,379325,3145728,2025-08-02T00:44:02.790627
E01001701,897834017476737,26.392173767089844,deeplearning,segformer,553484,2097152,2025-08-02T00:44:03.996951
E01001701,1426535951078632,5.743741989135742,deeplearning,segformer,120455,2097152,2025-08-02T00:44:05.197360
E01001701,114775710743485,5.714559555053711,deeplearning,segformer,119843,2097152,2025-08-02T00:44:06.396459
E01001701,394840241939490,19.632482528686523,deeplearning,segformer,411723,2097152,2025-08-02T00:44:07.592507
E01001701,1273733796375506,23.951292037963867,deeplearning,segformer,502295,2097152,2025-08-02T00:44:08.793874
E01001701,381440643403210,10.904550552368164,deeplearning,segformer,228685,2097152,2025-08-02T00:44:09.990819
E01001701,166398765417310,7.874997456868489,deeplearning,segformer,247726,3145728,2025-08-02T00:44:11.501797
E01001701,1861150004058976,8.641370137532551,deeplearning,segformer,271834,3145728,2025-08-02T00:44:13.015443
E01001701,5878882535485634,19.282913208007812,deeplearning,segformer,404392,2097152,2025-08-02T00:44:14.214334
E01001701,1117155552106525,17.55075454711914,deeplearning,segformer,368066,2097152,2025-08-02T00:44:15.411063
E01001701,142114701182287,25.842793782552082,deeplearning,segformer,812944,3145728,2025-08-02T00:44:16.907337
E01001701,1449839562837907,19.394647098631918,deeplearning,segformer,438480,2260830,2025-08-02T00:44:18.031747
E01001701,526829118460018,8.296346664428711,deeplearning,segformer,173987,2097152,2025-08-02T00:44:19.239754
E01001701,412846253180869,4.627752304077148,deeplearning,segformer,97051,2097152,2025-08-02T00:44:20.443255
E01001701,482447286510080,21.673552195231117,deeplearning,segformer,681791,3145728,2025-08-02T00:44:21.968785
E01001701,158890146247507,19.544315338134766,deeplearning,segformer,614811,3145728,2025-08-02T00:44:23.479313
E01001701,518789149313216,20.091183980305992,deeplearning,segformer,632014,3145728,2025-08-02T00:44:24.990494
E01001701,489819468934200,13.847541809082031,deeplearning,segformer,435606,3145728,2025-08-02T00:44:26.494422
E01001701,952148918966617,16.266870498657227,deeplearning,segformer,341141,2097152,2025-08-02T00:44:27.705750
E01001701,1038262696705780,9.636640548706055,deeplearning,segformer,202095,2097152,2025-08-02T00:44:28.898219
E01001701,3049439601944004,20.394468307495117,deeplearning,segformer,427703,2097152,2025-08-02T00:44:30.091887
E01001701,338020374467967,11.939970652262371,deeplearning,segformer,375599,3145728,2025-08-02T00:44:31.632586
E01001701,970370280455378,23.010826110839844,deeplearning,segformer,723858,3145728,2025-08-02T00:44:33.160374
E01001701,812087333039279,12.586657206217447,deeplearning,segformer,395942,3145728,2025-08-02T00:44:34.673703
E01001701,262815208908851,3.5138448079427085,deeplearning,segformer,110536,3145728,2025-08-02T00:44:36.188140
E01001701,146046207517317,10.231781005859375,deeplearning,segformer,214576,2097152,2025-08-02T00:44:37.400080
E01001701,219568726670052,5.9635162353515625,deeplearning,segformer,187596,3145728,2025-08-02T00:44:38.904155
E01001701,317512986636720,7.80186653137207,deeplearning,segformer,163617,2097152,2025-08-02T00:44:40.104567
E01001701,1025585948182661,20.87836265563965,deeplearning,segformer,437851,2097152,2025-08-02T00:44:41.301194
E01001701,173142881500203,1.9984245300292969,deeplearning,segformer,41910,2097152,2025-08-02T00:44:42.507328
E01001701,1006198211490997,48.753378184118226,deeplearning,segformer,1102231,2260830,2025-08-02T00:44:43.631868
E01001701,639922730300755,17.83151626586914,deeplearning,segformer,373954,2097152,2025-08-02T00:44:44.827441
E01001701,406325860572286,7.936763763427734,deeplearning,segformer,166446,2097152,2025-08-02T00:44:46.022679
E01001701,210092787594826,28.424676259358723,deeplearning,segformer,894163,3145728,2025-08-02T00:44:47.548045
E01001701,878801676352418,22.484207153320312,deeplearning,segformer,471528,2097152,2025-08-02T00:44:48.767735
E01001701,334380518419167,12.295468648274738,deeplearning,segformer,386782,3145728,2025-08-02T00:44:50.294732
E01001701,622458385822433,17.879676818847656,deeplearning,segformer,562446,3145728,2025-08-02T00:44:51.840317
E01001701,861030044529155,22.55072593688965,deeplearning,segformer,472923,2097152,2025-08-02T00:44:53.045276
E01001701,168018391911620,23.55208396911621,deeplearning,segformer,493923,2097152,2025-08-02T00:44:54.249136
E01001701,116473553835962,7.533486684163411,deeplearning,segformer,236983,3145728,2025-08-02T00:44:55.774176
E01001701,706061215205898,44.91288597550457,deeplearning,segformer,1015404,2260830,2025-08-02T00:44:56.902800
E01001701,621074585523836,4.863929748535156,deeplearning,segformer,102004,2097152,2025-08-02T00:44:58.099352
E01001701,969198023885533,38.918940226236984,deeplearning,segformer,1224284,3145728,2025-08-02T00:44:59.638971
E01001701,938805883574798,13.466453552246094,deeplearning,segformer,282412,2097152,2025-08-02T00:45:00.879129
E01001701,519806615823194,18.271875381469727,deeplearning,segformer,383189,2097152,2025-08-02T00:45:02.097333
E01001701,1235466043563165,7.613945007324219,deeplearning,segformer,159676,2097152,2025-08-02T00:45:03.357539
E01001701,1207877544186274,62.451444823361335,deeplearning,segformer,1411921,2260830,2025-08-02T00:45:04.506568
E01001701,102178782094239,21.05240821838379,deeplearning,segformer,441501,2097152,2025-08-02T00:45:05.709657
E01001701,487416145885055,5.666780471801758,deeplearning,segformer,118841,2097152,2025-08-02T00:45:06.907918
E01001701,508660293750865,25.422143936157227,deeplearning,segformer,533141,2097152,2025-08-02T00:45:08.123216
E01001701,174222771295434,17.62857437133789,deeplearning,segformer,554547,3145728,2025-08-02T00:45:09.650429
E01001701,490771651993769,18.883323669433594,deeplearning,segformer,396012,2097152,2025-08-02T00:45:10.855411
E01001701,318187726454979,10.979429880777996,deeplearning,segformer,345383,3145728,2025-08-02T00:45:12.378437
E01001701,671514048830061,25.408633112617935,deeplearning,segformer,574446,2260830,2025-08-02T00:45:13.507683
E01001701,846508579636086,11.667156219482422,deeplearning,segformer,244678,2097152,2025-08-02T00:45:14.715362
E01001701,941090410018435,11.89126968383789,deeplearning,segformer,249378,2097152,2025-08-02T00:45:15.917644
E01001701,411790743572555,21.717453002929688,deeplearning,segformer,683172,3145728,2025-08-02T00:45:17.435589
E01001701,138666895024482,36.72065734863281,deeplearning,segformer,770088,2097152,2025-08-02T00:45:18.646293
E01001701,263502118890970,6.44381841023763,deeplearning,segformer,202705,3145728,2025-08-02T00:45:20.187671
E01001701,1208524784098889,32.903225806451616,deeplearning,segformer,743886,2260830,2025-08-02T00:45:21.315976
E01001701,1632059000517903,25.718307495117188,deeplearning,segformer,809028,3145728,2025-08-02T00:45:22.857569
E01001701,3994738800763585,24.05028241840386,deeplearning,segformer,543736,2260830,2025-08-02T00:45:23.981150
E01001701,237556804841939,18.994077046712242,deeplearning,segformer,597502,3145728,2025-08-02T00:45:25.496492
E01001701,1410368986783826,65.4991308501745,deeplearning,segformer,1480824,2260830,2025-08-02T00:45:26.613295
E01001701,396123428445943,16.9130802154541,deeplearning,segformer,354693,2097152,2025-08-02T00:45:27.821532
E01001701,152818403580834,7.4798583984375,deeplearning,segformer,156864,2097152,2025-08-02T00:45:29.025412
E01001701,402090137785299,14.958810806274414,deeplearning,segformer,313709,2097152,2025-08-02T00:45:30.234888
E01001701,4022043967848785,1.1442184448242188,deeplearning,segformer,23996,2097152,2025-08-02T00:45:31.454256
E01001701,832168100743664,8.886146545410156,deeplearning,segformer,186356,2097152,2025-08-02T00:45:32.661400
E01001701,3869504670028747,59.96518977543646,deeplearning,segformer,1355711,2260830,2025-08-02T00:45:33.796382
E01001701,962898737833416,16.18204116821289,deeplearning,segformer,339362,2097152,2025-08-02T00:45:35.009368
